@relation 'Ant16-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-unset-class-temporarily'

@attribute #BugsBinary {0,1}
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,-1,0.984492,0.937022,0.854512,0.950606,-1,-1,-1,0.316132,0.884311
0,-0.03097,0.984487,0.938121,0.874359,0.967073,-0.000538,0.044059,-0.001249,0.3536,0.886853
0,-0.05767,0.999995,0.998418,0.983279,0.983533,-0.026723,0.018881,-0.027561,0.979925,0.982586
1,0.673515,0.994826,0.970277,0.841603,0.892961,0.683412,0.698102,0.683543,0.593073,0.950082
0,0.953143,0.994826,0.98607,0.961381,0.975299,0.95469,0.956742,0.954658,0.885469,0.977229
0,0.942246,0.984487,0.970703,0.954795,0.975299,0.944228,0.946763,0.94413,0.852514,0.95284
0,0.989664,0.994826,0.99069,0.988229,0.991766,0.99012,0.990497,0.990085,0.952782,0.996451
0,0.998971,0.999995,0.996848,0.954777,0.958831,0.998975,0.999057,0.998919,0.95985,0.952887
0,0.999485,0.999995,0.998418,0.974922,0.975299,0.99953,0.999528,0.999473,0.972921,0.973888
0,0.967964,0.984487,0.972209,0.974904,0.991766,0.969196,0.970535,0.969116,0.87987,0.973794
0,0.97788,0.999995,0.990728,0.974904,0.991766,0.978661,0.979563,0.978618,0.872525,0.982567
0,0.939903,0.953472,0.935191,0.86584,0.884728,0.941923,0.944865,0.941825,0.87987,0.860214
0,0.929195,0.96381,0.950609,0.881098,0.892961,0.931488,0.934857,0.931579,0.873377,0.937035
1,0.880017,0.984487,0.969216,0.951543,0.975299,0.88395,0.889236,0.883897,0.818155,0.975817
0,0.885722,0.989656,0.984532,0.938083,0.942364,0.889311,0.894457,0.88932,0.926364,0.979009
0,0.925369,0.994826,0.98607,0.952989,0.967065,0.927759,0.931064,0.927766,0.871887,0.985993
0,0.98943,0.968979,0.95833,0.993243,1,0.990149,0.9905,0.990085,0.939818,0.992931
0,0.955524,0.974149,0.961393,0.936204,0.950598,0.957095,0.959115,0.957093,0.878592,0.95973
0,0.994575,0.968979,0.953697,0.890936,0.909429,0.994823,0.99525,0.994791,0.872525,0.895071
0,0.95721,0.989656,0.981424,0.939583,0.950598,0.95859,0.960534,0.958646,0.885681,0.980703
0,0.998316,0.984487,0.97995,0.933232,0.93413,0.998394,0.998574,0.998392,0.966088,0.947822
0,0.989664,0.994826,0.99069,0.988229,0.991766,0.99012,0.990497,0.990085,0.952782,0.996451
0,0.98756,0.989656,0.981424,0.95634,0.967065,0.988042,0.988595,0.988005,0.912611,0.963223
0,0.963661,0.96381,0.944501,0.926258,0.950598,0.965067,0.966721,0.96507,0.818155,0.949442
0,0.935559,0.984487,0.97526,0.939583,0.950598,0.937665,0.940579,0.93762,0.905607,0.954487
0,0.969088,0.994826,0.980115,0.973685,1,0.970221,0.971486,0.970142,0.820135,0.972485
0,0.939722,0.989656,0.972476,0.962067,0.991766,0.941795,0.94439,0.941695,0.800272,0.96037
0,0.996352,0.994826,0.99069,0.996603,1,0.996626,0.99668,0.996567,0.95985,0.996451
0,0.996305,0.989656,0.984532,0.988229,0.991766,0.996597,0.99668,0.996538,0.95985,0.987725
0,0.918346,0.958641,0.931022,0.918787,0.958831,0.921253,0.924892,0.921196,0.72538,0.932931
0,0.812652,0.875933,0.835023,0.823843,0.860026,0.819274,0.827917,0.819113,0.765253,0.825159
0,0.991769,0.999995,0.993759,0.939583,0.950598,0.991972,0.992398,0.991938,0.912611,0.945761
0,0.929435,0.989656,0.979899,0.944596,0.958831,0.931715,0.934879,0.931637,0.892558,0.950985
0,0.989711,0.999995,0.993759,0.973116,0.983533,0.990092,0.990497,0.990056,0.912611,0.980703
1,-0.0538,0.669169,0.551182,0.455078,0.580088,-0.020198,0.027383,-0.0208,0.203687,0.476709
0,0.998131,0.96381,0.952172,0.801638,0.810624,0.997992,0.998582,0.997937,0.939818,0.793408
0,0.986951,0.979318,0.970646,0.942988,0.950598,0.987488,0.98812,0.987451,0.932686,0.94931
0,0.938549,0.974149,0.955375,0.948327,0.975299,0.940741,0.943435,0.940669,0.812577,0.954873
0,0.750211,0.958641,0.938324,0.968427,0.991766,0.758497,0.769456,0.758259,0.840018,0.967016
0,0.838169,0.96381,0.940085,0.941986,0.975299,0.843602,0.850743,0.843428,0.780453,0.939435
0,0.955524,0.974149,0.962931,0.964723,0.975299,0.957181,0.959127,0.957093,0.919807,0.963223
0,0.88773,0.984492,0.964844,0.89969,0.934138,0.891275,0.896352,0.891314,0.730766,0.948265
1,0.577811,0.782892,0.699547,0.695022,0.785939,0.592359,0.611581,0.592289,0.341167,0.762523
0,0.820889,0.984487,0.967742,0.914577,0.942364,0.826544,0.834561,0.826511,0.784349,0.954873
1,0.76363,0.912123,0.866868,0.823933,0.884744,0.77154,0.782253,0.771621,0.549155,0.905294
1,0.522225,0.963815,0.91537,0.784194,0.87651,0.536951,0.558342,0.536934,0.306595,0.873995
0,0.963802,0.979318,0.969095,0.939583,0.950598,0.965067,0.966717,0.965099,0.892132,0.971958
0,0.945561,0.953472,0.935191,0.907694,0.925896,0.947544,0.950076,0.947591,0.845085,0.947512
0,0.811332,0.953472,0.932154,0.884215,0.909429,0.817458,0.826001,0.817447,0.798059,0.931876
0,0.897258,0.958646,0.931022,0.867954,0.909445,0.900654,0.905384,0.900697,0.69019,0.915253
0,0.518691,0.968985,0.93788,0.898109,0.950606,0.533781,0.555063,0.533411,0.653979,0.902545
0,0.99841,0.994826,0.989133,0.968093,0.975299,0.998533,0.998578,0.998504,0.932686,0.975469
0,0.987654,0.999995,0.966198,0.732277,0.810624,0.987527,0.988543,0.988005,0.393665,0.899523
0,0.89755,0.989656,0.97688,0.862426,0.884736,0.900569,0.905378,0.900697,0.800272,0.935303
0,0.973014,0.974149,0.964488,0.942988,0.950598,0.974035,0.975281,0.973988,0.925746,0.94931
0,0.980591,0.958641,0.946014,0.934632,0.942364,0.981481,0.982408,0.981467,0.918976,0.94931
0,0.972967,0.968979,0.95833,0.934632,0.942364,0.974007,0.975281,0.97396,0.925746,0.940603
1,0.878523,0.989656,0.96961,0.947343,0.983533,0.882485,0.887817,0.882371,0.752885,0.953847
1,0.659668,0.948302,0.91169,0.767536,0.827091,0.670212,0.685734,0.670421,0.536424,0.899448
1,0.976852,0.999995,0.993759,0.981508,0.991766,0.977665,0.978612,0.977621,0.912611,0.989448
1,0.987654,0.999995,0.995297,0.98485,0.991766,0.988127,0.988599,0.988062,0.939818,0.984195
1,0.891428,0.994826,0.983057,0.954795,0.975299,0.894909,0.899697,0.894833,0.845297,0.970395
1,0.996352,0.994826,0.983057,0.963224,0.983533,0.996569,0.99668,0.99651,0.859923,0.961613
1,0.998924,0.994826,0.99069,0.97149,0.975299,0.999031,0.999057,0.998975,0.95985,0.970301
0,0.928358,0.984487,0.970703,0.895941,0.917671,0.930576,0.933903,0.930698,0.806106,0.961613
0,0.957067,0.974149,0.962931,0.939583,0.950598,0.95859,0.960545,0.958532,0.905607,0.945761
0,0.999345,0.984487,0.97995,0.866807,0.86826,0.999173,0.999528,0.999144,0.972921,0.869928
0,0.897724,0.953472,0.932154,0.892607,0.917663,0.901181,0.905866,0.901196,0.804573,0.931876
0,0.869732,0.984492,0.966287,0.827167,0.860043,0.873579,0.879698,0.873777,0.722059,0.925127
0,1,0.999995,1,0.970044,0.967065,1,1,1,0.98629,0.986191
0,0.952676,0.999995,0.995297,0.934632,0.942364,0.954077,0.956262,0.954073,0.918976,0.958026
0,0.864294,0.953472,0.93366,0.904333,0.925896,0.868828,0.874971,0.868792,0.83146,0.935303
0,0.960906,0.999995,0.995297,0.917929,0.925896,0.961993,0.963865,0.962021,0.912398,0.94931
0,0.796937,0.953472,0.927711,0.865931,0.901195,0.80348,0.812686,0.80349,0.730766,0.921804
0,0.845782,0.953472,0.932154,0.884215,0.909429,0.850834,0.85785,0.850845,0.798059,0.931876
0,0.884352,0.953472,0.935191,0.86584,0.884728,0.888113,0.893493,0.888234,0.820773,0.938758
0,0.894209,0.906948,0.849055,0.720759,0.810624,0.897828,0.902969,0.898175,0.298442,0.861362
0,0.97924,0.922456,0.898205,0.832452,0.851793,0.980183,0.981457,0.980194,0.858432,0.851516
0,0.990413,0.96381,0.950609,0.889436,0.901195,0.99081,0.991436,0.990857,0.892132,0.919611
0,0.973014,0.974149,0.964488,0.942988,0.950598,0.974035,0.975281,0.973988,0.925746,0.94931
0,0.975634,0.979318,0.964526,0.937956,0.958831,0.976554,0.977666,0.976481,0.859923,0.935303
0,0.999485,0.999995,0.998418,0.958228,0.958831,0.999474,0.999528,0.999445,0.972921,0.96519
0,0.928681,0.96381,0.935808,0.890231,0.93413,0.931131,0.934407,0.931024,0.721144,0.885498
1,0.934161,0.999995,0.989241,0.921136,0.942364,0.936141,0.939135,0.936211,0.812151,0.970395
0,0.950571,0.994826,0.987595,0.939583,0.950598,0.952113,0.954351,0.952165,0.879444,0.980703
1,0.950895,0.974149,0.959862,0.890936,0.909429,0.95247,0.954823,0.952577,0.832546,0.947512
1,0.97125,0.891441,0.862839,0.695338,0.711819,0.97227,0.97433,0.972247,0.885469,0.699822
0,0.759261,0.989662,0.962721,0.787617,0.843575,0.766409,0.77749,0.766575,0.572487,0.893659
0,0.81102,0.974149,0.951028,0.91343,0.950598,0.817111,0.825532,0.81701,0.730766,0.936169
0,0.651722,0.974149,0.937536,0.832154,0.901203,0.662528,0.67816,0.662382,0.516094,0.869533
0,0.358893,0.529604,0.392795,0.475765,0.580104,0.381897,0.411453,0.381742,0.306595,0.551159
0,0.999438,0.994826,0.99226,0.958228,0.958831,0.999474,0.999528,0.999445,0.972921,0.96519
0,0.977833,0.994826,0.983057,0.778999,0.80239,0.978032,0.979567,0.977962,0.859923,0.769762
0,0.849651,0.927631,0.896794,0.832253,0.868277,0.854675,0.861643,0.854774,0.718397,0.904192
0,0.990226,0.999995,0.995297,0.993243,1,0.990647,0.990976,0.990584,0.939818,0.992931
0,0.964363,0.984487,0.973728,0.936204,0.950598,0.965565,0.967204,0.965512,0.892558,0.94224
0,0.640936,0.974149,0.94011,0.846544,0.909429,0.652103,0.668178,0.651918,0.556052,0.875529
0,0.902741,0.994826,0.958743,0.652564,0.73652,0.905064,0.910095,0.905683,0.350215,0.878729
0,0.987564,0.9328,0.915243,0.727498,0.736537,0.987796,0.98906,0.987834,0.912398,0.750455
0,0.906806,0.989656,0.9754,0.884215,0.909437,0.909622,0.913947,0.909642,0.804573,0.923103
0,0.97554,0.968979,0.95833,0.934632,0.942364,0.976498,0.977658,0.976481,0.925746,0.94931
0,0.952552,0.684671,0.612483,0.488015,0.514209,0.955258,0.958647,0.955197,0.832546,0.475222
0,0.997942,0.999995,0.998418,0.991635,0.991766,0.998092,0.998103,0.998062,0.972921,1
0,0.988027,0.984492,0.97681,0.917929,0.925905,0.9884,0.98906,0.988448,0.912398,0.94931
0,0.929435,0.989656,0.979899,0.911072,0.925896,0.931601,0.934851,0.931724,0.841316,0.977229
0,0.911983,0.881102,0.83529,0.75179,0.80239,0.915241,0.919655,0.915233,0.670648,0.776426
0,0.748773,0.917292,0.853453,0.797446,0.901212,0.757156,0.768464,0.757231,0.21959,0.879313
0,0.670344,0.612302,0.491883,0.646466,0.744754,0.68336,0.698609,0.683129,0.374313,0.649263
0,0.884111,0.927625,0.895326,0.871143,0.909429,0.888199,0.89349,0.888323,0.692042,0.945008
0,0.914569,0.994831,0.97866,0.894468,0.925913,0.917152,0.921071,0.917238,0.751075,0.95155
0,0.527119,0.896615,0.813664,0.386991,0.547169,0.54118,0.563539,0.541696,-0.185741,0.634946
0,0.997194,0.974149,0.961393,0.927821,0.942364,0.997425,0.997627,0.997395,0.892558,0.933505
0,-0.145615,0.968985,0.912942,0.624984,0.744771,-0.113617,-0.063013,-0.112954,0.072806,0.862981
1,0.51155,0.927631,0.871635,0.749676,0.843575,0.526857,0.548819,0.52708,0.273151,0.901095
0,0.999438,0.994826,0.99226,0.983279,0.983533,0.999558,0.999528,0.99953,0.972921,0.991293
0,0.999438,0.994826,0.99226,0.983279,0.983533,0.999558,0.999533,0.999502,0.979925,0.982586
0,0.999438,0.994826,0.99226,0.983279,0.983533,0.999558,0.999525,0.99953,0.966088,0.991293
0,0.997895,0.994826,0.989133,0.976467,0.983533,0.998063,0.998107,0.998006,0.939818,0.975469
0,0.600481,0.984492,0.942684,0.867223,0.950614,0.612934,0.630624,0.612794,0.396964,0.915441
0,0.886187,0.984492,0.969216,0.926258,0.950614,0.889838,0.894929,0.889878,0.798059,0.975817
0,0.914938,0.979318,0.960097,0.88604,0.917663,0.917622,0.921537,0.917795,0.733044,0.969191
0,0.928503,0.999995,0.989241,0.929546,0.950598,0.93069,0.93391,0.930756,0.818389,0.979178
0,0.829114,0.984492,0.964844,0.849083,0.884744,0.834307,0.842141,0.834517,0.696236,0.957095
0,0.935655,0.994826,0.987595,0.922843,0.93413,0.937608,0.940558,0.937736,0.867522,0.989448
0,0.916529,0.984487,0.966287,0.911343,0.942364,0.919202,0.922979,0.919232,0.764125,0.95155
0,0.997942,0.999995,0.998418,0.974922,0.975299,0.998035,0.998103,0.998006,0.972921,0.982586
0,0.930882,0.979318,0.966039,0.932861,0.950598,0.933181,0.936286,0.93322,0.838719,0.973794
0,0.997942,0.999995,0.998418,0.991635,0.991766,0.998092,0.998103,0.998062,0.972921,1
0,0.830143,0.984487,0.969216,0.892607,0.917663,0.835421,0.843101,0.835545,0.774088,0.975817
0,0.961325,0.989656,0.97838,0.941263,0.958831,0.962604,0.964337,0.962664,0.845085,0.982567
0,0.965487,0.994826,0.989133,0.98485,0.991766,0.966704,0.968155,0.966652,0.932686,0.992931
0,0.980967,0.999995,0.996848,0.979855,0.983533,0.981622,0.982412,0.981609,0.945906,0.996451
0,0.646696,0.984487,0.963414,0.820545,0.860026,0.657388,0.673372,0.657633,0.656704,0.962686
0,0.761212,0.927631,0.891017,0.887142,0.934147,0.769233,0.779883,0.769224,0.643143,0.944302
0,0.721804,0.994831,0.961196,0.803589,0.87651,0.730167,0.742782,0.730384,0.438136,0.929288
0,0.921061,0.974149,0.961393,0.978193,0.991766,0.923861,0.927277,0.923748,0.899817,0.977229
1,0.53985,0.979318,0.946332,0.829471,0.892961,0.553947,0.574505,0.553977,0.510836,0.929062
0,0.931958,0.984487,0.966287,0.953603,0.983533,0.934294,0.937252,0.934246,0.785222,0.969191
0,0.740709,0.984487,0.953856,0.858035,0.917671,0.74875,0.760386,0.748823,0.549155,0.94097
0,0.983444,0.989656,0.982969,0.968093,0.975299,0.984085,0.984785,0.984102,0.918976,0.992931
0,0.994856,0.999995,0.996848,0.988229,0.991766,0.995102,0.99525,0.995071,0.952782,0.996451
0,0.933132,1,0.992241,0.894342,0.909445,0.935032,0.938175,0.935214,0.835781,0.977229
0,0.921817,1,0.995297,0.926276,0.934147,0.924156,0.927726,0.924246,0.893814,0.984195
0,0.954638,0.989656,0.982969,0.934632,0.942364,0.95607,0.958153,0.956154,0.899817,0.984195
0,0.997895,0.994826,0.987595,0.939583,0.950598,0.997951,0.998091,0.997977,0.892132,0.963223
0,0.952114,0.994831,0.989133,0.934632,0.94238,0.953579,0.955776,0.95366,0.899817,0.984195
0,0.80845,0.974154,0.945448,0.824638,0.87651,0.81435,0.823129,0.814487,0.598586,0.914547
0,0.578746,0.968985,0.903537,0.654217,0.794173,0.591395,0.610616,0.591628,-0.103334,0.804365
0,0.575325,0.984487,0.949992,0.857855,0.925896,0.588436,0.607319,0.588313,0.494848,0.914246
0,0.948466,0.989656,0.979899,0.944596,0.958831,0.950149,0.952453,0.9502,0.865372,0.985993
0,0.731248,0.96381,0.926371,0.826517,0.892961,0.739692,0.751826,0.739788,0.502214,0.917173
0,0.811687,0.989656,0.964069,0.901108,0.950598,0.817609,0.826004,0.81757,0.643377,0.941196
0,0.889787,0.984487,0.967742,0.897729,0.925896,0.893238,0.898247,0.893368,0.759292,0.972485
0,0.91203,0.943133,0.909612,0.887142,0.93413,0.915188,0.919188,0.915127,0.685635,0.899975
0,0.5808,0.968985,0.916075,0.780056,0.884744,0.593744,0.612545,0.593724,0.227104,0.861145
1,0.861505,0.984487,0.969216,0.959981,0.983533,0.866047,0.87213,0.865891,0.832546,0.958224
1,0.947533,1,0.993759,0.897784,0.909445,0.948983,0.951483,0.949203,0.85113,0.989448
0,0.750473,0.984492,0.95786,0.841603,0.892978,0.758121,0.769408,0.758259,0.593073,0.941196
0,0.871325,0.989656,0.971034,0.874359,0.909429,0.875246,0.881127,0.875422,0.70688,0.965924
0,0.730946,0.984487,0.953856,0.875109,0.93413,0.739349,0.75136,0.739289,0.562162,0.923122
0,0.912832,0.974149,0.955375,0.931443,0.958831,0.915773,0.919659,0.915742,0.798059,0.954873
0,0.647266,0.989656,0.97688,0.904333,0.925896,0.658143,0.673871,0.658131,0.800272,0.979178
0,0.948885,0.979318,0.969095,0.964723,0.975299,0.950704,0.952935,0.950699,0.898774,0.989448
0,0.829121,0.762215,0.65801,0.545532,0.678901,0.83561,0.844016,0.83621,-0.011772,0.7807
0,0.871325,0.989656,0.97688,0.904333,0.925896,0.875304,0.881134,0.875422,0.800272,0.979178
0,0.997334,0.989656,0.986108,0.94989,0.950598,0.997452,0.997631,0.997395,0.979925,0.947822
0,0.691844,0.979318,0.950297,0.881062,0.93413,0.7015,0.715243,0.701383,0.623345,0.920317
1,0.699145,0.989662,0.9754,0.850664,0.87651,0.708251,0.721868,0.708425,0.753438,0.967016
1,0.78578,0.968979,0.93788,0.821539,0.876502,0.792432,0.802207,0.792555,0.567144,0.911431
0,0.982997,0.881102,0.855429,0.938083,0.942364,0.98447,0.985256,0.984515,0.932686,0.970301
0,0.916985,0.922456,0.893604,0.88931,0.917663,0.920113,0.923945,0.920026,0.812577,0.893376
0,0.881658,0.994831,0.98607,0.919446,0.934147,0.885296,0.890644,0.885392,0.847022,0.985993
0,0.865254,0.999995,0.989241,0.921136,0.942364,0.869385,0.875436,0.86944,0.812151,0.979178
0,0.841453,0.984487,0.969216,0.959981,0.983533,0.846621,0.853587,0.846511,0.825244,0.975817
0,0.919712,0.994826,0.975806,0.93886,0.975299,0.922308,0.925843,0.922252,0.745306,0.953847
0,0.90279,0.999995,0.996848,0.954777,0.958831,0.90581,0.910144,0.90583,0.926364,0.996451
0,0.723805,0.989662,0.951295,0.846689,0.925913,0.732346,0.744705,0.732345,0.421467,0.911873
1,-0.234463,0.984492,0.902018,0.513508,0.711836,-0.201141,-0.146686,-0.200427,-0.936135,0.75536
0,0.527753,0.953477,0.867275,0.593926,0.777706,0.542028,0.563558,0.542167,-0.61187,0.725906
1,0.484734,0.870769,0.783961,0.680586,0.818874,0.501364,0.524568,0.501717,-0.114404,0.868751
0,0.482383,0.979323,0.942506,0.803589,0.876502,0.498121,0.521263,0.498156,0.449334,0.911356
0,0.927378,0.989656,0.97688,0.912734,0.93413,0.929636,0.932952,0.92976,0.806106,0.979178
1,0.900219,0.999995,0.990728,0.916077,0.93413,0.903231,0.907758,0.903338,0.826564,0.982567
0,0.971193,0.999995,0.996848,0.963133,0.967065,0.972099,0.973372,0.972136,0.932686,0.996451
0,0.925932,0.999995,0.995297,0.959719,0.967065,0.928257,0.93154,0.928264,0.912398,0.992931
0,0.733462,0.979318,0.960097,0.911343,0.942364,0.741872,0.75374,0.741846,0.751075,0.969191
0,0.792154,0.989662,0.966808,0.890231,0.934147,0.79862,0.807929,0.798661,0.663452,0.956323
0,0.382395,0.979323,0.948963,0.843979,0.901212,0.401178,0.428569,0.401097,0.557564,0.935058
0,0.95099,0.984487,0.972209,0.932861,0.950598,0.952611,0.954826,0.952693,0.838719,0.982567
0,0.720669,0.984487,0.966287,0.852371,0.884728,0.729201,0.741837,0.729355,0.716907,0.96037
0,0.911386,0.984487,0.969216,0.943115,0.967065,0.914308,0.918229,0.914305,0.811257,0.975817
0,0.923633,0.974149,0.955375,0.906149,0.93413,0.926149,0.929642,0.926124,0.798059,0.928488
0,0.997334,0.989656,0.979899,0.877629,0.892961,0.99726,0.997631,0.997203,0.899817,0.872507
0,0.401681,0.963815,0.923816,0.743777,0.818874,0.419722,0.44661,0.419977,0.414548,0.911356
0,0.774986,0.968985,0.946275,0.874359,0.909437,0.782091,0.792235,0.782182,0.712543,0.957095
1,0.481186,0.731194,0.634738,0.620747,0.720053,0.498975,0.522666,0.499218,0.260208,0.783844
0,0.633197,0.922461,0.858626,0.734147,0.843567,0.644874,0.661493,0.645042,0.171967,0.858689
0,0.811071,0.979318,0.960097,0.919781,0.950598,0.817111,0.825525,0.817072,0.757504,0.96037
0,0.96965,0.999995,0.996848,0.963133,0.967065,0.970604,0.971946,0.970641,0.932686,0.996451
0,0.878108,0.999995,0.995297,0.934632,0.942364,0.881838,0.887326,0.881842,0.906012,0.975469
0,0.906661,0.974149,0.952464,0.916592,0.950598,0.909766,0.913958,0.909701,0.765253,0.930615
0,0.930882,0.979318,0.948963,0.878072,0.93413,0.933124,0.93629,0.933162,0.603355,0.917248
0,0.566144,0.989662,0.946624,0.79283,0.884744,0.579305,0.598749,0.579382,0.306595,0.901095
0,0.852665,0.974149,0.956856,0.943115,0.967065,0.857518,0.864053,0.857356,0.840018,0.940659
0,0.92532,0.989656,0.97688,0.921136,0.942364,0.927672,0.931054,0.927766,0.812151,0.979178
0,0.923167,0.979318,0.963039,0.892607,0.917663,0.925593,0.929143,0.925771,0.774088,0.975817
0,0.975214,0.989656,0.981424,0.947957,0.958831,0.976056,0.977172,0.976125,0.885681,0.989448
1,0.737165,0.989656,0.97838,0.89931,0.917663,0.745264,0.757058,0.745334,0.815217,0.982567
0,0.921672,0.984487,0.97526,0.964723,0.975299,0.9243,0.92774,0.924276,0.898774,0.989448
0,0.5423,0.968979,0.909949,0.643665,0.769455,0.55594,0.576851,0.556504,0.009367,0.883474
1,0.682029,0.974149,0.937536,0.789415,0.860026,0.691753,0.706178,0.691881,0.458743,0.896351
0,0.953045,0.927631,0.895326,0.871143,0.909445,0.954962,0.957193,0.955127,0.697982,0.945008
0,0.934064,0.989656,0.97838,0.958075,0.975299,0.936257,0.939149,0.93624,0.858432,0.982567
0,0.347749,0.994826,0.984557,0.958075,0.975299,0.3677,0.396284,0.367288,0.858432,0.982567
0,0.979235,0.979318,0.970646,0.951353,0.958831,0.980042,0.980978,0.980085,0.912398,0.984195
0,0.991675,0.989656,0.984532,0.963133,0.967065,0.992028,0.992391,0.992051,0.9392,0.987725
0,0.979843,0.989656,0.979899,0.969782,0.983533,0.980625,0.981469,0.980555,0.899817,0.968475
0,0.971193,0.999995,0.990728,0.966485,0.983533,0.972156,0.973383,0.972107,0.872525,0.973794
0,0.945894,0.989656,0.97688,0.971652,0.991766,0.947773,0.950094,0.947678,0.859923,0.970395
1,0.629637,0.974149,0.951028,0.921904,0.958831,0.641347,0.657724,0.641192,0.723783,0.962686
0,0.95459,0.984487,0.967742,0.939881,0.967065,0.956156,0.958171,0.956096,0.812577,0.946072
0,0.905826,0.994826,0.987595,0.964723,0.975299,0.908857,0.913008,0.908792,0.905607,0.980703
0,0.741632,0.974149,0.946821,0.819317,0.86826,0.749562,0.761319,0.74982,0.598714,0.953188
0,0.825002,0.984487,0.963414,0.930377,0.967065,0.83062,0.838379,0.830468,0.752885,0.936169
0,0.997942,0.999995,0.998418,0.991635,0.991766,0.998092,0.998103,0.998062,0.972921,1
0,0.929435,0.989656,0.97838,0.941263,0.958831,0.931715,0.934864,0.931754,0.845085,0.982567
0,0.857392,0.984492,0.969216,0.917838,0.94238,0.861912,0.868305,0.861963,0.791778,0.975817
0,0.415525,0.963815,0.914226,0.738366,0.835342,0.433233,0.459453,0.433382,0.262592,0.880396
0,0.951133,0.999995,0.993759,0.947957,0.958831,0.95264,0.95483,0.952693,0.885681,0.989448
0,0.954219,0.999995,0.993759,0.95634,0.967065,0.955658,0.957688,0.955655,0.898774,0.980703
0,0.81576,0.932795,0.900067,0.842597,0.884728,0.821852,0.830294,0.821723,0.72538,0.853502
0,0.988168,0.999995,0.996848,0.97149,0.975299,0.988569,0.989063,0.988561,0.9392,0.987725
0,0.983024,0.999995,0.996848,0.97149,0.975299,0.983586,0.984309,0.983575,0.9392,0.987725
0,0.984567,0.999995,0.995297,0.959719,0.967065,0.985053,0.985736,0.985071,0.918976,0.984195
0,0.985082,0.999995,0.995297,0.951353,0.958831,0.985523,0.986207,0.985569,0.912398,0.984195
