@relation 'Ant14-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-unset-class-temporarily'

@attribute #BugsBinary {0,1}
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,0.942152,0.99999,0.980416,0.922369,0.941098,0.944079,0.947018,0.943743,0.875777,0.971085
1,0.229578,0.938394,0.83302,0.665821,0.764407,0.257346,0.294059,0.250648,0.427117,0.854203
0,0.715928,0.969192,0.92322,0.85753,0.896922,0.726472,0.740154,0.723998,0.760585,0.943375
0,0.854014,0.969192,0.932561,0.89616,0.926373,0.859515,0.866627,0.85833,0.821781,0.957081
0,0.573683,0.969192,0.892398,0.710169,0.779133,0.588877,0.609702,0.58556,0.546337,0.897911
0,-0.340511,0.989724,0.958159,0.933877,0.970549,-0.294173,-0.234942,-0.308161,0.845679,0.957081
1,0.607772,0.958926,0.88367,0.767479,0.83802,0.62214,0.641139,0.618613,0.613465,0.863787
0,0.251805,0.928129,0.823951,0.749355,0.85276,0.279513,0.314701,0.272568,0.482406,0.873742
0,0.836773,0.958926,0.929397,0.934861,0.955824,0.843174,0.850969,0.841665,0.883539,0.971085
1,0.472173,0.969192,0.932561,0.858656,0.882196,0.491624,0.51665,0.486721,0.800569,0.957081
0,0.837844,0.958926,0.915051,0.851769,0.882196,0.843848,0.85189,0.842707,0.777086,0.95019
0,0.842235,0.969192,0.927856,0.851769,0.882196,0.84797,0.855812,0.846873,0.777086,0.95019
0,0.614067,0.94866,0.888375,0.856902,0.911647,0.628711,0.647045,0.625024,0.721407,0.916677
1,0.448823,0.897341,0.769086,0.621886,0.734971,0.469181,0.496,0.464517,0.361722,0.795777
1,0.291698,0.722821,0.555901,0.518859,0.602427,0.31916,0.353837,0.313058,0.393089,0.711932
0,0.814619,0.989724,0.958159,0.871134,0.896922,0.82125,0.830347,0.819721,0.814409,0.943925
1,0.219389,0.969192,0.892398,0.672195,0.734956,0.246875,0.284247,0.240154,0.541528,0.8709
0,0.994439,0.979458,0.9501,0.840803,0.852745,0.994184,0.995099,0.994125,0.88576,0.833874
0,0.81868,0.969192,0.92322,0.870121,0.911647,0.825443,0.834332,0.823592,0.808673,0.877389
0,0.948268,0.969192,0.942135,0.909906,0.926373,0.950194,0.952888,0.949993,0.868307,0.971085
0,0.678365,0.958926,0.919769,0.846193,0.867485,0.690271,0.705824,0.68756,0.7941,0.957081
0,0.897817,0.958926,0.919769,0.88364,0.911647,0.901692,0.906805,0.901034,0.814409,0.957081
1,-0.354868,0.958936,0.871123,0.761447,0.852775,-0.308783,-0.247903,-0.321712,0.529103,0.872076
0,0.56727,0.969192,0.896626,0.818572,0.896936,0.583326,0.603903,0.579317,0.621032,0.904176
0,0.577835,0.958926,0.910386,0.85753,0.896922,0.593622,0.613705,0.589723,0.760585,0.943375
0,0.769438,0.969192,0.942135,0.909906,0.926373,0.778127,0.789189,0.776058,0.868307,0.971085
0,0.837844,0.958926,0.919769,0.921286,0.955824,0.844204,0.851948,0.842707,0.837428,0.957081
0,0.43146,0.958926,0.88367,0.754745,0.823309,0.452172,0.479377,0.447014,0.59938,0.87724
0,0.447685,0.804958,0.6398,0.591413,0.72026,0.469102,0.495964,0.464879,0.264155,0.834752
1,0.308315,0.928139,0.731023,0.414263,0.646618,0.332789,0.366607,0.326577,-0.257589,0.575704
0,0.927053,0.989724,0.967651,0.959901,0.985275,0.929862,0.933333,0.92916,0.899918,0.971085
1,-1,0.958936,0.745629,0.311463,0.587731,-1,-1,-1,-1,0.606881
0,0.811519,0.99999,0.990099,0.923924,0.926373,0.818304,0.827418,0.816671,0.914906,0.985386
0,0.842454,0.989724,0.931102,0.882342,0.955824,0.848324,0.855883,0.846799,0.708884,0.903521
0,0.715813,0.958926,0.910386,0.920672,0.970549,0.726854,0.740219,0.723998,0.79991,0.943375
0,0.900512,0.907597,0.851131,0.864303,0.896922,0.904715,0.909808,0.903736,0.831423,0.871317
0,0.96463,0.77414,0.712326,0.86235,0.852745,0.967384,0.969563,0.967292,0.922205,0.907762
0,0.575947,0.979458,0.931498,0.87611,0.926373,0.591726,0.611785,0.587556,0.760243,0.923359
0,0.994439,0.979458,0.969629,0.943388,0.941098,0.994577,0.995099,0.994518,0.977079,0.940979
0,0.811739,0.815224,0.703052,0.653757,0.705535,0.819341,0.829355,0.817821,0.621032,0.73049
0,0.909599,0.958926,0.934293,0.941763,0.955824,0.913235,0.917623,0.912492,0.906655,0.978198
1,0.485255,0.989724,0.962878,0.840803,0.852745,0.503808,0.528389,0.499204,0.811627,0.964045
0,0.842454,0.989724,0.962878,0.953156,0.985275,0.848471,0.855897,0.846873,0.877046,0.964045
0,0.840094,0.969192,0.947017,0.916879,0.926373,0.84612,0.853884,0.844716,0.891594,0.965162
0,0.81975,0.969192,0.918637,0.825659,0.867471,0.826261,0.835216,0.825002,0.723481,0.936648
0,0.587457,0.958926,0.88367,0.805767,0.882196,0.602809,0.622515,0.599004,0.613465,0.890693
0,0.311803,0.948671,0.823719,0.683332,0.823309,0.336921,0.369593,0.330558,0.320176,0.806938
1,0.88026,0.917863,0.836306,0.812098,0.882196,0.885066,0.89117,0.883941,0.686256,0.830154
0,0.784311,0.958926,0.910386,0.832433,0.867471,0.792259,0.802868,0.790636,0.746988,0.943375
0,0.615502,0.979468,0.897158,0.826058,0.926387,0.629821,0.648052,0.626064,0.577435,0.872076
0,0.891496,0.969192,0.937321,0.91551,0.941098,0.895648,0.900948,0.894785,0.852611,0.964045
0,0.275702,0.958936,0.85915,0.782495,0.896936,0.302425,0.336308,0.295222,0.482797,0.840526
0,0.225317,0.938405,0.757344,0.504898,0.720245,0.252955,0.290147,0.245973,-0.124968,0.668701
0,0.325668,0.948681,0.858127,0.697321,0.779162,0.350026,0.382312,0.343876,0.515799,0.831404
0,0.897172,1,0.98523,0.892096,0.896936,0.900592,0.905825,0.899921,0.884491,0.965162
0,0.995612,0.989724,0.967651,0.897457,0.911647,0.995474,0.996029,0.995627,0.875777,0.931916
0,0.879822,0.979458,0.959741,0.892096,0.896922,0.884105,0.890142,0.883254,0.884491,0.965162
0,0.83721,1,0.98523,0.879732,0.882211,0.842818,0.850921,0.841591,0.877681,0.965162
0,0.898242,1,0.97567,0.87805,0.896936,0.901623,0.906805,0.900962,0.837745,0.95092
0,0.747305,0.99999,0.96176,0.882727,0.926373,0.756494,0.768605,0.754192,0.775402,0.943375
0,0.965408,0.969192,0.947017,0.941763,0.955824,0.966819,0.968595,0.966662,0.906655,0.978198
0,0.492338,0.958926,0.867073,0.781225,0.882211,0.511181,0.535275,0.506486,0.520706,0.879665
0,0.854977,0.958926,0.901236,0.907767,0.970549,0.86076,0.867645,0.859371,0.754311,0.929996
1,-0.232429,0.948671,0.823719,0.643846,0.779133,-0.190053,-0.133321,-0.201135,0.284733,0.820838
0,0.958115,0.989724,0.977375,0.973605,0.985275,0.959743,0.961772,0.9593,0.954182,0.972394
1,0.349421,0.969192,0.92322,0.782495,0.808583,0.372841,0.403867,0.367136,0.723652,0.943375
1,0.988215,0.99999,0.990099,0.936316,0.941098,0.988393,0.989179,0.988471,0.929796,0.972394
0,0.937764,0.989724,0.972479,0.966718,0.985275,0.940165,0.943135,0.939576,0.922839,0.978198
0,0.684666,0.94866,0.897567,0.807421,0.83802,0.696303,0.711716,0.693568,0.753628,0.903715
0,0.995714,0.99999,0.995022,0.980578,0.985275,0.99581,0.996066,0.995833,0.968779,0.992663
0,0.902206,0.969192,0.947017,0.904473,0.911647,0.905814,0.910726,0.905129,0.884491,0.965162
1,0.988215,0.99999,0.990099,0.948722,0.955824,0.98846,0.989179,0.98854,0.929796,0.985386
0,0.704158,0.969192,0.937321,0.853195,0.867471,0.714993,0.729349,0.712546,0.817705,0.964045
0,0.768255,0.958926,0.901236,0.756185,0.793843,0.776452,0.788128,0.774941,0.675979,0.916677
0,0.824995,0.958926,0.905791,0.838236,0.882196,0.831483,0.840128,0.83021,0.730194,0.936648
0,0.995612,0.989724,0.972479,0.954226,0.970549,0.995742,0.99608,0.995695,0.931334,0.952155
0,0.211779,0.958947,0.855276,0.69859,0.808598,0.24015,0.277415,0.232989,0.415156,0.848428
1,-0.511375,0.928149,0.790374,0.553938,0.690809,-0.463343,-0.395076,-0.475884,0.220754,0.782502
1,0.514443,0.435376,0.207471,0.494417,0.55825,0.53628,0.56083,0.531249,0.541723,0.485297
1,0.531121,0.897351,0.757917,0.722974,0.867515,0.549188,0.571543,0.544892,0.337215,0.820838
0,0.84277,0.917863,0.849821,0.756185,0.793843,0.848592,0.856837,0.847199,0.737249,0.797726
0,0.970003,0.99999,0.990099,0.948722,0.955824,0.970941,0.972515,0.970829,0.929796,0.985386
0,0.934796,0.794672,0.721531,0.706176,0.690765,0.937834,0.942154,0.937219,0.877046,0.706292
0,0.949235,0.958926,0.934293,0.904473,0.911647,0.951157,0.953904,0.950758,0.914613,0.926186
0,0.810337,0.989724,0.948899,0.882727,0.926373,0.817273,0.826451,0.815555,0.783286,0.930145
0,0.57437,0.846022,0.724122,0.48887,0.543569,0.589804,0.611733,0.585843,0.520706,0.571016
0,0.500755,0.948671,0.854049,0.755358,0.85276,0.51925,0.543157,0.514284,0.545775,0.798143
0,0.925876,0.979458,0.9501,0.90299,0.926373,0.928554,0.932352,0.927837,0.877046,0.911691
0,0.692041,0.938394,0.870987,0.787086,0.83802,0.703514,0.718577,0.700857,0.683424,0.883386
1,0.221358,0.158197,-0.168426,0.410355,0.514074,0.256898,0.295124,0.249295,0.337215,0.47802
0,0.40384,0.969202,0.872214,0.743437,0.852775,0.425585,0.453945,0.419696,0.491414,0.799557
1,0.940257,0.917863,0.873578,0.730403,0.720216,0.942079,0.946062,0.941572,0.868624,0.74427
1,0.882862,0.856278,0.777705,0.800562,0.838049,0.887956,0.894051,0.887206,0.737249,0.883639
0,0.925148,0.794672,0.716363,0.921286,0.955824,0.929722,0.933333,0.929018,0.854222,0.930785
1,0.737302,0.763895,0.668221,0.794943,0.823324,0.748772,0.761687,0.746672,0.740666,0.903715
0,0.598149,0.958926,0.924556,0.953156,0.985275,0.613676,0.63243,0.609411,0.88576,0.95092
0,0.996582,0.979458,0.959741,0.769661,0.749667,0.995812,0.997059,0.995774,0.931334,0.759926
1,0.202794,0.928129,0.836306,0.806209,0.896922,0.232524,0.269725,0.224257,0.609217,0.824156
0,0.978573,0.99999,0.980416,0.947367,0.970549,0.979254,0.980382,0.979094,0.899918,0.958003
1,0.853052,0.979458,0.9501,0.940579,0.970549,0.8587,0.865699,0.857215,0.877046,0.95092
0,0.982859,0.99999,0.980416,0.947367,0.970549,0.983375,0.984303,0.983261,0.899918,0.958003
0,0.973979,0.969192,0.942135,0.922369,0.941098,0.974995,0.976462,0.974789,0.899918,0.931916
0,0.919554,0.989724,0.962878,0.87805,0.896922,0.922234,0.926399,0.921867,0.830764,0.964045
0,0.930265,0.989724,0.962878,0.91551,0.941098,0.932744,0.936235,0.932285,0.852611,0.964045
0,0.99551,0.979458,0.954886,0.909906,0.926373,0.99554,0.996066,0.99556,0.899918,0.918909
1,0.948164,0.958926,0.934293,0.941763,0.955824,0.950331,0.952924,0.949923,0.914613,0.965162
1,0.845665,0.989724,0.962878,0.91551,0.941098,0.851343,0.858798,0.849998,0.852611,0.964045
1,0.702401,0.907597,0.870823,0.867398,0.867471,0.713962,0.728457,0.710962,0.914613,0.887419
0,0.446813,0.989724,0.935453,0.787086,0.83802,0.466667,0.49309,0.461759,0.663652,0.923418
0,0.436001,0.979478,0.859804,0.797553,0.955868,0.457076,0.483412,0.451266,0.375661,0.815584
0,0.913023,0.979458,0.9501,0.953156,0.985275,0.916467,0.920604,0.915546,0.88576,0.95092
0,0.897064,0.989724,0.962878,0.953156,0.985275,0.901013,0.905901,0.899921,0.88576,0.95092
0,0.339821,0.969192,0.868369,0.842372,0.970549,0.364602,0.395236,0.357586,0.528322,0.834707
0,0.974288,0.99999,1,0.987608,0.985275,0.9752,0.976475,0.974926,1,0.987083
0,0.201132,0.958947,0.820105,0.737819,0.911691,0.230572,0.267784,0.222284,0.28981,0.753348
0,0.353832,0.979468,0.901236,0.857929,0.955853,0.377874,0.407941,0.371198,0.61864,0.878192
0,0.532129,0.979468,0.905381,0.863904,0.955853,0.549689,0.571628,0.544892,0.641121,0.884398
0,0.706415,0.979458,0.936053,0.933349,0.985275,0.717664,0.731427,0.714549,0.817705,0.930145
0,0.597451,0.989734,0.898372,0.821695,0.941113,0.612398,0.631389,0.608455,0.509697,0.867909
0,0.596381,0.989724,0.948899,0.895347,0.941098,0.611368,0.630423,0.60733,0.791439,0.930145
0,0.992501,0.99999,1,0.987608,0.985275,0.992718,0.993139,0.992638,1,0.987083
0,0.918378,0.979458,0.926997,0.895019,0.955824,0.921478,0.925478,0.920754,0.754311,0.916677
0,0.505288,0.969202,0.860854,0.79192,0.926387,0.523787,0.547107,0.518793,0.452553,0.823323
0,0.993367,0.979458,0.945354,0.89616,0.926373,0.993479,0.994105,0.993476,0.854222,0.904563
0,0.842235,0.969192,0.927856,0.927232,0.970549,0.848398,0.855911,0.846725,0.840333,0.923805
0,-0.2349,0.979478,0.897158,0.800163,0.896966,-0.191962,-0.136008,-0.204697,0.586662,0.831404
0,0.904244,0.958926,0.915051,0.876838,0.911647,0.907874,0.912762,0.906861,0.840333,0.871317
