@relation 'Ant14BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #Bugs numeric

@data
0,1980.136611,190.000007,203.184645,106.150836,78.000017,1972.542775,1971.198874,1972.503485,77.252832,105.418215,0
0,668.757056,194.000043,202.773272,140.943251,128.000065,652.674498,640.312424,654.083328,62.297673,147.329563,0
0,1990.476576,194.000041,207.280004,151.716841,133.000059,1985.459645,1981.157742,1985.594621,77.162167,153.473125,0
0,1949.477879,192.000033,205.766858,153.075145,134.000047,1944.622328,1940.202051,1944.553676,79.120162,152.200526,0
1,276.1467,81.004129,81.006173,16.03122,16.02089,264.484404,264.484404,264.83391,16.03122,21.023796,2
0,2013.288355,159.000008,174.542259,105.418215,77.000017,2008.476537,2007.181606,2008.438448,76.896034,104.690019,0
1,1491.393979,184.001391,192.924856,126.12692,112.002285,1484.231788,1480.135129,1484.696602,61.351447,131.483839,3
1,1900.421532,189.000026,200.524313,143.589693,127.000039,1895.259877,1891.165249,1895.394946,71.512237,145.361618,2
1,1727.613383,182.000168,190.420587,125.219807,112.000273,1721.646886,1718.128342,1721.84465,59.808026,127.910125,1
0,1876.720544,52.000657,77.155687,67.416615,36.000948,1876.345384,1876.128993,1876.40534,61.098281,69.065187,0
1,1898.431458,189.000022,202.249845,147.732867,129.000033,1893.399588,1889.152455,1893.536902,75.894664,149.48244,1
0,2048.208241,194,208.355466,148.003378,127,2042.951297,2039.178756,2042.951297,80.65358,148.003378,0
1,1549.326628,187.000294,197.648678,141.322327,126.000436,1543.152617,1538.117356,1543.826415,66.760767,148.499158,1
0,1306.04173,191.00004,202.410474,145.361618,129.00006,1298.424045,1292.170654,1299.033872,70.213959,150.711645,0
1,1654.06469,191.000681,199.904977,139.129436,126.001032,1647.824323,1643.109856,1648.455338,61.983869,146.413797,1
0,1921.417185,190.000506,202.14104,145.413204,128.000752,1916.279729,1912.1046,1916.760027,71.8401,151.611345,0
1,1774.773507,186.001039,195.747286,137.295302,123.001571,1769.280645,1765.063738,1770.15536,62.817195,148.141824,1
0,2047.212739,194,207.992788,151.818971,132,2042.270305,2038.165842,2042.270305,79.378838,151.818971,0
0,1884.906894,193.000005,206.700266,144.402216,124.000007,1879.095793,1875.077065,1879.782168,75.927597,153.075145,0
1,1167.747404,185.002138,196.420467,131.72699,114.00347,1158.622026,1153.084993,1159.973276,67.468511,143.125819,1
0,1921.816849,194.001003,207.634294,146.986394,127.001533,1916.213193,1912.1046,1916.689855,76.655072,153.075145,0
0,1900.032894,195.00057,208.568933,147.851277,128.000868,1894.329433,1890.116663,1894.74431,76.922038,153.075145,0
0,1983.608076,195.000591,208.925824,149.217961,129.000893,1978.210555,1974.12259,1978.542898,78.160092,153.561063,0
0,2012.469627,195.000771,208.925824,150.08331,130.001157,2007.214239,2003.132048,2007.477273,78.447435,153.561063,0
0,1828.428013,195.000911,208.925824,147.492373,127.001399,1822.43052,1818.110008,1822.931705,77.620873,153.561063,0
0,1929.876939,195.000635,208.925824,147.492373,127.000975,1924.195676,1920.104164,1924.670361,77.620873,153.561063,0
0,1867.106049,194.000909,207.280004,145.619367,126.0014,1861.269728,1857.097197,1861.828402,75.432089,152.594233,0
0,2016.450842,195.000771,208.925824,150.08331,130.001157,2011.205857,2007.131784,2011.468369,78.447435,153.561063,0
0,1962.71088,195.000091,208.216234,149.09393,130.000137,1957.321895,1953.123908,1957.660338,76.243032,153.473125,0
0,2026.404204,195,208.925824,152.689227,133,2021.380222,2017.154927,2021.446264,79.056941,153.561063,0
0,2048.113766,193,207.424685,148.003378,127,2042.951297,2039.178756,2042.951297,80.65358,148.003378,0
0,1971.372111,192.000031,202.38577,140.431478,125.000047,1965.977874,1962.082567,1966.302113,66.483081,144.899966,0
0,2015.455532,195.000002,208.216234,151.716841,133.000002,2010.404188,2006.168487,2010.470592,77.491935,152.594233,0
0,2016.450842,195.000004,208.925824,152.689227,133.000006,2011.401999,2007.155699,2011.468369,79.056941,153.561063,0
0,2026.404204,195,208.925824,152.689227,133,2021.380222,2017.154927,2021.446264,79.056941,153.561063,0
0,1952.76061,195.000001,208.568933,152.200526,133.000001,1947.546662,1943.17395,1947.615208,78.434686,153.075145,0
0,1995.5503,195.000016,208.216234,150.840976,132.000024,1990.381873,1986.14501,1990.58308,76.843998,153.473125,0
1,1333.462035,189.000454,197.408207,132.849539,120.000715,1325.443322,1320.064014,1326.784082,58.463664,145.619367,2
0,1785.354027,192.00001,204.022058,146.294224,129.000014,1779.681432,1775.124221,1780.1264,72.124892,151.611345,0
0,1913.656186,192.000028,204.707108,149.003356,131.000041,1908.501244,1904.138913,1908.779977,74.632433,152.531964,0
0,1653.187225,192.000494,201.762236,135.959553,121.000784,1646.452246,1642.051461,1647.540288,63.348244,148.556387,0
0,803.763647,194.000054,206.584123,151.647618,134.000078,791.42656,780.433213,791.596488,75.610846,152.531964,0
1,1684.861122,191.000127,201.121854,139.97857,125.000194,1678.660478,1674.11947,1679.196236,66.098411,146.263461,1
0,1354.114102,188.000485,196.743488,138.708327,126.000724,1346.906456,1341.1208,1347.778172,60.728906,146.931957,0
0,1897.636688,191.000011,204.474937,151.716841,133.000016,1892.678789,1888.165512,1892.820382,77.162167,153.473125,0
1,1558.869141,192.000015,204.707108,146.372812,128.000022,1552.286378,1547.129277,1552.879261,73.763134,152.531964,2
0,1898.631613,191.000166,203.423204,145.89037,128.000247,1893.331719,1889.105873,1893.817837,72.801099,152.069063,0
0,1902.712012,192.00005,204.362423,145.89037,128.000074,1897.322587,1893.105649,1897.807683,72.801099,152.069063,0
0,1690.70991,190.000129,201.467119,146.249786,130.000189,1685.022255,1680.144041,1685.335575,70.519501,149.816554,0
1,1537.173055,185.001206,192.720004,129.769026,118.00189,1530.555455,1526.064219,1531.612549,55.785303,141.693331,1
1,1391.181153,168.000545,177.087549,122.54387,109.000839,1385.294914,1381.043808,1386.555805,57.070132,136.058811,1
0,1877.05221,194.000032,206.584123,147.24809,129.000047,1871.451308,1867.129615,1871.802607,74.330344,151.647618,0
1,1323.995468,192.000439,201.762236,133.296662,118.000714,1315.303767,1310.054961,1316.734218,63.150614,146.741269,1
0,2044.1316,193,205.992718,145.12064,126,2038.897006,2035.19262,2038.835452,77.252832,144.25325,0
0,1880.825617,192.000068,204.022058,147.176764,130.0001,1875.510864,1871.194805,1875.510864,74.094534,147.176764,0
0,2001.231621,192.000027,205.409347,149.966663,131.000039,1996.302833,1992.132777,1996.569308,76.537572,153.473125,0
0,1750.451656,191.000437,203.769478,145.499141,127.000657,1744.628614,1740.103733,1745.229211,73.498299,152.531964,0
0,1954.355648,191.000041,203.769478,148.124947,130.00006,1949.339632,1945.124418,1949.679461,74.330344,152.531964,0
1,790.423937,191.001412,200.202398,139.55644,126.002141,777.280516,767.211183,778.617364,62.641839,146.819617,1
0,1647.227975,192.00044,202.071769,143.561833,129.000655,1641.077999,1636.134774,1641.560538,66.407831,148.976508,0
0,1657.044658,191.000077,203.081265,146.294224,129.000114,1651.047243,1646.133956,1651.526869,72.124892,151.611345,0
0,1835.071933,192.000005,205.409347,149.966663,131.000008,1829.695603,1825.144926,1829.986339,76.537572,153.473125,0
0,1898.631613,191.000013,203.769478,150.764717,133.000018,1893.676319,1889.165424,1893.817837,75.272837,152.531964,0
0,1521.039776,191.000403,201.121854,139.086304,124.000621,1514.086193,1509.107352,1514.849828,65.520989,147.166572,0
0,1536.115881,176.002075,183.240279,127.632284,117.003122,1530.478683,1526.02654,1531.959856,51.78803,144.312162,0
1,1406.620062,188.001044,189.928934,115.208507,112.001752,1398.492045,1394.0703,1399.504198,30.413813,126.905477,1
0,1981.519619,194.000002,207.280004,153.473125,135.000003,1976.615542,1972.184829,1976.615542,77.833155,153.473125,0
1,191,191.001441,191,108,108.002548,108,0,129,0,129,1
0,1874.172084,195.000027,208.925824,150.950323,131.000041,1868.597602,1864.141894,1868.882286,78.447435,154.434452,0
0,1902.914869,194.000079,204.599609,148.03378,133.000115,1897.666462,1893.178544,1897.73681,70.007142,148.932871,0
0,1785.246762,191.00009,203.081265,150.721598,134.000128,1780.050842,1775.190412,1780.1264,73.736016,151.611345,0
0,1956.859729,186.000045,198.736006,146.768525,129.000064,1952.266631,1948.187106,1952.266631,75.026662,146.768525,0
0,2016.434973,173.000028,188.557683,146.632193,126.000039,2012.947342,2009.14335,2013.137352,78.746428,149.217961,0
0,1655.290005,193.000293,204.628932,147.597426,131.000432,1649.211023,1644.175173,1649.45203,72.111026,150.26643,0
0,2044.1316,193,207.424685,152.315462,132,2039.276587,2035.19262,2039.212103,80.993827,151.449662,0
0,1874.375896,177.001763,187.87762,132.003788,116.002691,1869.602097,1866.118163,1869.983957,66.407831,137.306227,0
0,1965.303284,191.000004,204.834079,152.200526,133.000005,1960.516514,1956.159758,1960.653207,78.108898,153.951291,0
1,1571.024188,194.000036,206.92994,145.12064,126.000055,1564.083438,1559.103909,1564.834177,74.215901,153,1
0,1902.914869,194.000032,206.92994,153,135.000046,1897.807683,1893.192542,1897.807683,76.896034,153,0
0,1900.722231,192.000001,205.766858,150.455974,131.000001,1895.532115,1891.139868,1895.741807,77.491935,153.075145,0
0,1881.820395,192.000239,203.686033,144.059016,127.000362,1876.303014,1872.096418,1876.861476,70.604532,151.158857,0
0,1665.984994,191.000142,201.121854,142.663941,128.000212,1659.942469,1655.120842,1660.415912,66.098411,148.070929,0
0,1409.861341,190.000922,196.725697,134.078335,124.001412,1402.492424,1397.115958,1403.316785,54.083269,142.442971,0
1,1938.042827,187.000072,197.648678,143.108351,128.000105,1933.242096,1929.175212,1933.308563,69.079664,144.003472,1
0,1848.892101,191.000058,203.081265,144.533733,127.000088,1843.380048,1839.098149,1843.948481,71.568149,151.611345,0
0,1692.043144,193.000527,202.111355,144.086779,131.000777,1686.096676,1681.171318,1686.332411,64.621978,146.819617,0
0,1948.482743,192.000016,205.05609,150.359569,132.000023,1943.487844,1939.148524,1943.693906,75.894664,153,0
0,1376.317551,191.000661,199.323857,141.031911,129.000978,1369.090939,1363.161766,1369.473622,60.74537,144.699689,0
0,1329.502539,189.00135,191.859323,121.564797,117.00218,1321.190751,1316.074466,1322.307453,35.846897,133.154046,0
0,1422.743828,190.001964,199.248589,135.059246,121.003084,1415.18232,1410.090777,1416.072385,62.096699,144.086779,0
0,1953.755614,195.000718,208.568933,148.717854,129.001086,1948.275391,1944.124482,1948.61284,77.201036,153.075145,0
0,2045.221748,194,207.280004,149.09393,130,2040.146073,2036.141449,2040.274491,76.843998,150.840976,0
0,1937.635931,193.000003,206.700266,148.717854,129.000004,1932.310793,1928.125515,1932.651029,77.201036,153.075145,0
0,1898.043466,195.000745,208.568933,147.851277,128.001135,1892.334009,1888.116787,1892.749323,76.922038,153.075145,0
0,1954.750623,195.000745,207.867746,147.732867,129.001126,1949.273198,1945.124418,1949.610474,75.286121,152.118375,0
0,1814.508473,195.00002,206.84777,148.060798,131.00003,1808.750121,1804.146613,1809.044223,72.732386,151.611345,0
0,2017.158397,192.000002,205.766858,152.200526,133.000004,2012.399811,2008.155621,2012.532981,78.108898,153.951291,0
0,1577.60483,191.000428,199.904977,140.943251,128.000638,1571.222454,1566.127709,1571.808194,62.297673,147.329563,0
0,1914.551122,191.000038,202.410474,149.816554,134.000055,1909.707046,1905.17742,1909.777474,71.867934,150.711645,0
1,904.188033,190.000574,196.725697,131.308796,121.000902,892.24268,884.095583,894.098429,52.630789,143.377125,1
0,2010.382302,194.000007,207.992788,154.434452,135.00001,2005.548803,2001.195892,2005.481738,80.05623,153.561063,0
1,1444.814175,192.000352,204.022058,141.031911,123.000549,1437.272765,1432.078559,1438.349401,70.611614,151.611345,1
1,2038.348842,195.000001,208.925824,151.818971,132.000002,2033.289207,2029.154011,2033.420025,79.056941,153.561063,1
0,1991.471818,194.000001,207.634294,153.951291,135.000001,1986.592308,1982.183897,1986.592308,78.771822,153.951291,0
0,1756.30749,190.000111,202.14104,142.77955,125.000169,1750.468794,1746.114544,1750.982581,71.8401,148.946299,0
0,2045.316846,195,209.286884,154.922561,135,2040.470779,2036.17902,2040.470779,80.65358,154.922561,0
0,1958.434324,192.000001,205.766858,149.586096,130.000001,1953.330745,1949.124162,1953.601034,77.201036,153.075145,0
1,2038.348842,195.000001,208.925824,152.689227,133.000002,2033.354371,2029.154011,2033.486169,79.056941,154.434452,1
0,1774.418215,192.000023,205.05609,145.989726,127.000035,1768.565803,1764.102321,1769.158274,74.464757,153,0
0,1833.97301,191.000219,202.410474,139.186925,122.000343,1828.075491,1824.061677,1828.915526,68.658576,149.816554,0
0,1886.692874,191.000176,202.743681,144.941368,128.000263,1881.359349,1877.10655,1881.848559,70.880181,151.158857,0
0,2045.221748,194,207.634294,153.075145,134,2040.404862,2036.192525,2040.339433,79.120162,152.200526,0
0,1316.924447,191.001566,199.040197,135.148067,123.002432,1308.792573,1303.086336,1309.872131,57.974132,145.230851,0
1,645.006201,188.001928,194.280725,125.004,115.003153,627.625685,617.081032,630.961964,50.009999,140.801278,1
1,1598.143923,140.000508,151.538774,120.83046,106.000671,1595.524992,1592.196282,1595.524992,63.158531,120.83046,1
1,1613.639985,185.001957,191.901016,136.85759,127.002851,1608.02301,1603.124761,1608.590998,54.781384,143.377125,1
0,1903.209132,187.000068,198.640379,139.186925,122.000103,1897.925183,1894.152053,1898.120386,71.168813,141.823834,0
0,2021.427466,195.000001,208.925824,152.689227,133.000002,2016.391083,2012.155312,2016.523989,79.056941,154.434452,0
0,1988.71466,175.000002,189.232661,135.67977,115.000003,1984.335153,1981.183989,1984.335153,76.896034,135.67977,0
0,2002.131364,191.000007,204.834079,149.586096,130.00001,1997.235339,1993.169586,1997.300678,78.434686,150.455974,0
0,1873.073677,194.000131,205.905318,148.060798,131.000194,1867.600064,1863.154583,1867.812892,73.054774,150.721598,0
0,1653.824658,180.002062,189.422808,120.440857,105.003535,1647.34969,1644.12165,1647.810669,62.297673,126.589889,0
0,1585.426126,190.000883,198.949742,139.129436,126.001332,1579.035148,1574.168034,1579.277366,63.324561,141.852036,0
0,1980.426722,193.000017,205.992718,149.48244,131.000025,1975.348577,1971.184923,1975.348577,76.896034,149.48244,0
0,1763.159097,189.00026,200.192407,141.354165,125.000393,1757.450995,1753.114086,1757.962741,68.963759,147.580487,0
1,1325.824272,113.000674,123.975804,114.934764,103.000739,1325.009434,1321.151392,1325.489344,54.781384,120.341182,1
0,1495.37721,192.001227,200.282301,138.293167,126.001869,1488.343038,1483.163174,1488.687005,61.098281,141.947173,0
1,1993.788855,187.000013,200.382135,137.379038,117.000021,1988.445121,1985.17027,1988.504212,76.550637,138.23169,1
1,1940.459997,181.001378,193.352011,142.298981,125.001995,1936.039514,1932.114127,1936.43616,71.168813,147.597426,1
0,1979.749732,175.00004,188.854441,150.764717,133.000053,1976.479952,1972.184829,1976.479952,75.960516,150.764717,0
1,1805.21273,172.001536,185.32404,141.904898,124.002131,1801.273161,1797.090148,1801.841558,71.309186,148.946299,3
0,1675.919449,191.000233,204.120063,153,135.00033,1670.464007,1665.235419,1670.383489,77.252832,152.118375,0
0,2046.122675,193,206.700266,140.132081,119,2040.472984,2037.192431,2040.414909,79.120162,139.283883,0
1,1308.575179,188.000138,197.648678,142.69548,129.000201,1301.409236,1295.24129,1301.50874,65.924199,143.600139,1
0,2029.390303,195.000002,208.216234,152.594233,134.000004,2024.439676,2020.180437,2024.439676,77.833155,152.594233,0
1,1912.761877,193.00001,205.992718,152.118375,134.000014,1907.71198,1903.19153,1907.71198,76.896034,152.118375,1
0,2033.37183,195.000002,208.216234,152.594233,134.000004,2028.430921,2024.180081,2028.430921,77.833155,152.594233,0
0,2025.122219,192.000002,205.409347,150.840976,132.000004,2020.316807,2016.180795,2020.316807,77.833155,150.840976,0
0,1974.553367,194.000004,206.92994,147.732867,129.000006,1969.229799,1965.112211,1969.631945,75,153,0
0,1984.505228,194.000004,206.92994,150.359569,132.000006,1979.406224,1975.145817,1979.608547,75.894664,153,0
0,2045.127135,193,206.344372,149.966663,131,2040.210038,2036.17902,2040.210038,77.833155,149.966663,0
1,2001.135927,191.000003,204.834079,152.200526,133.000004,1996.435073,1992.169671,1996.501941,78.434686,153.075145,1
1,1905.899263,194.000005,206.92994,150.359569,132.000008,1900.589382,1896.151893,1900.800095,75.894664,153,1
1,1772.784533,186.000208,200.179919,146.986394,127.000304,1767.568386,1763.191708,1767.640518,78.434686,147.851277,1
0,1535.306158,194.000262,204.919496,141.354165,125.000407,1528.121069,1523.094876,1528.97155,68.154237,150.269757,0
0,1525.259978,193.002359,199.371512,142.088001,133.003423,1518.834422,1513.223381,1518.922315,56.356011,143.024473,0
0,1968.484188,193.000016,205.992718,153,135.000023,1963.646098,1959.200092,1963.577602,77.252832,152.118375,0
0,1953.65606,194.000013,206.92994,153,135.000019,1948.681862,1944.201636,1948.61284,77.252832,152.118375,0
0,1435.894495,192.0002,200,145.230851,134.000286,1429.295281,1423.275448,1429.201875,62.609903,144.308697,0
0,2025.408848,195,209.652093,155.415572,135,2020.515033,2016.194435,2020.448465,81.932899,154.547727,0
0,1307.030987,191.002243,196.461192,137.898513,130.003296,1299.518757,1293.261381,1299.619175,52.839379,138.841636,0
0,1448.911661,193.001313,202.410474,146.321564,133.001905,1442.14597,1436.235357,1442.238538,66.309879,147.231111,0
0,1614.576725,193.001076,202.714084,146.741269,133.001562,1608.508004,1603.210841,1608.590998,67.230945,147.648231,0
0,1776.514847,193.000206,204.963411,151.611345,135.000295,1771.15245,1766.221957,1771.076509,74.464757,150.721598,0
0,1675.270724,194.000655,202.200396,143.781084,132.000963,1669.227366,1664.173068,1669.46728,61.846584,146.540097,0
0,1674.277456,194.000071,205.905318,148.946299,132.000104,1668.2305,1663.187903,1668.389942,73.389373,150.721598,0
0,2042.330532,195,209.652093,155.415572,135,2037.477362,2033.192809,2037.411348,81.932899,154.547727,0
0,1973.460159,193.000023,204.298801,148.922799,133.000034,1968.498158,1964.17209,1968.565976,71.867934,149.816554,0
0,1589.637695,192.000749,199.449242,141.693331,131.001098,1583.428243,1578.198023,1583.594961,59.506302,143.544418,0
0,2043.13607,193,205.645326,149.003356,131,2038.214169,2034.179196,2038.214169,75.960516,149.003356,0
0,1902.712012,192.000013,204.362423,151.182009,134.000019,1897.73681,1893.207067,1897.666462,75.392307,150.296374,0
0,901.892455,193.001761,202.111355,142.270868,129.002634,890.394295,881.354639,890.686252,65,144.086779,0
0,1960.327014,191.000013,203.423204,147.648231,130.000019,1955.326315,1951.200912,1955.260085,75.392307,146.768525,0
