@relation 'Ant14-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
1,1391.181,168.001,177.088,122.544,109.001,1385.295,1381.044,1386.556,57.07,136.059
0,1877.052,194,206.584,147.248,129,1871.451,1867.13,1871.803,74.33,151.648
1,1323.995,192,201.762,133.297,118.001,1315.304,1310.055,1316.734,63.151,146.741
0,2044.132,193,205.993,145.121,126,2038.897,2035.193,2038.835,77.253,144.253
0,1880.826,192,204.022,147.177,130,1875.511,1871.195,1875.511,74.095,147.177
0,2001.232,192,205.409,149.967,131,1996.303,1992.133,1996.569,76.538,153.473
0,1750.452,191,203.769,145.499,127.001,1744.629,1740.104,1745.229,73.498,152.532
0,1954.356,191,203.769,148.125,130,1949.34,1945.124,1949.679,74.33,152.532
1,790.424,191.001,200.202,139.556,126.002,777.281,767.211,778.617,62.642,146.82
0,1647.228,192,202.072,143.562,129.001,1641.078,1636.135,1641.561,66.408,148.977
0,1657.045,191,203.081,146.294,129,1651.047,1646.134,1651.527,72.125,151.611
0,1835.072,192,205.409,149.967,131,1829.696,1825.145,1829.986,76.538,153.473
0,1898.632,191,203.769,150.765,133,1893.676,1889.165,1893.818,75.273,152.532
0,1521.04,191,201.122,139.086,124.001,1514.086,1509.107,1514.85,65.521,147.167
0,1536.116,176.002,183.24,127.632,117.003,1530.479,1526.027,1531.96,51.788,144.312
1,1406.62,188.001,189.929,115.209,112.002,1398.492,1394.07,1399.504,30.414,126.905
0,1981.52,194,207.28,153.473,135,1976.616,1972.185,1976.616,77.833,153.473
1,191,191.001,191,108,108.003,108,0,129,0,129
0,1874.172,195,208.926,150.95,131,1868.598,1864.142,1868.882,78.447,154.434
0,1902.915,194,204.6,148.034,133,1897.666,1893.179,1897.737,70.007,148.933
0,1785.247,191,203.081,150.722,134,1780.051,1775.19,1780.126,73.736,151.611
0,1956.86,186,198.736,146.769,129,1952.267,1948.187,1952.267,75.027,146.769
0,2016.435,173,188.558,146.632,126,2012.947,2009.143,2013.137,78.746,149.218
0,1655.29,193,204.629,147.597,131,1649.211,1644.175,1649.452,72.111,150.266
0,2044.132,193,207.425,152.315,132,2039.277,2035.193,2039.212,80.994,151.45
0,1874.376,177.002,187.878,132.004,116.003,1869.602,1866.118,1869.984,66.408,137.306
0,1965.303,191,204.834,152.201,133,1960.517,1956.16,1960.653,78.109,153.951
1,1571.024,194,206.93,145.121,126,1564.083,1559.104,1564.834,74.216,153
0,1902.915,194,206.93,153,135,1897.808,1893.193,1897.808,76.896,153
0,1900.722,192,205.767,150.456,131,1895.532,1891.14,1895.742,77.492,153.075
0,1881.82,192,203.686,144.059,127,1876.303,1872.096,1876.861,70.605,151.159
0,1665.985,191,201.122,142.664,128,1659.942,1655.121,1660.416,66.098,148.071
0,1409.861,190.001,196.726,134.078,124.001,1402.492,1397.116,1403.317,54.083,142.443
1,1938.043,187,197.649,143.108,128,1933.242,1929.175,1933.309,69.08,144.003
0,1848.892,191,203.081,144.534,127,1843.38,1839.098,1843.948,71.568,151.611
0,1692.043,193.001,202.111,144.087,131.001,1686.097,1681.171,1686.332,64.622,146.82
0,1948.483,192,205.056,150.36,132,1943.488,1939.149,1943.694,75.895,153
0,1376.318,191.001,199.324,141.032,129.001,1369.091,1363.162,1369.474,60.745,144.7
0,1329.503,189.001,191.859,121.565,117.002,1321.191,1316.074,1322.307,35.847,133.154
0,1422.744,190.002,199.249,135.059,121.003,1415.182,1410.091,1416.072,62.097,144.087
0,1953.756,195.001,208.569,148.718,129.001,1948.275,1944.124,1948.613,77.201,153.075
0,2045.222,194,207.28,149.094,130,2040.146,2036.141,2040.274,76.844,150.841
0,1937.636,193,206.7,148.718,129,1932.311,1928.126,1932.651,77.201,153.075
0,1898.043,195.001,208.569,147.851,128.001,1892.334,1888.117,1892.749,76.922,153.075
0,1954.751,195.001,207.868,147.733,129.001,1949.273,1945.124,1949.61,75.286,152.118
0,1814.508,195,206.848,148.061,131,1808.75,1804.147,1809.044,72.732,151.611
0,2017.158,192,205.767,152.201,133,2012.4,2008.156,2012.533,78.109,153.951
0,1577.605,191,199.905,140.943,128.001,1571.222,1566.128,1571.808,62.298,147.33
0,1914.551,191,202.41,149.817,134,1909.707,1905.177,1909.777,71.868,150.712
1,904.188,190.001,196.726,131.309,121.001,892.243,884.096,894.098,52.631,143.377
0,2010.382,194,207.993,154.434,135,2005.549,2001.196,2005.482,80.056,153.561
1,1444.814,192,204.022,141.032,123.001,1437.273,1432.079,1438.349,70.612,151.611
1,2038.349,195,208.926,151.819,132,2033.289,2029.154,2033.42,79.057,153.561
0,1991.472,194,207.634,153.951,135,1986.592,1982.184,1986.592,78.772,153.951
0,1756.307,190,202.141,142.78,125,1750.469,1746.115,1750.983,71.84,148.946
0,2045.317,195,209.287,154.923,135,2040.471,2036.179,2040.471,80.654,154.923
0,1958.434,192,205.767,149.586,130,1953.331,1949.124,1953.601,77.201,153.075
1,2038.349,195,208.926,152.689,133,2033.354,2029.154,2033.486,79.057,154.434
0,1774.418,192,205.056,145.99,127,1768.566,1764.102,1769.158,74.465,153
0,1833.973,191,202.41,139.187,122,1828.075,1824.062,1828.916,68.659,149.817
0,1886.693,191,202.744,144.941,128,1881.359,1877.107,1881.849,70.88,151.159
0,2045.222,194,207.634,153.075,134,2040.405,2036.193,2040.339,79.12,152.201
0,1316.924,191.002,199.04,135.148,123.002,1308.793,1303.086,1309.872,57.974,145.231
1,645.006,188.002,194.281,125.004,115.003,627.626,617.081,630.962,50.01,140.801
1,1598.144,140.001,151.539,120.83,106.001,1595.525,1592.196,1595.525,63.159,120.83
1,1613.64,185.002,191.901,136.858,127.003,1608.023,1603.125,1608.591,54.781,143.377
0,1903.209,187,198.64,139.187,122,1897.925,1894.152,1898.12,71.169,141.824
0,2021.427,195,208.926,152.689,133,2016.391,2012.155,2016.524,79.057,154.434
0,1988.715,175,189.233,135.68,115,1984.335,1981.184,1984.335,76.896,135.68
0,2002.131,191,204.834,149.586,130,1997.235,1993.17,1997.301,78.435,150.456
0,1873.074,194,205.905,148.061,131,1867.6,1863.155,1867.813,73.055,150.722
0,1653.825,180.002,189.423,120.441,105.004,1647.35,1644.122,1647.811,62.298,126.59
0,1585.426,190.001,198.95,139.129,126.001,1579.035,1574.168,1579.277,63.325,141.852
0,1980.427,193,205.993,149.482,131,1975.349,1971.185,1975.349,76.896,149.482
0,1763.159,189,200.192,141.354,125,1757.451,1753.114,1757.963,68.964,147.58
1,1325.824,113.001,123.976,114.935,103.001,1325.009,1321.151,1325.489,54.781,120.341
0,1495.377,192.001,200.282,138.293,126.002,1488.343,1483.163,1488.687,61.098,141.947
1,1993.789,187,200.382,137.379,117,1988.445,1985.17,1988.504,76.551,138.232
1,1940.46,181.001,193.352,142.299,125.002,1936.04,1932.114,1936.436,71.169,147.597
0,1979.75,175,188.854,150.765,133,1976.48,1972.185,1976.48,75.961,150.765
1,1805.213,172.002,185.324,141.905,124.002,1801.273,1797.09,1801.842,71.309,148.946
0,1675.919,191,204.12,153,135,1670.464,1665.235,1670.383,77.253,152.118
0,2046.123,193,206.7,140.132,119,2040.473,2037.192,2040.415,79.12,139.284
1,1308.575,188,197.649,142.695,129,1301.409,1295.241,1301.509,65.924,143.6
0,2029.39,195,208.216,152.594,134,2024.44,2020.18,2024.44,77.833,152.594
1,1912.762,193,205.993,152.118,134,1907.712,1903.192,1907.712,76.896,152.118
0,2033.372,195,208.216,152.594,134,2028.431,2024.18,2028.431,77.833,152.594
0,2025.122,192,205.409,150.841,132,2020.317,2016.181,2020.317,77.833,150.841
0,1974.553,194,206.93,147.733,129,1969.23,1965.112,1969.632,75,153
0,1984.505,194,206.93,150.36,132,1979.406,1975.146,1979.609,75.895,153
0,2045.127,193,206.344,149.967,131,2040.21,2036.179,2040.21,77.833,149.967
1,2001.136,191,204.834,152.201,133,1996.435,1992.17,1996.502,78.435,153.075
1,1905.899,194,206.93,150.36,132,1900.589,1896.152,1900.8,75.895,153
1,1772.785,186,200.18,146.986,127,1767.568,1763.192,1767.641,78.435,147.851
0,1535.306,194,204.919,141.354,125,1528.121,1523.095,1528.972,68.154,150.27
0,1525.26,193.002,199.372,142.088,133.003,1518.834,1513.223,1518.922,56.356,143.024
0,1968.484,193,205.993,153,135,1963.646,1959.2,1963.578,77.253,152.118
0,1953.656,194,206.93,153,135,1948.682,1944.202,1948.613,77.253,152.118
0,1435.894,192,200,145.231,134,1429.295,1423.275,1429.202,62.61,144.309
0,2025.409,195,209.652,155.416,135,2020.515,2016.194,2020.448,81.933,154.548
0,1307.031,191.002,196.461,137.899,130.003,1299.519,1293.261,1299.619,52.839,138.842
0,1448.912,193.001,202.41,146.322,133.002,1442.146,1436.235,1442.239,66.31,147.231
0,1614.577,193.001,202.714,146.741,133.002,1608.508,1603.211,1608.591,67.231,147.648
0,1776.515,193,204.963,151.611,135,1771.152,1766.222,1771.077,74.465,150.722
0,1675.271,194.001,202.2,143.781,132.001,1669.227,1664.173,1669.467,61.847,146.54
0,1674.277,194,205.905,148.946,132,1668.23,1663.188,1668.39,73.389,150.722
0,2042.331,195,209.652,155.416,135,2037.477,2033.193,2037.411,81.933,154.548
0,1973.46,193,204.299,148.923,133,1968.498,1964.172,1968.566,71.868,149.817
0,1589.638,192.001,199.449,141.693,131.001,1583.428,1578.198,1583.595,59.506,143.544
0,2043.136,193,205.645,149.003,131,2038.214,2034.179,2038.214,75.961,149.003
0,1902.712,192,204.362,151.182,134,1897.737,1893.207,1897.666,75.392,150.296
0,901.892,193.002,202.111,142.271,129.003,890.394,881.355,890.686,65,144.087
0,1960.327,191,203.423,147.648,130,1955.326,1951.201,1955.26,75.392,146.769
