@relation 'Ant13-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-20,31-32-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-unset-class-temporarily'

@attribute #BugsBinary {0,1}
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,0.879924,-0.494703,-0.726064,-0.077586,-0.525668,0.884061,0.885238,0.884209,0.422848,-0.059806
0,0.923556,0.927427,0.883015,0.884732,0.882639,0.925125,0.924726,0.925205,0.870696,0.908428
1,0.591294,0.941939,0.851446,0.791495,0.823959,0.599256,0.596115,0.599591,0.656942,0.895032
1,0.403181,0.970962,0.900926,0.849129,0.882639,0.414794,0.409823,0.415028,0.727223,0.926421
1,0.746342,0.95645,0.845867,0.793141,0.863079,0.751283,0.749392,0.751569,0.577461,0.883623
0,0.929425,0.999985,0.958542,0.862494,0.863099,0.930544,0.930196,0.930833,0.806822,0.953295
1,0.843696,0.927442,0.804222,0.743853,0.804419,0.846695,0.845743,0.847111,0.530019,0.875382
0,0.998084,0.985474,0.966453,0.929225,0.92176,0.998012,0.998147,0.998059,0.927309,0.940835
1,0.883805,0.970962,0.941414,0.86777,0.843519,0.885911,0.885224,0.886197,0.864346,0.958187
1,0.310252,0.927456,0.834485,0.685643,0.667518,0.323254,0.317995,0.323877,0.632016,0.8534
0,0.877429,1,0.97483,0.86777,0.843539,0.87954,0.8788,0.879827,0.864346,0.958187
0,0.909926,1,0.983133,0.877122,0.843539,0.911392,0.910923,0.911679,0.893153,0.967594
0,0.810587,1,0.983133,0.864205,0.823998,0.813978,0.812713,0.814307,0.887509,0.967594
1,0.88857,1,0.983133,0.864205,0.823979,0.890419,0.889808,0.890747,0.887509,0.967594
0,0.919211,0.999985,0.96664,0.897906,0.9022,0.920617,0.920114,0.920822,0.848415,0.962455
1,0.403947,0.941953,0.79995,0.691703,0.765298,0.415372,0.410703,0.41588,0.437898,0.836901
0,0.753834,0.970962,0.900926,0.849129,0.882639,0.758607,0.756741,0.758847,0.727223,0.926421
0,0.873592,0.970962,0.916823,0.893381,0.92176,0.876072,0.875149,0.87623,0.798504,0.944233
1,0.712067,0.970962,0.870383,0.733861,0.765298,0.717393,0.715406,0.717905,0.577931,0.891979
0,0.462207,0.91293,0.75838,0.739153,0.843558,0.472879,0.468543,0.473222,0.427698,0.843484
0,0.858675,0.95645,0.916394,0.92438,0.94132,0.861557,0.860473,0.86167,0.862877,0.962455
0,0.863378,0.970962,0.908819,0.844572,0.863079,0.865933,0.865033,0.86622,0.749328,0.935286
0,0.665528,0.941939,0.851446,0.845468,0.9022,0.672226,0.66956,0.672367,0.677312,0.895032
1,0.622567,0.883907,0.716791,0.59303,0.647957,0.629776,0.627293,0.630324,0.370115,0.763535
1,0.473402,0.73879,0.529951,0.481215,0.511017,0.483881,0.480434,0.484518,0.300657,0.675854
0,0.828161,0.985474,0.933671,0.853477,0.863079,0.831354,0.830164,0.831596,0.784453,0.930541
1,0.633048,0.941939,0.843777,0.716003,0.726159,0.639962,0.637394,0.640477,0.607002,0.872427
0,0.995298,0.985474,0.941713,0.823165,0.804399,0.995042,0.995411,0.995058,0.859467,0.818991
1,0.84289,0.95645,0.884022,0.849129,0.882639,0.845956,0.844888,0.845984,0.766523,0.857685
0,0.972951,0.970962,0.941414,0.946571,0.96088,0.973525,0.973367,0.973606,0.899002,0.971698
1,0.757482,0.95645,0.908147,0.849337,0.843539,0.762156,0.760399,0.762487,0.800914,0.953295
0,0.857746,0.95645,0.899993,0.893381,0.92176,0.860603,0.859548,0.86076,0.798504,0.944233
1,0.41894,0.970977,0.900926,0.835747,0.863118,0.430195,0.425416,0.430485,0.720639,0.926421
1,0.624837,0.970977,0.855756,0.798689,0.882659,0.632152,0.62917,0.632389,0.55615,0.875382
1,0.634045,0.95645,0.884022,0.849129,0.882639,0.641248,0.638348,0.641486,0.727223,0.926421
0,0.800247,0.970962,0.933111,0.911127,0.92176,0.80419,0.802645,0.804342,0.85544,0.962455
0,0.854032,0.95645,0.899993,0.893381,0.92176,0.856964,0.855876,0.85712,0.798504,0.944233
1,0.847533,0.95645,0.899993,0.866747,0.882639,0.850506,0.849444,0.850706,0.791273,0.930541
1,0.591738,0.840401,0.644231,0.582414,0.667557,0.599793,0.596993,0.600552,0.268735,0.813425
1,0.489179,0.927442,0.644231,0.420703,0.628397,0.498709,0.495129,0.499225,-0.292103,0.583577
0,0.936794,0.985474,0.949866,0.951031,0.98044,0.938079,0.937583,0.938113,0.878897,0.962455
1,-0.391347,0.956479,0.625722,0.314452,0.589316,-0.3679,-0.380478,-0.366584,-1,0.529911
0,0.836579,0.999985,0.983133,0.916131,0.9022,0.839631,0.838431,0.83983,0.905645,0.981039
0,0.863441,0.985474,0.887511,0.856243,0.94132,0.866107,0.86507,0.866176,0.645596,0.877893
0,0.748199,0.95645,0.884022,0.889544,0.94132,0.753288,0.751258,0.753388,0.749563,0.926421
0,0.914038,0.86938,0.791218,0.831287,0.843519,0.915942,0.915556,0.915982,0.794565,0.839823
0,0.986269,0.811334,0.777448,0.873717,0.823959,0.98689,0.987126,0.987018,0.948149,0.910891
0,0.846713,0.753316,0.616113,0.654197,0.647977,0.850017,0.849437,0.850249,0.613057,0.725695
1,0.921875,0.970962,0.941414,0.933333,0.94132,0.923432,0.922882,0.923552,0.891271,0.971698
1,0.698213,0.985474,0.949866,0.884732,0.882639,0.704019,0.701674,0.704258,0.841801,0.962455
1,0.843881,0.970962,0.893146,0.800256,0.823959,0.846738,0.845748,0.847111,0.679899,0.917654
1,0.389114,0.941953,0.735916,0.630376,0.784859,0.400877,0.396032,0.401274,0.16421,0.74858
1,0.913224,0.898404,0.792785,0.796339,0.843519,0.915032,0.91463,0.915112,0.673579,0.816906
0,0.900519,0.970962,0.92492,0.902206,0.92176,0.90246,0.901765,0.902621,0.826957,0.953295
1,0.413297,0.956465,0.803644,0.731431,0.843539,0.424684,0.419901,0.424916,0.399156,0.806793
1,0.373438,0.956479,0.784034,0.596323,0.687097,0.385149,0.380393,0.385876,0.27141,0.798716
1,0.780883,0.999985,0.934828,0.876035,0.92176,0.785083,0.783372,0.785234,0.741685,0.926421
1,0.714784,0.956465,0.838553,0.812486,0.902239,0.720441,0.718202,0.720635,0.563851,0.875382
1,0.040991,0.941953,0.760152,0.673173,0.804419,0.059229,0.05094,0.059693,0.271116,0.791444
0,0.963723,0.985474,0.966453,0.968761,0.98044,0.964468,0.964206,0.964464,0.943681,0.967594
1,0.458806,0.970962,0.900926,0.769464,0.765298,0.469032,0.464847,0.469585,0.694273,0.926421
0,0.854032,0.95645,0.884022,0.822398,0.843519,0.85679,0.855855,0.857076,0.720639,0.912582
0,0.946079,0.985474,0.958113,0.959856,0.98044,0.947178,0.946761,0.947214,0.907085,0.971698
1,0.721216,0.941939,0.867118,0.835747,0.863079,0.726717,0.724634,0.726863,0.741685,0.885051
1,0.651676,0.956465,0.876167,0.760416,0.765318,0.65825,0.655749,0.658771,0.665172,0.917654
0,0.915376,0.970962,0.941414,0.90697,0.9022,0.916977,0.916443,0.917139,0.877015,0.958187
1,0.775183,0.970962,0.933111,0.858513,0.843519,0.779444,0.777837,0.779775,0.829779,0.962455
1,0.824384,0.970962,0.908819,0.791703,0.784839,0.827544,0.826464,0.828001,0.727694,0.935286
0,0.848461,0.95645,0.876167,0.827018,0.863079,0.851373,0.850348,0.85166,0.69195,0.917654
1,0.997155,0.985474,0.958113,0.959856,0.98044,0.997227,0.997247,0.997229,0.91558,0.958187
1,0.452238,0.956479,0.845867,0.793141,0.863118,0.462931,0.458456,0.463164,0.577461,0.869472
1,-0.093959,0.927442,0.748976,0.610264,0.706638,-0.073693,-0.083079,-0.072869,0.283021,0.784056
1,0.581917,0.492091,0.257209,0.52542,0.550137,0.591344,0.588814,0.591355,0.441102,0.525331
1,0.742372,0.898433,0.720597,0.702174,0.824018,0.747552,0.745714,0.747883,0.342191,0.80612
0,0.908638,0.912915,0.825418,0.813621,0.843519,0.910482,0.910033,0.910602,0.721315,0.848606
1,0.944631,0.854869,0.791423,0.797186,0.765279,0.945815,0.945843,0.945865,0.850766,0.805825
0,0.956176,0.95645,0.924734,0.90697,0.9022,0.957018,0.956847,0.957101,0.899002,0.931313
0,0.671437,0.811363,0.65244,0.538929,0.530616,0.677763,0.675963,0.678064,0.48484,0.634583
0,0.73501,0.912915,0.809764,0.755971,0.784859,0.740185,0.738372,0.740511,0.628195,0.858489
1,0.354089,0.419533,0.132313,0.428601,0.471897,0.368235,0.363917,0.368492,0.257036,0.509078
1,0.571882,0.956465,0.817264,0.719281,0.804419,0.580105,0.576857,0.580287,0.471025,0.779673
0,0.948573,0.912915,0.857957,0.745835,0.687039,0.949304,0.949505,0.949396,0.842419,0.766671
0,0.897149,0.82586,0.724516,0.786922,0.804438,0.899479,0.898991,0.899763,0.69195,0.876088
0,0.935735,0.709752,0.617979,0.906779,0.94132,0.937993,0.937583,0.938029,0.822636,0.916883
1,0.815966,0.956465,0.899993,0.813973,0.804438,0.819395,0.81822,0.819677,0.772079,0.903257
1,0.671164,0.95645,0.908147,0.942302,0.98044,0.677883,0.675113,0.677826,0.859467,0.939653
0,0.997155,0.985474,0.958113,0.77797,0.706599,0.996674,0.997247,0.996699,0.91558,0.774206
0,0.981427,0.999985,0.96664,0.937682,0.96088,0.981715,0.981636,0.981757,0.878897,0.948879
1,0.872602,0.95645,0.908147,0.91554,0.94132,0.875206,0.874256,0.875233,0.850766,0.92606
0,0.985141,0.999985,0.96664,0.937682,0.96088,0.985355,0.985307,0.985397,0.878897,0.948879
0,0.977536,0.95645,0.916394,0.911127,0.92176,0.977991,0.977964,0.978034,0.878897,0.921857
0,0.930293,0.985474,0.941713,0.862494,0.863079,0.931455,0.931114,0.931742,0.806822,0.953295
0,0.939579,0.985474,0.941713,0.902206,0.92176,0.94068,0.940312,0.940844,0.826957,0.953295
0,0.996227,0.985474,0.949866,0.897906,0.9022,0.996151,0.99632,0.996198,0.878897,0.908428
0,0.95995,0.970962,0.941414,0.933333,0.94132,0.960742,0.960519,0.960823,0.899002,0.958187
1,0.866226,0.985474,0.941713,0.902206,0.92176,0.868792,0.867808,0.86895,0.826957,0.953295
0,0.742246,0.86938,0.825212,0.854788,0.823959,0.747552,0.74576,0.747611,0.899002,0.878107
1,0.64539,0.999985,0.919547,0.791495,0.823959,0.652021,0.649341,0.652402,0.651034,0.908986
0,0.510737,0.971006,0.771403,0.746635,0.941418,0.520438,0.516321,0.520458,0.232404,0.763535
0,0.924661,0.970962,0.92492,0.942302,0.98044,0.92625,0.92566,0.926239,0.859467,0.939653
0,0.910793,0.985474,0.941713,0.942302,0.98044,0.912601,0.911894,0.912589,0.859467,0.939653
0,0.427203,0.95645,0.790453,0.801743,0.96088,0.438663,0.433747,0.438555,0.417704,0.791509
1,0.977712,0.999985,1,0.986859,0.98044,0.978117,0.977973,0.978116,1,0.986686
1,0.306631,0.941982,0.713601,0.677442,0.882718,0.32025,0.314418,0.32024,0.125292,0.692189
1,0.439335,0.970991,0.841538,0.824572,0.941378,0.450424,0.445655,0.450433,0.534046,0.84488
0,0.59422,0.970991,0.848591,0.832326,0.941359,0.602287,0.598919,0.602319,0.561852,0.852973
0,0.74548,0.970962,0.900926,0.916659,0.98044,0.750654,0.748533,0.750612,0.775635,0.912582
