@relation 'Ant17-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-unset-class-temporarily'

@attribute #BugsBinary {0,1}
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
1,0.115005,0.920357,0.831181,0.703696,0.795555,0.100822,0.182606,0.101411,0.018039,0.771019
0,0.762744,0.985941,0.966001,0.945999,0.963921,0.759284,0.781222,0.759535,0.78439,0.984232
0,0.935,0.99531,0.984929,0.975318,0.983965,0.934091,0.94009,0.934172,0.883702,0.994403
0,0.934473,0.990626,0.971726,0.984294,0.995991,0.933768,0.93966,0.933629,0.82347,0.984232
0,0.937359,0.990626,0.974685,0.972058,0.983965,0.93653,0.942312,0.936557,0.840017,0.986359
0,0.934519,0.99531,0.989567,0.978656,0.983965,0.933604,0.939646,0.933684,0.932363,0.99773
0,0.965791,0.99531,0.989567,0.973887,0.979956,0.965255,0.968486,0.965401,0.927843,0.99773
0,0.998075,0.999995,0.998411,0.985696,0.987974,0.998049,0.998229,0.997994,0.978933,0.990438
0,0.838708,0.985941,0.971986,0.983779,0.991982,0.836689,0.851355,0.836503,0.882285,0.983726
0,0.949368,0.939092,0.916512,0.956215,0.96793,0.948994,0.953849,0.949026,0.888459,0.970459
0,0.908543,0.995315,0.981899,0.954014,0.967934,0.907047,0.915672,0.907283,0.833338,0.987431
1,0.910033,0.999995,0.993708,0.96322,0.971938,0.908566,0.91702,0.90858,0.92081,0.977475
0,0.980753,0.999995,0.998411,0.995235,0.995991,0.980593,0.982254,0.98053,0.978933,1
0,0.95665,0.995315,0.98646,0.976421,0.983969,0.95604,0.960058,0.95613,0.899911,0.995504
0,0.860077,0.910987,0.871543,0.934313,0.955907,0.858603,0.87174,0.858879,0.747468,0.972542
0,0.934341,0.657998,0.57142,0.695505,0.751455,0.933539,0.942319,0.933455,0.850171,0.699554
1,0.848711,0.976571,0.954564,0.969931,0.983965,0.846811,0.860677,0.846629,0.82347,0.969834
0,0.502965,0.99063,0.960389,0.942582,0.96793,0.496049,0.541165,0.496241,0.654328,0.980925
0,0.597359,0.976576,0.908767,0.835507,0.899784,0.590773,0.628549,0.591543,0.13373,0.91765
1,0.912344,0.990626,0.979223,0.951435,0.963921,0.910894,0.919219,0.911241,0.86191,0.994403
0,0.946112,1,0.993708,0.948906,0.959916,0.944984,0.950278,0.945395,0.890803,0.996614
0,0.734233,0.971891,0.945909,0.872101,0.903793,0.729656,0.755013,0.730541,0.712047,0.962936
0,0.934907,0.985941,0.973516,0.970539,0.979956,0.934036,0.940087,0.934117,0.879081,0.989612
1,0.657612,0.995315,0.958191,0.903145,0.939872,0.652251,0.684025,0.652911,0.526696,0.97523
0,0.863139,0.976571,0.959054,0.968352,0.979956,0.861379,0.873989,0.861205,0.87144,0.968262
1,0.910901,0.990626,0.976186,0.968352,0.979956,0.909651,0.917914,0.909556,0.866228,0.973053
0,0.497207,0.99063,0.953719,0.913714,0.94789,0.489876,0.535827,0.490338,0.555168,0.971333
0,0.577506,0.962516,0.928712,0.944577,0.96793,0.571904,0.610414,0.571652,0.722285,0.949221
0,0.651313,0.99063,0.965954,0.937023,0.959912,0.646232,0.678271,0.646581,0.71058,0.984905
0,0.904617,0.939092,0.913399,0.944455,0.959912,0.903523,0.912579,0.90359,0.851318,0.963471
0,0.93784,0.990626,0.973203,0.980563,0.991982,0.937127,0.942759,0.9371,0.828952,0.990089
0,0.621054,0.990626,0.946145,0.922646,0.959912,0.615566,0.650315,0.615654,0.466802,0.951403
0,0.949387,0.990626,0.977698,0.969441,0.979956,0.94867,0.953405,0.948701,0.8723,0.983726
0,0.994226,0.999995,0.996833,0.984559,0.987974,0.994145,0.994672,0.994196,0.953211,0.99886
0,0.760854,0.751701,0.676199,0.918896,0.943881,0.759478,0.781648,0.760022,0.71144,0.981116
0,0.871421,0.939096,0.911863,0.919469,0.939872,0.869597,0.881946,0.869928,0.81281,0.962385
0,0.611767,0.976576,0.92281,0.903841,0.94789,0.606129,0.641888,0.606404,0.391406,0.947118
0,0.954679,0.990626,0.979223,0.970539,0.979956,0.954035,0.958279,0.954178,0.879081,0.994403
0,0.813322,0.99531,0.983405,0.97422,0.983965,0.810743,0.82783,0.810718,0.8723,0.988517
1,0.411777,0.985945,0.950594,0.857998,0.899784,0.402547,0.456811,0.403852,0.54724,0.973215
1,0.805,0.981256,0.938335,0.920538,0.955903,0.802053,0.820287,0.802022,0.552098,0.934775
0,0.936925,0.99531,0.984929,0.975318,0.983965,0.936042,0.941865,0.936124,0.883702,0.994403
0,0.676682,0.939096,0.889047,0.888719,0.927846,0.672035,0.702211,0.672876,0.516019,0.97523
1,0.752219,0.99063,0.95903,0.893586,0.927846,0.748037,0.771434,0.748814,0.598802,0.975136
0,0.930691,0.948466,0.923277,0.933808,0.951898,0.929754,0.936528,0.930049,0.81701,0.971972
0,0.625911,0.995315,0.950712,0.897655,0.939872,0.620119,0.654738,0.620778,0.428277,0.969874
0,0.397519,0.99531,0.984929,0.980093,0.987974,0.389549,0.443567,0.389359,0.888459,0.994403
0,0.259519,0.99063,0.949873,0.910905,0.94789,0.249138,0.315734,0.24969,0.501952,0.973407
1,0.619559,0.985941,0.968973,0.943367,0.959912,0.614106,0.648988,0.614386,0.81281,0.986359
1,0.750297,0.990626,0.961765,0.943577,0.96793,0.746676,0.769685,0.746804,0.670538,0.972277
1,-0.402816,0.976576,0.907781,0.805693,0.875731,-0.421901,-0.30332,-0.418513,0.085288,0.950985
0,0.998992,0.99531,0.991138,0.979789,0.983965,0.998971,0.999113,0.998917,0.957934,0.984517
0,0.895555,0.99531,0.980404,0.972058,0.983965,0.894102,0.903704,0.894168,0.835159,0.991155
0,0.775952,0.868818,0.815621,0.844978,0.883745,0.772755,0.794555,0.772652,0.73276,0.85418
0,0.686727,0.648628,0.524643,0.580272,0.675288,0.681643,0.714229,0.681546,0.477175,0.593657
0,0.833997,0.99531,0.964784,0.960818,0.983965,0.8317,0.846907,0.831742,0.65809,0.979952
1,0.250427,0.990626,0.935659,0.842537,0.89978,0.238997,0.30728,0.239845,0.274552,0.924471
0,0.931928,0.976571,0.957541,0.909915,0.93185,0.930461,0.937431,0.930482,0.840017,0.924053
0,0.90446,0.971891,0.954865,0.931229,0.94789,0.902871,0.912126,0.903102,0.853915,0.964567
1,0.643045,0.939096,0.890377,0.908905,0.943877,0.638194,0.671159,0.638791,0.546987,0.976158
0,0.724139,0.971891,0.934679,0.906998,0.939872,0.719952,0.745706,0.720309,0.596239,0.954897
0,0.907533,0.99063,0.970267,0.925793,0.94789,0.905798,0.914788,0.90603,0.772532,0.959181
0,0.835726,0.976571,0.953093,0.94973,0.96793,0.833421,0.848686,0.833347,0.791693,0.959181
0,0.876712,0.939092,0.914947,0.950332,0.963921,0.875294,0.886846,0.875294,0.8723,0.964567
1,0.1225,0.971891,0.905991,0.837762,0.899784,0.109738,0.1888,0.110996,0.172001,0.939266
0,0.623456,0.99063,0.956348,0.92044,0.951898,0.617874,0.652531,0.61828,0.592073,0.973215
0,0.921068,0.948466,0.926349,0.964666,0.975951,0.920326,0.927659,0.920511,0.858318,0.993307
0,0.963248,0.981256,0.972482,0.950043,0.959912,0.962547,0.96627,0.962637,0.932363,0.969038
1,0.587854,0.943781,0.897466,0.91467,0.94789,0.582284,0.620133,0.582816,0.567362,0.977092
1,0.6099,0.98126,0.939611,0.916646,0.951898,0.604246,0.64012,0.604264,0.546211,0.940524
0,0.730565,0.943781,0.877651,0.861865,0.915819,0.72642,0.751927,0.726771,0.316821,0.909926
0,0.896951,0.990626,0.973203,0.966205,0.979956,0.895509,0.905032,0.895631,0.81421,0.990089
0,0.704161,0.99063,0.967378,0.938058,0.959916,0.699793,0.727081,0.70009,0.726924,0.981116
1,-0.156112,0.067711,-0.273352,-0.857841,-0.463194,-0.181274,-0.057933,-0.181494,-1,-0.798536
1,0.576343,0.985941,0.945377,0.916646,0.951894,0.570185,0.609042,0.570586,0.522547,0.969486
1,0.5088,0.957836,0.862144,0.798869,0.883749,0.500973,0.546906,0.501611,-0.31817,0.871677
0,0.841115,0.939092,0.913399,0.93968,0.955903,0.839101,0.854003,0.8392,0.846629,0.963471
0,0.780099,0.99063,0.957683,0.906998,0.939872,0.776477,0.797179,0.777081,0.596239,0.974168
0,0.994918,0.971886,0.956407,0.951435,0.963921,0.994802,0.995566,0.994747,0.89836,0.956096
0,0.977192,0.929722,0.905122,0.946666,0.959912,0.977184,0.979585,0.977226,0.888459,0.960887
1,0.577359,0.99063,0.947374,0.851287,0.899784,0.570328,0.609901,0.571559,0.430116,0.966788
0,0.698892,0.948466,0.904567,0.910827,0.943881,0.694681,0.72266,0.694667,0.62078,0.929841
0,0.703577,0.981256,0.953069,0.945587,0.96793,0.699428,0.726653,0.69948,0.717259,0.969466
0,0.818028,0.939092,0.904378,0.928474,0.951894,0.815644,0.832701,0.815792,0.744719,0.957093
0,0.84968,0.929727,0.891464,0.865179,0.899784,0.847101,0.861975,0.847417,0.71058,0.908029
0,0.321146,0.98126,0.933361,0.854277,0.903793,0.310849,0.37295,0.312057,0.404259,0.960204
1,0.500964,0.864138,0.75841,0.764824,0.84767,0.493581,0.540672,0.495138,-0.08038,0.905504
0,0.445129,0.892247,0.792581,0.778771,0.859696,0.436864,0.48876,0.438188,-0.086013,0.900025
0,0.509682,0.99063,0.941354,0.924004,0.963925,0.502786,0.547374,0.503047,0.40743,0.967324
0,0.846307,0.976571,0.94315,0.889792,0.923833,0.843529,0.858408,0.844134,0.618571,0.956852
0,0.742885,0.971891,0.91357,0.886851,0.935859,0.738895,0.763017,0.739374,0.327868,0.944661
0,0.454999,0.953146,0.872955,0.854885,0.919824,0.447112,0.497223,0.447563,0.05658,0.912884
0,0.579482,0.967206,0.919756,0.890729,0.931854,0.573269,0.612148,0.573599,0.48996,0.938696
1,0.152942,0.54557,0.363344,0.261512,0.430755,0.138038,0.222556,0.138024,0.009505,0.298419
1,-0.105885,0.859453,0.7491,0.650484,0.755467,-0.122722,-0.021923,-0.122439,-0.054253,0.698291
0,0.5569,0.925042,0.850003,0.839311,0.899784,0.550373,0.591726,0.551082,0.228117,0.916486
0,0.452417,0.976576,0.931299,0.88591,0.927846,0.444333,0.494551,0.444998,0.477445,0.958017
0,0.504672,0.583044,0.440115,0.428652,0.551019,0.496051,0.546917,0.496307,0.387915,0.480061
0,-0.006532,0.957836,0.899652,0.812154,0.871723,-0.021236,0.068979,-0.020738,0.323635,0.869677
0,0.704109,0.985945,0.939145,0.945881,0.97996,0.700098,0.727105,0.700029,0.488897,0.960204
1,0.565344,0.821974,0.737166,0.830188,0.883749,0.559855,0.600603,0.560168,0.428277,0.878026
1,-0.115852,0.962521,0.877817,0.772065,0.855687,-0.132313,-0.033088,-0.129675,-0.156062,0.927557
1,0.735322,0.939096,0.898618,0.924381,0.951898,0.731823,0.756361,0.732245,0.653283,0.977092
0,0.833419,0.939096,0.900036,0.968573,0.987978,0.831758,0.846911,0.831742,0.71144,0.982895
0,0.775673,0.98126,0.933361,0.892831,0.935863,0.772033,0.793186,0.772517,0.43241,0.950528
0,0.867666,0.948466,0.905932,0.931018,0.959916,0.865973,0.878399,0.866252,0.621927,0.969353
0,0.382057,0.985945,0.944101,0.934984,0.967934,0.373653,0.429368,0.373456,0.552098,0.949261
0,0.871306,0.878193,0.834637,0.950783,0.967934,0.870474,0.882398,0.870642,0.793346,0.979436
0,0.825628,0.976576,0.947333,0.892861,0.923837,0.822561,0.839329,0.823163,0.671499,0.95985
1,0.863514,0.765755,0.698116,0.950783,0.967934,0.863647,0.876183,0.86387,0.788792,0.984232
0,0.930361,0.756386,0.677126,0.944577,0.967934,0.931434,0.937859,0.931732,0.686781,0.982895
1,0.534409,0.971886,0.948845,0.950783,0.96793,0.528134,0.570479,0.527861,0.818107,0.955442
1,-0.293132,0.99063,0.895906,0.768864,0.863705,-0.311933,-0.199934,-0.309508,-0.643095,0.89572
0,0.933853,0.976576,0.945927,0.939778,0.963925,0.932843,0.939193,0.933086,0.691419,0.973274
0,0.934931,0.939092,0.908832,0.277595,0.398681,0.927749,0.940544,0.927662,0.818107,0.280646
0,0.816589,0.985941,0.964542,0.968882,0.983965,0.814154,0.830944,0.814015,0.8021,0.973584
0,0.767601,0.99063,0.964548,0.912028,0.939868,0.763806,0.78564,0.764468,0.674906,0.983898
1,0.900799,0.990626,0.95903,0.936798,0.963921,0.899189,0.908569,0.899533,0.633498,0.979952
1,0.815196,0.99063,0.967378,0.904533,0.931854,0.811947,0.829567,0.812668,0.704575,0.981116
0,0.820966,0.99063,0.967378,0.952431,0.971942,0.818367,0.834916,0.818577,0.740063,0.985922
0,0.774331,0.990626,0.965954,0.970583,0.987974,0.771332,0.791892,0.771232,0.748767,0.980094
0,0.881464,0.981256,0.963254,0.981627,0.991982,0.880075,0.89085,0.879909,0.855433,0.981564
0,0.954901,-0.419523,-0.641054,0.670543,0.731411,0.960165,0.96672,0.960093,0.828952,0.674533
0,0.896951,0.99063,0.976186,0.968352,0.97996,0.895509,0.905032,0.895631,0.846629,0.992226
0,0.956558,0.985945,0.971986,0.964666,0.975951,0.955932,0.960054,0.956021,0.862855,0.983726
0,0.907005,0.985941,0.975058,0.962097,0.971938,0.905639,0.91435,0.905764,0.895324,0.985927
0,0.918597,0.99063,0.976186,0.973137,0.983969,0.917509,0.925003,0.917584,0.851318,0.992226
0,0.931059,0.985941,0.971986,0.983779,0.991982,0.9303,0.936554,0.930159,0.887464,0.983726
0,0.866217,0.99531,0.983405,0.979,0.987974,0.864417,0.87664,0.864414,0.8723,0.993307
0,0.884012,0.99531,0.98646,0.981196,0.987974,0.882456,0.893062,0.882405,0.909475,0.990713
0,0.920568,0.99531,0.981899,0.968352,0.979956,0.919405,0.926775,0.919535,0.846629,0.992226
0,0.97349,0.995315,0.983405,0.979,0.987978,0.973168,0.975592,0.97321,0.8723,0.993307
0,0.924417,0.99531,0.988007,0.96799,0.975947,0.923252,0.930325,0.923383,0.911583,0.991828
0,0.96531,0.99531,0.984929,0.96099,0.971938,0.964659,0.968039,0.964859,0.874594,0.989612
0,0.966272,0.995315,0.98646,0.962097,0.971942,0.965635,0.968923,0.96589,0.886553,0.995504
0,0.963385,0.99531,0.988007,0.982309,0.987974,0.962924,0.966273,0.962962,0.92081,0.996614
1,0.859532,1,0.990636,0.965764,0.975951,0.857422,0.870418,0.857587,0.874594,0.994403
1,0.959101,0.999995,0.993708,0.96799,0.975947,0.958371,0.96227,0.95857,0.907164,0.996614
0,0.990857,0.999995,0.993708,0.987083,0.991982,0.990784,0.991569,0.99078,0.925617,0.996614
0,0.983159,0.999995,0.995262,0.978656,0.983965,0.982871,0.984463,0.982971,0.932363,0.99773
0,0.98797,0.999995,0.996833,0.984559,0.987974,0.987803,0.988903,0.987851,0.953211,0.99886
1,0.853665,0.99063,0.967378,0.866248,0.899784,0.850515,0.86505,0.851563,0.681248,0.971505
1,0.832555,0.99531,0.96889,0.896621,0.927842,0.829444,0.845537,0.830048,0.648543,0.963653
0,0.389479,0.967206,0.916022,0.830188,0.883749,0.379921,0.436399,0.381297,0.396669,0.950528
0,0.83969,0.686112,0.555812,0.73376,0.811591,0.838118,0.854843,0.839334,0.210576,0.859044
0,0.471071,0.77044,0.671189,0.631072,0.719388,0.462378,0.514058,0.463,0.371014,0.707249
1,0.396724,0.934411,0.860543,0.824012,0.887758,0.387764,0.443497,0.389066,0.177179,0.940008
0,0.177843,0.934411,0.866055,0.837703,0.895775,0.166258,0.240734,0.166801,0.293325,0.900231
1,0.503717,0.934411,0.864926,0.817551,0.87974,0.496044,0.542454,0.497288,0.248982,0.933374
0,0.342863,0.957836,0.902033,0.862135,0.911811,0.333319,0.39338,0.333992,0.395556,0.934288
0,0.811255,-0.091576,-0.354388,0.092573,0.262386,0.808532,0.833582,0.808464,0.492878,0.104626
0,0.717039,0.892247,0.81988,0.895037,0.939872,0.713619,0.739946,0.714035,0.397327,0.947958
0,0.616621,0.939096,0.883866,0.884993,0.927846,0.611169,0.646746,0.611887,0.45346,0.961958
0,0.770311,0.681427,0.567633,0.544031,0.643221,0.765689,0.790994,0.765675,0.508952,0.562116
1,0.417287,0.967201,0.90335,0.844943,0.903789,0.408447,0.462148,0.409319,0.232132,0.931817
0,0.805449,0.625208,0.506671,0.760025,0.819608,0.804068,0.823826,0.804084,0.583487,0.77865
0,0.74488,0.887563,0.821747,0.808923,0.863705,0.740782,0.765695,0.740835,0.514113,0.832525
0,0.43863,0.948466,0.900567,0.850257,0.895775,0.430178,0.482123,0.430898,0.522969,0.926982
0,0.42502,0.971891,0.920589,0.891949,0.935863,0.416778,0.469261,0.417306,0.416083,0.954499
0,0.413512,0.971891,0.919383,0.8959,0.939872,0.405192,0.458612,0.405722,0.399772,0.958484
0,0.57287,0.976576,0.894595,0.873704,0.939872,0.566585,0.605936,0.567048,-0.083669,0.931881
0,0.876653,0.672057,0.563663,0.942573,0.971942,0.877844,0.889058,0.877958,0.58875,0.966508
0,0.823611,0.718906,0.625316,0.935822,0.963925,0.823615,0.839804,0.823709,0.636821,0.959712
0,0.850409,0.700167,0.607238,0.92918,0.955907,0.850802,0.864635,0.851247,0.657381,0.981903
1,0.813462,0.915672,0.869948,0.866836,0.903793,0.81058,0.828701,0.810718,0.670538,0.895322
0,0.408717,0.971891,0.925527,0.914807,0.951898,0.400549,0.454184,0.400938,0.494463,0.967677
0,0.751867,0.957836,0.912087,0.879101,0.919828,0.74792,0.771457,0.748159,0.552435,0.917336
0,0.900885,0.901617,0.839027,0.861841,0.907798,0.899404,0.909427,0.90023,0.451554,0.948356
0,0.859969,0.948466,0.900567,0.912768,0.94789,0.858004,0.871312,0.858053,0.578208,0.931807
1,0.658359,0.976576,0.923986,0.919175,0.959916,0.653534,0.684926,0.653884,0.402302,0.967324
0,0.578152,0.976576,0.935133,0.888719,0.927846,0.571745,0.610804,0.572466,0.51941,0.965579
0,0.867324,0.76107,0.675194,0.800423,0.851679,0.86597,0.879736,0.866119,0.615619,0.828761
0,0.750806,0.948461,0.908691,0.870606,0.907798,0.746772,0.770561,0.747243,0.636905,0.927974
0,0.604617,0.98126,0.929775,0.909518,0.951898,0.598893,0.635229,0.599232,0.402302,0.957639
0,0.855349,0.967201,0.919756,0.919621,0.955903,0.85324,0.866875,0.853287,0.530491,0.938696
0,0.591007,0.967201,0.926242,0.905052,0.939868,0.585076,0.622826,0.585021,0.61012,0.924058
0,0.722975,0.953146,0.91168,0.911802,0.943877,0.719037,0.74485,0.719032,0.642083,0.930814
1,0.712073,0.967201,0.934448,0.920597,0.947886,0.707893,0.734637,0.707945,0.696209,0.944411
0,0.850021,0.915672,0.874296,0.937023,0.959916,0.84842,0.862431,0.84858,0.728543,0.965677
0,0.910826,0.934411,0.892882,0.933979,0.959912,0.909864,0.918335,0.910154,0.670538,0.972277
0,-1,0.98126,0.921859,0.932822,0.975951,-1,-1,-1,0.332591,0.947143
0,0.615183,0.981256,0.940899,0.907959,0.943877,0.609473,0.644982,0.609876,0.534641,0.960754
0,0.909026,0.793865,0.722734,0.944577,0.967934,0.909486,0.917897,0.909611,0.696209,0.968464
0,0.659907,0.985945,0.926591,0.888488,0.939872,0.654686,0.686249,0.655156,0.258427,0.946376
1,0.517016,0.962521,0.927312,0.933979,0.959916,0.510497,0.554501,0.510283,0.700831,0.943408
1,0.500987,0.985945,0.940368,0.922646,0.959916,0.493968,0.539387,0.494158,0.471727,0.961073
0,0.907781,0.967201,0.921026,0.853154,0.89978,0.90564,0.915196,0.906739,0.468235,0.963746
0,0.895631,0.803234,0.741951,0.940151,0.959916,0.89572,0.905464,0.896007,0.763795,0.978384
0,0.849105,0.920357,0.88002,0.85561,0.891767,0.846504,0.861528,0.846874,0.706447,0.903229
0,0.598374,0.981256,0.947534,0.946406,0.971938,0.592888,0.629478,0.59271,0.652878,0.95587
1,-0.015086,0.985941,0.949271,0.895444,0.93185,-0.02898,0.060578,-0.028152,0.552435,0.967446
0,0.904367,0.962521,0.917847,0.845448,0.891767,0.902118,0.912091,0.902992,0.504145,0.936627
0,0.848182,0.971886,0.94302,0.898694,0.927842,0.845535,0.860192,0.845858,0.698638,0.941649
0,0.828368,0.962516,0.927312,0.914788,0.943877,0.825768,0.842016,0.825975,0.675227,0.948219
1,0.812066,0.967206,0.93729,0.92744,0.951898,0.809307,0.826926,0.80951,0.719266,0.960872
1,0.778077,0.98126,0.951669,0.901415,0.931854,0.774412,0.7954,0.774777,0.654969,0.949221
1,0.668501,0.98126,0.943511,0.95795,0.983969,0.664132,0.694273,0.663922,0.621269,0.962626
0,0.757937,0.985945,0.942843,0.876282,0.919828,0.753769,0.776754,0.754662,0.459954,0.967677
0,0.883882,0.934411,0.901619,0.916224,0.939872,0.882277,0.893486,0.882445,0.768096,0.944784
0,0.908466,0.939096,0.905849,0.872101,0.903793,0.906669,0.916108,0.90711,0.73922,0.924535
0,-0.009931,0.981256,0.938335,0.944617,0.975947,-0.022625,0.065527,-0.022958,0.552098,0.958921
0,0.798121,0.967201,0.938731,0.938058,0.959912,0.795287,0.814058,0.795196,0.735526,0.947487
0,0.76029,0.981256,0.954487,0.922646,0.947886,0.756613,0.778989,0.757158,0.698638,0.984905
