@relation 'Ant17-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,4557.765,424,440.383,500.357,486,4563.95,4538.135,4564.057,124.04,501.328
0,4357.774,425.001,437.778,501.124,490.001,4364.593,4337.09,4365.498,108.669,508.949
0,4288.113,425.001,439.51,506.537,494.001,4295.501,4267.12,4295.962,116.482,510.439
0,4407.346,423,437.069,508.051,496,4414.95,4387.156,4414.838,116.056,507.075
0,4513.15,426,441.511,508.41,495,4520.185,4493.121,4520.515,120.603,511.332
0,4542.115,427,442.739,512.533,499,4549.449,4522.151,4549.339,122.711,511.559
0,4559.943,426,442.309,499.386,485,4565.832,4540.143,4565.832,124.326,499.386
1,2729.964,410.001,414.965,452.548,448.001,2735.929,2699.082,2738.087,67.357,465.421
0,4070.145,424,437.786,501.977,490,4077.549,4048.104,4078.396,112.792,508.812
0,4426.546,426,440.99,507.958,495,4433.719,4406.124,4434.055,118.68,510.882
0,4425.455,425,438.755,509.789,498,4433.061,4405.155,4432.949,115.109,508.812
0,4431.427,425,439.256,507.293,495,4438.687,4411.131,4438.911,116.09,509.245
0,4425.551,426,441.775,508.639,495,4432.725,4405.124,4433.061,121.565,511.559
0,4490.253,426,441.775,507.666,494,4497.214,4470.115,4497.655,121.297,511.559
0,4557.049,427,443.272,510.075,496,4564.032,4537.143,4564.032,124.326,510.075
0,4227.317,424,438.799,509.684,497,4235.262,4206.154,4235.145,118.596,508.709
0,4456.273,414,429.409,504.061,491,4464.084,4437.13,4464.305,118.962,506.009
0,4371.805,426.001,440.477,503.612,491.001,4378.616,4351.097,4379.293,115.694,509.463
1,4374.888,427,442.476,505.49,492,4381.71,4354.133,4381.935,120.88,507.437
0,4521.209,427,443.272,512.021,498,4528.466,4501.144,4528.466,124.326,512.021
0,4471.34,426.001,441.249,508.183,495.001,4478.44,4451.122,4478.773,119.641,511.106
0,4271.53,408.001,421.797,499.593,488.001,4279.912,4252.092,4280.716,110.603,506.433
0,4425.182,354,370.995,450.877,437,4432.594,4411.147,4432.594,116.692,450.877
1,4248.013,422,435.85,506.859,495,4255.885,4227.162,4255.768,115.109,505.882
0,3532.658,425.001,436.836,501.28,491,3541.205,3507.12,3542.182,105.081,508.139
0,3727.962,422.001,428.098,479.437,474.001,3734.206,3704.044,3736.27,74.216,495.262
1,4379.67,425,440.024,503.086,490,4386.454,4359.09,4387.355,117.388,510.882
0,4449.536,427.001,442.476,502.57,489.001,4455.913,4429.082,4456.91,119.101,511.332
0,4011.155,421.001,434.385,486.902,475.001,4017.181,3989.041,4019.349,108.503,504.478
0,4426.354,424,439.058,506.983,494,4433.607,4406.116,4433.942,118.406,509.907
1,3852.625,426.001,436.464,493.235,484.001,3859.468,3829.063,3861.249,97.514,506.98
0,4277.865,422,436.61,506.537,494,4285.567,4257.161,4285.452,117.953,505.562
1,4376.684,425,439.51,506.537,494,4383.922,4356.149,4383.922,117.644,506.537
0,3520.746,425.001,435.707,495.391,486.001,3528.629,3495.089,3530.161,99.202,506.187
0,3686.886,419,431.474,501.687,491,3695.761,3663.177,3695.761,109.11,501.687
0,3839.594,425.001,437.778,500.146,489,3847.204,3816.096,3848.358,108.416,508.949
0,4363.683,414,428.882,501.662,489,4371.436,4344.125,4371.773,116.76,504.587
0,4432.422,425,439.005,509.028,497,4439.905,4412.139,4440.017,115.434,510.004
0,3776.987,425,434.425,497.213,489,3784.723,3753.097,3785.373,93.963,502.131
0,4456.312,425,439.766,506.759,494,4463.422,4436.13,4463.643,118.004,508.709
0,4549.085,427,443.005,509.843,496,4556.079,4529.128,4556.297,122.801,511.789
0,4066.236,374.001,388.731,496.448,485.001,4077.944,4049.065,4079.388,108.467,508.178
0,4295,414.001,428.622,496.565,484.001,4302.311,4275.092,4303.218,114.477,504.366
0,3757.771,422.001,430.475,493.377,486.001,3765.495,3734.105,3766.536,89.493,501.259
0,4467.262,425,440.024,506.983,494,4474.354,4447.115,4474.798,118.406,510.882
0,4174.792,426,440.732,507.734,495,4182.396,4153.139,4182.633,118.004,509.684
1,3343.989,424.001,435.178,484.025,474.001,3350.696,3317.022,3354.027,98.732,506.57
1,4157.574,423,433.103,496.783,488,4164.69,4136.14,4164.924,99.02,498.747
0,4430.528,426,440.99,507.958,495,4437.694,4410.123,4438.029,118.68,510.882
0,3892.081,414.001,424.76,490.292,481.001,3899.777,3870.047,3901.91,96.881,506.98
1,4048.37,425.001,436.606,491.285,481.001,4054.632,4026.045,4056.561,101.789,506.961
0,4417.631,416.001,430.554,499.49,487.001,4424.881,4398.096,4425.657,114.726,506.317
0,3787.036,426.001,435.198,492.115,484.001,3793.999,3763.064,3795.81,91.679,505.89
0,3314.49,426,440.99,508.932,496,3324.212,3287.176,3324.511,118.962,510.882
0,3028.965,425.001,435.056,494.818,486.001,3038.124,2999.096,3040.067,96.047,506.609
1,3773.894,424,438.289,501.44,489,3781.748,3750.105,3782.791,114.477,509.245
1,4044.392,425,437.069,501.483,491,4051.859,4022.105,4052.468,106.042,506.379
1,1658.584,422.001,427.931,473.355,468.001,1670.88,1604.015,1679.233,71.344,502.046
0,4558.947,426,442.041,508.87,495,4565.911,4539.135,4565.911,123.081,508.87
0,4344.934,426,440.224,507.293,495,4352.241,4324.126,4352.583,115.802,510.221
0,4097.473,399,412.331,481.369,470,4104.995,4078.15,4105.11,109.731,482.345
0,3912.865,352,363.077,427.37,418,3919.354,3897.131,3919.567,94.578,429.326
0,4217.569,426,437.58,505,495,4225.097,4196.13,4225.449,105.304,507.941
1,3010.154,425,432.65,480.871,474,3017.462,2980.043,3020.017,82.565,496.65
0,4420.19,422,436.354,494.616,482,4426.322,4400.131,4426.54,116.09,496.565
0,4363.358,421.001,435.901,498.964,486.001,4370.108,4343.104,4370.779,116.914,504.81
1,3822.486,414.001,424.985,494.41,485,3830.826,3800.07,3832.493,98.717,507.169
0,3990.271,421.001,432.484,494.021,484.001,3997.409,3968.067,3998.509,101.637,502.842
0,4369.717,425.001,438.508,497.855,486.001,4376.071,4349.103,4376.741,112.089,503.714
0,4221.147,422,435.601,502.738,491,4228.603,4200.138,4228.719,113.225,503.714
0,4305.948,414,429.144,502.861,490,4313.919,4286.135,4314.146,118.004,504.81
1,2745.471,421.001,427.628,479.897,474.001,2754.096,2713.041,2757.609,76.485,499.661
0,3781.956,425.001,436.152,496.763,487.001,3789.424,3758.09,3790.722,101.39,506.57
0,4397.72,416.001,431.074,505.785,493.001,4405.671,4378.11,4406.233,117.175,510.659
0,4484.992,423,438.883,502.802,489,4491.697,4465.122,4492.025,121.565,505.72
1,3708.295,415.001,426.185,495.586,486.001,3716.91,3685.078,3718.498,99.925,507.359
1,3753.908,423.001,433.319,495.989,487.001,3761.658,3730.121,3762.178,98.671,499.917
0,4003.567,415.001,422.831,484.814,478.001,4010.587,3982.085,4011.67,85.071,493.69
0,4347.822,425,439.005,506.099,494,4355.108,4327.118,4355.563,114.56,510.004
0,3948.937,425.001,438.019,500.357,489.001,3956.336,3926.093,3957.333,109.385,508.178
1,2169.017,228.002,228,134,134.004,2161.158,2157.011,2161.935,7,146
1,3684.478,424,434.295,495.989,487,3692.258,3660.085,3693.59,97.268,505.811
1,3544.732,418.001,420.206,471.963,470.001,3551.239,3520.057,3553.119,47.424,485.906
0,4232.297,414,428.882,500.688,488,4240.175,4212.122,4240.638,116.482,504.587
0,4106.054,425.001,436.378,494.021,484.001,4112.58,4084.065,4114.13,101.637,506.764
0,4550.517,421,436.162,503.086,490,4557.418,4531.143,4557.418,119.549,503.086
0,4513.842,412,427.481,502.113,489,4521.52,4495.129,4521.737,118.962,504.061
1,3686.58,425.001,434.633,482.656,474.001,3692.549,3662.02,3695.572,91.788,505.262
0,3938.034,416.001,427.387,494.802,485.001,3945.92,3916.131,3946.289,103.092,497.743
0,3947.728,423,435.597,501.893,491,3955.592,3925.13,3956.09,108.812,505.807
0,4184.53,414,427.355,498.402,487,4192.382,4164.115,4192.966,110.44,503.289
0,4250.017,412.001,425.169,485.49,474.001,4256.475,4230.086,4257.373,108.416,493.304
0,3156.472,423.001,432.261,483.266,475.001,3163.86,3128.036,3167.081,90.255,503.922
1,3528.518,398.001,402.647,465.018,461.001,3536.178,3506.009,3539.937,61.522,492.79
0,3412.995,404.001,408.431,467.863,464.001,3420.616,3389.021,3423.955,61.188,491.675
0,3546.557,425.001,433.614,497.49,490.001,3554.932,3521.111,3556.043,90.443,505.371
0,4243.038,422,433.918,490.511,480,4249.198,4222.047,4250.686,102.961,503.24
0,4029.056,421.001,428.911,489.911,483,4036.005,4007.078,4037.336,85.726,500.759
0,3433.417,417,422.036,483.39,479,3441.497,3408.092,3443.046,69.642,494.292
0,3690.974,420.001,429.958,490.702,482.001,3698.542,3667.085,3699.726,95.336,499.545
1,2808.455,330.002,335.774,362.344,357.001,2811.756,2789.112,2812.653,66.851,369.242
1,2272.939,397.001,401.071,441.693,438.001,2280.458,2238.163,2282.204,63.071,450.62
0,3644.251,411.001,418.151,480.213,474.001,3651.892,3621.061,3653.869,79.812,495.025
0,3428.074,422.001,431.912,489.719,481.001,3435.835,3402.071,3437.823,94.594,503.477
0,3536.191,338.001,348.769,396.44,387.001,3541.21,3520.082,3542.317,89.286,406.208
0,2478.502,418.001,426.555,474.673,467.001,2487.235,2443.017,2489.324,85.475,485.499
0,3948.829,424.001,433.24,501.953,494.001,3956.957,3926.147,3957.208,95.273,503.922
1,3661.721,389.001,399.051,478.352,470.001,3671.21,3641.066,3672.373,91.679,487.198
1,2252.317,419.001,422.859,466.495,463.001,2260.915,2213.001,2267.467,57.035,497.278
1,4013.41,414.001,426.38,497.567,487.001,4021.596,3992.078,4022.819,105.019,507.359
0,4216.374,414.001,426.62,506.582,496.001,4225.214,4196.138,4225.449,108.467,508.54
0,4096.896,423.001,432.261,491.131,483.001,4103.525,4075.065,4104.834,91.924,501.953
0,4287.23,416.001,427.618,498.921,489.001,4294.928,4267.099,4295.731,103.16,505.784
0,3282.499,424.001,434.079,499.73,491.001,3291.824,3255.178,3292.123,99.02,501.695
0,4294.762,401.001,415.55,502.953,491.001,4304.098,4276.112,4304.671,113.323,507.836
0,4200.253,422.001,434.626,491.137,480.001,4206.476,4179.053,4207.979,106.099,503.85
1,4278.641,377.001,392.441,502.953,491.001,4290.189,4262.106,4290.88,113.053,508.812
0,4416.948,375.001,388.888,501.687,491.001,4428.305,4401.096,4429.086,107.005,508.54
1,3597.717,421,434.882,502.953,491,3606.579,3573.181,3606.579,114.791,502.953
1,1885.522,425.001,425.921,465.842,465.001,1894.939,1837.002,1901.228,28.16,490.799
0,4424.172,422.001,434.388,500.708,490.001,4431.175,4404.102,4431.843,107.28,506.582
0,4426.403,414,428.109,365.625,349,4420.797,4407.147,4420.797,114.791,365.625
0,4181.552,424,437.539,506.645,495,4189.347,4160.156,4189.347,113.842,506.645
0,4080.195,425.001,437.54,495.047,484,4086.762,4058.06,4088.443,106.301,508.744
1,4355.784,425,436.606,500.1,490,4362.605,4335.09,4363.511,103.846,507.941
1,4178.669,425.001,438.019,493.518,482.001,4184.85,4157.053,4186.605,108.06,508.178
0,4190.607,425.001,438.019,503.289,492.001,4197.931,4169.108,4198.638,110.164,509.156
0,4094.119,425,437.778,506.992,496,4102.097,4072.15,4102.218,110.68,507.97
0,4315.78,423,437.321,509.245,497,4323.66,4295.159,4323.545,117.004,508.269
0,4467.721,124.001,165.759,445.785,432,4486.845,4466.137,4486.845,115.434,445.785
0,4347.822,425.001,439.51,506.537,494.001,4355.108,4327.118,4355.563,116.482,510.439
0,4471.149,424.001,438.799,505.785,493.001,4478.22,4451.115,4478.551,117.444,508.709
0,4368.624,424,439.319,505.261,492,4375.748,4348.118,4376.199,119.369,509.157
0,4392.608,425.001,439.51,507.513,495.001,4399.933,4372.125,4400.271,116.76,510.439
0,4418.391,424,438.799,509.684,497,4425.993,4398.156,4425.881,118.903,508.709
0,4284.232,426,440.732,508.709,496,4291.758,4263.136,4291.989,118.004,510.659
0,4321.05,426,441.249,509.157,496,4328.512,4300.142,4328.627,120.208,510.131
0,4396.686,426,440.477,506.537,494,4403.795,4376.117,4404.246,116.482,510.439
0,4506.182,426.001,440.732,508.709,496.001,4513.337,4486.129,4513.557,118.004,510.659
0,4404.649,426,441.511,506.463,493,4411.633,4384.117,4412.082,120.333,510.358
0,4489.258,426,440.99,505.035,492,4496.001,4469.108,4496.551,118.14,509.907
0,4491.249,426.001,441.249,505.261,492.001,4497.989,4471.101,4498.649,118.849,511.106
0,4485.276,426,441.511,509.384,496,4492.465,4465.129,4492.686,120.88,511.332
1,4270.402,427.001,441.956,506.009,493.001,4277.505,4249.113,4278.084,118.14,510.882
1,4476.412,427,442.476,506.463,493,4483.189,4456.108,4483.742,120.071,511.332
0,4542.115,427,442.476,510.358,497,4549.23,4522.135,4549.339,121.165,511.332
0,4526.187,427,442.739,508.639,495,4533.107,4506.121,4533.436,121.565,511.559
0,4536.142,427,443.005,509.843,496,4543.157,4516.128,4543.375,122.801,511.789
1,4258.262,425.001,438.019,485.708,474.001,4263.431,4237.017,4265.817,106.677,506.222
1,4214.585,426,438.275,491.904,481,4220.499,4193.043,4222,104.738,504.624
0,3297.854,420.001,429.326,478.352,470.001,3304.594,3271.022,3308.093,89.805,501.953
0,4229.349,360.001,368.353,458.681,452.001,4238.172,4214.014,4240.911,78.772,483.335
0,3466.67,378.001,387.883,437.733,429.001,3472.601,3446.033,3474.486,88.284,452.443
1,3312.844,413.001,419.935,477.092,471.001,3320.574,3287.018,3323.914,76.792,499.812
0,2859.977,413.001,420.868,479.885,473.001,2869.256,2830.078,2871.258,83.678,491.717
1,3534.214,413.001,420.677,475.774,469.001,3541.195,3510.024,3544.314,81.049,498.462
0,3201.406,418.001,426.958,484.869,477.001,3209.643,3174.076,3211.753,89.739,498.648
0,4170.515,194.002,214.283,327.881,315.001,4177.892,4166.101,4178.043,95.509,329.803
0,3975.581,404.001,413.052,491.581,484.001,3984.505,3955.085,3985.732,89.844,501.43
0,3767.814,414.001,423.883,489.532,481.001,3775.763,3745.053,3777.703,93.172,504.279
0,4085.802,359.001,370.354,419.977,410.001,4090.599,4070.126,4090.901,96.462,422.907
1,3355.39,420,427.181,481.362,475,3362.717,3329.049,3365.16,80.05,498.145
0,4158.503,347.001,360.035,464.039,454.001,4168.795,4144.116,4169.123,100.881,466.974
0,4033.185,403.001,413.368,474.014,465.001,4039.851,4013.112,4040.313,96.768,477.938
0,3399.549,416.001,426.71,482.446,473.001,3406.994,3374.065,3409.108,97.293,497.161
0,3371.389,421.001,430.099,490.951,483.001,3379.691,3345.079,3381.427,90.956,502.761
0,3347.579,421.001,429.895,491.757,484.001,3356.084,3321.08,3357.835,89.989,503.572
0,3677.294,422.001,425.699,487.229,484.001,3684.924,3653.086,3686.385,61.327,498.158
0,4305.825,357.001,369.682,501.278,492.001,4319.114,4291.119,4319.571,101.193,505.205
0,4196.08,367.001,380.118,499.901,490.001,4208.622,4180.122,4209.09,104.043,503.822
0,4251.525,363.001,377.058,498.546,488.001,4264.017,4236.08,4265.173,105.262,508.338
1,4175.082,409.001,421.527,485.828,475.001,4182.063,4155.101,4182.634,106.042,490.718
0,3337.658,421.001,430.935,495.614,487.001,3346.624,3311.102,3348.093,95.603,505.443
0,4047.641,418.001,428.66,488.33,479.001,4054.395,4026.097,4055.228,99.04,495.198
0,4355.962,406.001,416.293,484.809,476,4363.043,4337.023,4364.93,93.059,501.511
0,4271.306,416.001,426.71,495.198,486.001,4278.691,4251.128,4279.033,100.568,498.143
1,3854.172,422.001,430.674,496.505,489.001,3862.083,3831.095,3863.232,90.139,505.371
0,3688.222,422.001,432.561,490.292,481.001,3695.437,3664.055,3697.42,97.082,505.016
0,4286.523,376.001,388.561,472.28,462.001,4294.921,4270.113,4295.461,102.786,477.172
0,4045.446,416,428.085,486.597,476,4052.055,4024.078,4053.362,104.048,497.363
0,3742.979,423.001,431.654,494.535,487.001,3750.751,3719.098,3751.93,90.139,503.4
0,4261.746,420,429.958,496.596,488,4268.984,4241.128,4269.328,97.739,499.545
0,3714.819,420,431.056,493.624,484,3722.598,3691.148,3722.989,102.46,496.566
0,3987.862,417,428.591,495.001,485,3995.545,3966.137,3995.91,104.355,497.941
1,3965.306,420,432.445,496.795,486,3972.838,3943.122,3973.33,107.564,500.708
0,4250.723,409.001,422.263,500.146,489.001,4259.164,4231.114,4259.741,109.481,505.036
0,4376.53,413.001,425.409,499.525,489,4384.355,4357.097,4385.141,106.042,506.379
0,423,423.001,430.314,499.289,493.001,493,34,495,86.006,501.264
0,3764.839,423,433.537,494.217,485,3772.308,3741.077,3773.606,97.985,504.034
0,4372.805,383.001,396.608,501.687,491.001,4383.585,4356.11,4384.035,107.564,505.603
0,3857.374,424.001,431.115,490.245,484.001,3864.429,3834.075,3865.822,81.609,501.108
1,3561.731,419.001,431.237,499.525,489.001,3570.643,3537.173,3570.78,107.838,500.504
1,3528.567,424.001,433.447,497.213,489.001,3536.966,3503.112,3537.941,94.255,504.099
0,4370.229,420,430.173,483.037,474,4375.749,4350.023,4378.186,94.048,504.643
0,4345.09,385.001,399.861,500.784,489.001,4355.537,4328.091,4356.329,111.571,507.622
0,4248.828,410.001,423.232,483.538,472.001,4255.259,4229.08,4256.266,108.171,492.327
0,3730.062,423,434.66,502.06,492,3738.516,3706.138,3738.647,104.995,503.04
1,2460.803,424,434.954,491.664,482,2471.457,2424.083,2474.226,99.04,505.396
0,4363.165,419.001,429.635,481.465,472.001,4368.573,4343.026,4370.555,96.177,499.124
0,4246.919,421,433.896,492.327,481,4253.285,4226.068,4254.198,107.708,500.146
0,4205.923,419,431.237,495.61,485,4213.01,4185.108,4213.705,106.32,501.483
1,4172.194,420.001,432.926,498.191,487.001,4179.47,4151.101,4180.173,108.931,504.058
1,4101.869,423.001,435.36,492.882,482.001,4108.372,4080.054,4109.438,105.119,501.687
1,3875.156,423.001,433.979,504.415,495.001,3883.675,3852.159,3883.675,103.121,504.415
0,4060.2,424.001,433.866,487.755,479.001,4066.311,4038.036,4068.471,93.557,505.443
0,4320.783,413.001,426.888,495.903,484.001,4328.147,4301.098,4328.709,111.826,500.784
0,4371.647,414.001,427.604,486.902,475.001,4377.845,4352.078,4378.942,110.114,496.663
0,2471.468,423,433.103,501.695,493,2484.406,2435.237,2484.804,99.02,503.661
0,4143.342,420,433.17,500.357,489,4150.904,4122.102,4151.022,109.895,501.334
0,4065.068,423,435.837,497.213,486,4072.106,4043.071,4073.555,107.708,508.949
0,4353.824,415,427.591,503.645,493,4361.95,4334.111,4362.518,107.564,508.54
0,4359.28,420.001,432.926,504.058,493.001,4366.918,4339.118,4367.371,109.768,507.97
0,4292.891,423,433.319,502.864,494,4300.467,4272.12,4300.929,99.298,506.794
0,4388,0.097,105,105,0.097,4388,4388.148,4388,111,105
0,4214.383,424.001,434.732,494.41,485.001,4220.957,4193.075,4222.235,99.202,505.205
0,4153.697,424.001,434.954,502.452,493.001,4161.307,4132.132,4161.663,102.46,505.396
0,4328.328,419.001,432.447,498.616,487.001,4335.439,4308.104,4336.117,111.126,504.478
0,4218.262,423.001,435.36,500.708,490.001,4225.507,4197.13,4225.856,108.157,503.645
0,4112.605,421,434.385,502.524,491,4120.359,4091.11,4121.079,111.126,508.388
0,3940.768,423,436.323,504.478,493,3948.895,3918.123,3949.523,111.4,509.365
1,3932.922,424.001,436.568,492.115,481.001,3939.475,3910.051,3941.46,105.906,507.765
0,4361.787,415.001,428.572,501.547,490.001,4369.561,4342.125,4369.786,111.973,503.501
0,4111.919,424.001,437.049,494.495,483.001,4118.421,4090.065,4119.845,108.467,506.222
0,4452.104,412.001,425.417,499.38,488.001,4459.779,4433.095,4460.551,109.895,506.222
0,4312.892,424,434.954,504.415,495,4320.45,4292.127,4320.795,102.46,507.359
0,3560.456,425,433.222,494.191,487,3568.388,3535.088,3569.906,87.641,505.035
0,4025.287,423,435.837,505.036,494,4033.366,4003.153,4033.489,110.68,506.014
0,4307.818,423.001,435.597,503.85,493.001,4315.254,4287.135,4315.483,109.417,505.807
0,4265.028,423,435.597,500.915,490,4272.193,4244.121,4272.654,108.812,504.829
0,4372.606,424.001,434.512,473.625,464.001,4376.665,4352.014,4379.386,95.635,498.143
1,4377.715,415,427.833,496.025,485,4384.905,4358.141,4385.015,109.731,497.003
0,3589.251,425.001,434.219,488.181,480.001,3596.178,3564.045,3598.625,90.802,505.89
0,4396.205,421.001,433.655,497.003,486.001,4402.905,4376.096,4403.683,107.968,503.85
0,4458.797,375.001,389.967,502.524,491.001,4470.048,4443.095,4470.822,110.86,509.365
0,4423.698,384.001,399.445,505.123,493.001,4434.49,4407.116,4434.936,114.56,509.028
0,3958.345,420,433.914,500.025,488,3966.137,3936.156,3966.26,114.481,501.001
0,4107.94,424,437.539,499.808,488,4115.038,4086.083,4116.115,111.086,508.599
0,4095.01,424.001,437.049,501.334,490.001,4102.369,4073.103,4103.211,109.895,508.178
0,4321.653,422,435.85,499.049,487,4328.484,4301.091,4329.391,112.539,506.859
1,4341.655,423.001,436.079,502.312,491.001,4348.807,4321.111,4349.374,110.44,507.2
0,4359.376,421.001,434.882,502.953,491.001,4366.692,4339.111,4367.257,113.323,507.836
0,4465.605,373.001,388.321,502.738,491.001,4477.006,4450.108,4477.557,112.361,507.622
0,3943.858,424,435.404,506.764,497,3952.373,3921.175,3952.247,105.688,505.784
0,4480.72,375.001,390.52,502.953,491.001,4491.916,4465.094,4492.686,112.792,509.789
0,4347.239,419.001,432.695,499.808,488.001,4354.431,4327.111,4354.995,112.361,504.691
0,3886.309,425.001,436.152,495.782,486.001,3893.452,3863.075,3894.968,100.896,507.551
0,4161.445,412,425.668,483.976,472,4167.813,4141.148,4167.926,112.579,484.952
0,4037.431,425.001,435.271,499.917,491.001,4044.911,4015.112,4045.644,98.671,505.811
0,4186.628,425.001,434.219,499.985,492,4193.959,4165.108,4194.667,93.92,505.89
0,4209.107,421,435.387,494.616,482,4215.646,4188.081,4216.801,114.004,504.366
0,3910.165,425,437.303,507.561,497,3918.645,3887.167,3918.645,109.11,507.561
1,4103.07,425,435.488,498.143,489,4110.192,4081.096,4111.152,99.04,505.998
0,4170.71,425.001,435.271,500.899,492.001,4178.07,4149.108,4178.78,98.671,506.794
0,4276.073,424.001,436.808,503.08,492.001,4283.35,4255.12,4283.812,109.768,506.992
0,4292.99,424,437.293,498.616,487,4299.669,4272.085,4300.467,110.354,505.455
0,3997.656,425.001,437.778,496.236,485.001,4004.479,3975.067,4006.074,107.49,508.949
0,3861.459,425,436.606,504.02,494,3869.661,3838.142,3870.046,105.304,506.961
0,4452.045,422.001,434.867,503.08,492.001,4459.225,4432.116,4459.668,109.768,506.992
0,4203.439,424.001,438.037,506.099,494.001,4211.076,4182.122,4211.429,114.56,509.028
0,4197.571,425,436.152,503.627,494,4205.117,4176.123,4205.589,103.092,507.551
