@relation 'Ant15BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R2,4-5,8,10'

@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute #BugsBinary {0,1}

@data
0.855649,0.907887,0.859076,0.864214,0.694173,1
0.660116,0.725296,0.668562,0.680476,0.185082,1
0.954677,0.612105,0.956364,0.958706,0.821602,0
0.955024,0.950133,0.95617,0.95776,0.851456,0
0.639689,0.894707,0.648126,0.660563,0.462879,0
0.998453,0.989313,0.998502,0.998576,0.962526,0
0.945488,0.956024,0.94689,0.948737,0.821602,0
0.46977,0.283412,0.484027,0.502957,0.296723,0
0.90001,0.923087,0.90248,0.906,0.788719,0
0.915842,0.972506,0.917798,0.920715,0.788719,0
0.989889,0.986836,0.990227,0.99051,0.949132,0
0.994822,0.952505,0.995015,0.995257,0.863977,0
0.810589,0.946648,0.815034,0.821508,0.542253,0
0.93437,0.943172,0.93609,0.93829,0.770638,0
0.994459,0.995035,0.994588,0.994771,0.925614,0
0.986363,0.984383,0.986651,0.987176,0.904041,0
0.898681,0.966595,0.900915,0.904563,0.781324,0
0.766124,0.939551,0.771825,0.779752,0.830375,0
0.930917,0.971336,0.932624,0.934971,0.885217,0
0.546595,0.828731,0.556738,0.572724,-0.645821,0
0.986118,0.927,0.986183,0.987176,0.904041,0
0.860367,0.956024,0.863662,0.868492,0.773641,0
0.899688,0.966595,0.901899,0.905512,0.781324,0
0.962723,0.985409,0.963617,0.964873,0.855596,0
0.999461,0.989313,0.9994,0.999529,0.9705,0
0.947575,0.984383,0.948747,0.950611,0.875431,0
0.815899,0.923087,0.820304,0.826723,0.781064,0
0.376711,0.917461,0.390939,0.412294,0.520881,0
0.891447,0.925455,0.894117,0.89793,0.81023,0
0.955563,0.960728,0.956618,0.958207,0.809974,0
0.955024,0.947787,0.95626,0.957756,0.821602,0
0.767209,0.924094,0.77271,0.780689,0.489237,0
0.927354,0.958363,0.92909,0.931627,0.795313,0
0.578422,0.917703,0.588181,0.602657,0.456845,0
0.364846,0.97718,0.379416,0.400941,0.847433,0
0.900513,0.925455,0.903155,0.906494,0.851456,0
0.868277,0.925455,0.87151,0.876098,0.818031,0
0.908791,0.972506,0.910843,0.91407,0.788719,0
0.941316,0.92785,0.942713,0.944944,0.872573,0
0.96776,0.987777,0.968536,0.96962,0.87692,0
0.985895,0.995035,0.986247,0.986705,0.93324,0
0.923289,0.957327,0.925245,0.927843,0.890278,0
0.994459,0.995035,0.994588,0.994771,0.925614,0
0.925843,0.958363,0.927728,0.930228,0.851456,0
0.979935,0.886804,0.980577,0.981483,0.847433,0
0.972294,0.995035,0.972942,0.973885,0.925614,0
0.937537,0.99259,0.938997,0.941131,0.904041,0
0.93088,0.960728,0.932579,0.934956,0.83177,0
0.802806,0.916138,0.807491,0.814377,0.70879,0
0.975713,0.965535,0.976363,0.977204,0.874934,0
0.950022,0.963118,0.951295,0.952998,0.860979,0
0.987335,0.976179,0.987657,0.988136,0.927795,0
0.694539,0.415345,0.703238,0.714228,0.376339,0
0.810085,0.972506,0.814543,0.821038,0.804713,0
0.952001,0.952505,0.953219,0.95489,0.824276,0
0.990428,0.99259,0.990741,0.990988,0.936138,0
0.74254,0.960728,0.748487,0.757404,0.796603,0
0.134831,0.940341,0.154082,0.183493,0.499094,1
0.134831,0.940341,0.154082,0.183493,0.499094,1
0.134831,0.940341,0.154082,0.183493,0.499094,1
0.134831,0.940341,0.154082,0.183493,0.499094,1
0.6423,0.69738,0.65109,0.663862,0.340787,1
0.6423,0.69738,0.65109,0.663862,0.340787,1
0.6423,0.69738,0.65109,0.663862,0.340787,1
0.759966,0.903373,0.765585,0.774028,0.665702,1
0.759966,0.903373,0.765585,0.774028,0.665702,1
0.759966,0.903373,0.765585,0.774028,0.665702,1
0.926743,0.931318,0.928643,0.931166,0.804713,1
0.926743,0.931318,0.928643,0.931166,0.804713,1
0.693892,0.849718,0.701051,0.711818,0.30407,1
0.693892,0.849718,0.701051,0.711818,0.30407,1
0.89206,0.945467,0.894609,0.898392,0.7377,1
0.89206,0.945467,0.894609,0.898392,0.7377,1
0.817096,0.94655,0.821381,0.827676,0.617794,1
0.817096,0.94655,0.821381,0.827676,0.617794,1
0.831549,0.913377,0.835485,0.841435,0.601309,1
0.831549,0.913377,0.835485,0.841435,0.601309,1
0.973194,0.958363,0.973948,0.974849,0.851456,1
0.881016,0.951425,0.883741,0.887942,0.702442,1
0.997985,0.997505,0.998076,0.998105,0.9705,1
0.758108,0.92996,0.763664,0.77211,0.557968,1
0.900265,0.99259,0.902548,0.906,0.896556,1
0.92883,0.945467,0.930611,0.933068,0.791825,1
0.997411,0.981124,0.997518,0.997634,0.978681,1
0.611632,0.899437,0.620716,0.634015,0.316631,1
0.880475,0.952505,0.883385,0.887487,0.83177,1
0.994962,0.995035,0.995147,0.995257,0.949132,1
0.61872,0.938254,0.627269,0.640608,0.534417,1
0.934479,0.981957,0.936068,0.93829,0.898276,1
0.918252,0.943172,0.920235,0.923089,0.745787,1
0.901703,0.973744,0.903867,0.907402,0.828344,1
0.904184,0.940383,0.906483,0.909801,0.647549,1
0.663551,0.932435,0.671167,0.682867,0.405055,1
0.848996,0.753952,0.85315,0.858501,0.523567,1
0.690771,0.956963,0.697776,0.708504,0.586401,1
0.690771,0.956963,0.697776,0.708504,0.586401,1
0.924296,0.950133,0.926094,0.928772,0.781324,1
0.846741,0.657738,0.850763,0.856585,0.053483,1
0.96492,0.788537,0.966568,0.967725,0.863977,1
0.86673,0.927,0.869966,0.874674,0.904041,1
0.406968,0.936151,0.420581,0.440814,0.614254,1
0.78545,0.746713,0.791234,0.798702,0.643647,1
0.78545,0.746713,0.791234,0.798702,0.643647,1
0.78545,0.746713,0.791234,0.798702,0.643647,1
0.810939,0.921667,0.81527,0.821957,0.564536,1
0.810939,0.921667,0.81527,0.821957,0.564536,1
0.765235,0.955197,0.770791,0.77879,0.719682,1
0.765235,0.955197,0.770791,0.77879,0.719682,1
0.546968,0.873861,0.557329,0.573206,0.479477,1
0.546968,0.873861,0.557329,0.573206,0.479477,1
0.943438,0.947787,0.9449,0.946827,0.796603,1
0.943438,0.947787,0.9449,0.946827,0.796603,1
0.807114,0.842771,0.811736,0.818656,0.491213,1
0.807114,0.842771,0.811736,0.818656,0.491213,1
0.875084,0.995035,0.877882,0.882255,0.897294,1
0.92448,0.868996,0.926434,0.929271,0.770638,1
0.840185,0.940905,0.843825,0.849486,0.667907,1
0.933939,0.968953,0.935576,0.937819,0.863977,1
0.768177,0.925767,0.773573,0.781613,0.535158,1
0.768177,0.925767,0.773573,0.781613,0.535158,1
0.768177,0.925767,0.773573,0.781613,0.535158,1
-0.105195,0.850551,-0.082,-0.043941,-1,1
-0.105195,0.850551,-0.082,-0.043941,-1,1
-0.105195,0.850551,-0.082,-0.043941,-1,1
0.904039,0.916138,0.906349,0.909801,0.732512,1
0.904039,0.916138,0.906349,0.909801,0.732512,1
0.904039,0.916138,0.906349,0.909801,0.732512,1
0.842741,0.949164,0.846515,0.8519,0.758317,1
0.842741,0.949164,0.846515,0.8519,0.758317,1
0.933004,0.987777,0.934414,0.936839,0.818542,1
0.933004,0.987777,0.934414,0.936839,0.818542,1
0.556154,0.885004,0.566308,0.581743,0.307135,1
0.556154,0.885004,0.566308,0.581743,0.307135,1
0.769688,0.945467,0.775025,0.783037,0.730912,1
0.769688,0.945467,0.775025,0.783037,0.730912,1
0.769688,0.945467,0.775025,0.783037,0.730912,1
0.728484,0.926788,0.734739,0.744119,0.380241,1
0.728484,0.926788,0.734739,0.744119,0.380241,1
0.891089,0.960728,0.893625,0.897442,0.803171,1
0.875979,0.951425,0.878711,0.883193,0.696074,1
0.84483,0.963468,0.848436,0.853784,0.702984,1
0.866763,-0.544807,0.872707,0.878936,0.452344,1
0.912316,0.981957,0.914423,0.917404,0.898276,1
0.952145,0.990171,0.953241,0.954893,0.874934,1
0.883424,0.936066,0.886291,0.890339,0.83949,1
0.954052,0.965535,0.955187,0.956796,0.882496,1
0.772205,0.932096,0.777508,0.785417,0.614963,1
0.969775,0.990171,0.970482,0.971515,0.890278,1
0.843748,0.953711,0.847269,0.852812,0.718072,1
0.914769,0.833719,0.917151,0.920228,0.694173,1
0.977835,0.995035,0.978309,0.979103,0.918204,1
0.965064,0.94669,0.964855,0.967254,0.893727,1
0.953009,0.957327,0.954315,0.955861,0.914916,1
0.85479,0.945467,0.858137,0.863274,0.7595,1
0.996438,0.97483,0.996448,0.996681,0.842772,0
0.997411,0.971336,0.997389,0.997634,0.893727,0
0.779836,0.948672,0.785055,0.79256,0.665288,0
0.96859,0.949122,0.969476,0.970565,0.890278,0
0.634781,0.940905,0.643416,0.655859,0.767369,0
0.943042,0.97483,0.944386,0.946352,0.818031,0
0.933508,0.995035,0.93495,0.93732,0.897294,0
0.978338,0.983066,0.978506,0.979596,0.851456,0
0.92575,0.811424,0.927785,0.930688,0.753842,0
0.955167,0.99259,0.956193,0.957742,0.896556,0
0.925916,0.984383,0.92757,0.930199,0.875431,0
0.936493,0.97483,0.93799,0.940181,0.818031,0
0.93196,0.954847,0.933197,0.93587,0.529223,0
0.973628,0.951579,0.974373,0.975316,0.919663,0
0.996942,0.989313,0.997114,0.997159,0.978681,0
0.983376,0.99259,0.983765,0.984331,0.911745,0
0.909798,0.972506,0.911827,0.915009,0.766452,0
0.99795,0.981957,0.997988,0.998094,0.882496,0
0.991869,0.978639,0.992128,0.992401,0.93324,0
-0.037396,0.997505,-0.014406,0.020278,0.978681,0
0.841192,0.947787,0.8449,0.850444,0.752788,0
0.930485,0.983066,0.932064,0.934478,0.802656,0
0.962112,0.960728,0.96308,0.964387,0.83177,0
0.972797,0.985409,0.973478,0.97437,0.863977,0
0.983376,0.995035,0.983721,0.984325,0.918204,0
0.947326,0.912508,0.948703,0.950615,0.751996,0
0.917493,-1,0.922581,0.927376,0.695395,0
0.980282,0.971336,0.980858,0.981495,0.893727,0
0.970243,0.981957,0.970974,0.971986,0.882496,0
0.998349,0.959777,0.998208,0.998584,0.936138,0
0.917353,0.972506,0.919274,0.92214,0.788719,0
0.999461,0.989313,0.999552,0.999533,0.978681,0
0.98791,1,0.988259,0.988615,1,0
0.714348,0.913006,0.721066,0.730847,0.366216,0
0.950713,0.874902,0.952104,0.953948,0.732512,0
0.983739,0.954903,0.984235,0.984818,0.893727,0
0.953152,0.99259,0.95418,0.955839,0.889291,0
0.976112,0.943384,0.976811,0.977689,0.919663,0
0.953197,0.87616,0.954629,0.956332,0.842772,0
0.955563,0.953711,0.956707,0.958231,0.800469,0
0.966213,0.984383,0.967105,0.968199,0.927795,0
0.861915,0.964264,0.865278,0.869943,0.830375,0
0.980144,0.087302,0.982205,0.984339,0.885217,0
0.996474,1,0.996623,0.996685,1,0
0.68918,0.928006,0.696553,0.707125,0.560306,0
0.999496,0.997505,0.999315,0.999533,0.978681,0
0.987839,0.973744,0.988193,0.988611,0.90649,0
0.943977,0.958363,0.945415,0.947313,0.842772,0
0.996907,0.968953,0.997026,0.997156,0.863977,0
0.91782,0.964264,0.919811,0.922621,0.804713,0
0.999461,0.989313,0.999552,0.999529,0.9705,0
0.956138,0.981957,0.957199,0.958698,0.890278,0
0.813961,0.934922,0.81843,0.824824,0.737966,0
0.996474,0.995035,0.996645,0.996685,0.957394,0
0.796413,0.942539,0.801166,0.808203,0.636517,0
0.924405,0.97483,0.926183,0.928789,0.818031,0
0.999461,0.989313,0.999486,0.999529,0.9705,0
0.999461,0.989313,0.999421,0.999525,0.962526,0
0.999426,0.981124,0.999213,0.999529,0.9705,0
0.901739,0.981957,0.903933,0.907411,0.84693,0
0.978338,0.985409,0.978912,0.979592,0.863977,0
0.947575,0.984383,0.948858,0.950628,0.911745,0
0.958046,0.957327,0.959144,0.960601,0.898276,0
0.977295,0.97718,0.977928,0.978647,0.872573,0
0.921383,0.963468,0.923277,0.925948,0.728378,0
0.856413,0.97483,0.859773,0.864705,0.818031,0
0.990428,0.956977,0.990335,0.99094,0.473502,0
0.857811,0.947787,0.861319,0.866137,0.813047,0
0.990757,0.949122,0.991036,0.991448,0.882496,0
0.999496,0.997505,0.99953,0.999529,0.9705,0
0.946064,0.97483,0.947337,0.949201,0.818031,0
0.964738,0.990171,0.965562,0.966768,0.890278,0
0.985391,0.99259,0.985711,0.986227,0.904041,0
0.901162,0.967977,0.9036,0.906964,0.927795,0
0.96517,0.971336,0.96601,0.96725,0.885217,0
0.916346,0.967935,0.918223,0.921183,0.730379,0
0.998453,0.984383,0.998546,0.99858,0.927795,0
-0.012571,0.90783,0.010042,0.043996,0.316631,0
0.923434,0.99259,0.925132,0.927829,0.882249,0
0.997985,0.997505,0.998098,0.998105,0.9705,0
0.964162,0.973744,0.965026,0.966286,0.874934,0
0.964666,0.973744,0.965562,0.966764,0.882496,0
0.983376,0.995035,0.983787,0.984331,0.93324,0
0.985391,0.99259,0.985733,0.98623,0.911745,0
0.972174,0.840134,0.972935,0.974367,0.87692,0
0.983774,0.967977,0.984279,0.984814,0.927795,0
0.952073,0.968953,0.953175,0.954887,0.81701,0
0.966752,0.995035,0.967464,0.968656,0.911012,0
0.983598,0.807075,0.98464,0.985277,0.925614,0
0.961644,0.959679,0.962633,0.963923,0.770638,0
0.874002,0.971336,0.87699,0.881316,0.853339,0
0.984852,0.979555,0.985308,0.985767,0.893727,0
0.973663,0.959777,0.974395,0.975316,0.919663,0
0.998957,0.986836,0.99906,0.999054,0.949132,0
0.727477,0.94655,0.733904,0.743193,0.644344,0
0.981115,0.935191,0.981753,0.982433,0.911745,0
0.861953,0.984383,0.865278,0.869939,0.927795,0
0.946568,0.979555,0.94792,0.94969,0.893727,0
0.988603,0.916323,0.989004,0.989553,0.890278,0
-1,0.906159,-1,-1,0.274641,0
0.926815,0.943172,0.928554,0.931146,0.715924,0
0.906309,0.995035,0.908474,0.911696,0.918204,0
0.989925,0.990171,0.990205,0.99051,0.90649,0
0.979743,0.967977,0.980299,0.981005,0.904041,0
0.988413,0.995035,0.988707,0.989078,0.93324,0
0.662965,0.919679,0.670825,0.682409,0.486345,0
0.998957,0.986836,0.999016,0.999051,0.94108,0
0.944481,0.934075,0.945581,0.947742,0.495613,0
0.988413,0.995035,0.988707,0.989078,0.93324,0
0.746024,0.932096,0.751788,0.76071,0.562057,0
0.959125,0.971336,0.960218,0.961558,0.893727,0
0.950561,0.966595,0.951855,0.953488,0.851456,0
0.844495,0.886847,0.848253,0.853795,0.707307,0
0.94556,0.979555,0.946936,0.948741,0.893727,0
0.915338,0.979555,0.917374,0.920252,0.87692,0
0.989854,0.978639,0.990227,0.990514,0.957394,0
0.999461,0.989313,0.999274,0.999529,0.9705,0
1,1,1,1,0.984001,0
0.99795,0.984383,0.998098,0.998109,0.936138,0
0.99795,0.981957,0.99801,0.998105,0.90649,0
0.973628,0.951579,0.974373,0.975316,0.919663,0
0.955599,0.976179,0.95664,0.958213,0.889291,0
0.976686,0.957327,0.977325,0.97815,0.867594,0
0.927427,0.979555,0.929158,0.931637,0.860979,0
0.99194,0.990171,0.992128,0.992409,0.90649,0
0.923938,0.99259,0.925624,0.928304,0.882249,0
0.909297,0.824117,0.91161,0.914982,0.36818,0
0.992912,0.959105,0.99309,0.993362,0.704741,0
0.989714,0.943384,0.990249,0.990514,0.936138,0
0.945093,0.990171,0.946376,0.948255,0.890278,0
0.455234,0.958363,0.46792,0.486398,0.851456,0
0.943764,0.895109,0.945281,0.947309,0.707307,0
