@relation 'Ant15BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #Bugs numeric

@data
1,3085.014263,272.001203,277.908258,169.849934,160.002045,3077.162492,3073.136834,3077.426522,63.953108,174.568038,2
1,4088.512321,293.000408,304.258114,201.444782,184.000649,4082.148944,4078.082883,4082.517361,86.023253,208.777393,1
1,4113.377323,292.000021,303.567126,202.765875,185.000034,4107.168611,4103.124785,4107.259183,88.955045,204.592277,1
1,3853.479596,284.001729,291.121968,193.868512,183.002683,3847.354676,3843.087951,3847.743495,69.079664,201.437335,1
1,4112.379846,292.000001,304.685083,206.247424,187.000002,4106.260221,4102.10251,4106.444326,91.706052,209.880919,1
1,2888.122227,275.00114,279.331345,179.80545,173.001812,2880.20034,2875.12678,2880.50499,55.946403,184.621234,4
1,3557.037531,280.001724,284.429253,149.602808,141.003424,3548.802192,3546.011421,3549.883378,50.803543,173.366663,2
1,2908.282139,267.000489,274.103995,176.264006,165.000791,2900.69664,2896.145197,2900.811093,68.44706,178.137587,2
1,3444.484432,293.001697,301.479684,192.566871,179.002778,3436.664808,3432.070512,3437.310722,74.330344,203.769478,2
1,3926.098572,295.00002,305.91829,200.124961,183.000031,3919.274678,3915.086334,3919.656362,85.070559,207.46566,2
1,3055.08265,293.000244,300.562805,180.867355,168.000426,3045.637043,3041.032226,3046.088804,68.44706,188.321534,2
1,4164.390952,294.000021,306.887602,209.389589,190.000032,4158.342939,4154.147446,4158.297368,94.704805,208.482613,2
1,3752.378579,292.000459,300.74574,195.724296,182.000737,3745.424542,3741.120287,3745.571518,78,198.517002,2
1,3920.962764,293.000387,304.258114,206.021843,189.0006,3914.565238,3910.122888,3914.711228,87.664132,208.777393,1
1,3537.239178,294.001511,302.218464,195.93111,183.002427,3529.747016,3525.095885,3530.170817,74.672619,203.423204,1
1,3625.938775,294.000841,302.218464,194.064422,181.001365,3618.529674,3614.116351,3618.73196,75.769387,197.800404,1
1,3892.796553,276.000021,287.360401,195.151223,178.000032,3887.077694,3883.140224,3887.077694,86.539009,195.151223,1
1,4183.343758,294.000011,306.320094,206.736547,188.000018,4177.232696,4173.107835,4177.414631,91.08238,210.380607,1
1,3968.536884,289.001562,299.868304,196.063765,179.002521,3962.045558,3958.085396,3962.415046,84.118963,203.393707,1
1,3581.344021,272.001787,278.539046,183.109257,173.00281,3575.188107,3571.031504,3576.157854,61.846584,201.156655,1
0,4164.631196,252.000002,265.316792,168.813507,147.000004,4159.598298,4157.13904,4159.598298,89.693924,168.813507,0
0,4165.317995,293.000005,304.803215,205,187.000007,4159.205934,4155.14741,4159.161093,91,204.088216,0
0,3540.895508,290.000435,298.328678,194.997436,182.000694,3533.689998,3529.081609,3534.21915,74,204.362423,0
0,4251.31709,296,309.380025,208.432243,188,4245.164897,4241.128388,4245.2093,95.859272,209.33466,0
0,4146.43606,294.000011,305.491407,207.337888,190.000017,4140.36182,4136.139746,4140.36182,89.693924,207.337888,0
0,3204.423973,218.002266,226.920691,161.771444,149.003315,3200.470278,3197.075695,3201.00125,66.730802,171.95639,0
0,4056.379667,290.000083,301.64383,201.853908,184.000131,4050.181724,4046.111219,4050.365416,88.255311,205.506691,0
0,4087.731033,296.000016,307.416655,204.592277,187.000025,4081.286317,4077.110374,4081.471548,88.255311,208.254652,0
0,4234.358511,296,309.090602,211.624668,192,4228.361385,4224.136835,4228.361385,95.273291,211.624668,0
0,4244.125941,293,305.080317,204.501834,186,4238.083529,4234.136512,4238.083529,91.547802,204.501834,0
0,3879.309217,296.000269,304.396123,201.896013,189.000422,3872.61475,3868.124222,3872.762322,77.472576,204.707108,0
0,4124.420565,293.000013,303.990131,207.46566,191.00002,4118.431376,4114.132351,4118.477874,87.464278,208.38666,0
0,4243.406415,297.000003,310.048383,208.906678,189.000004,4237.217247,4233.113511,4237.352121,94.244363,211.624668,0
0,4227.375663,296.001,308.804145,205.766858,186.001592,4221.099975,4217.113942,4221.233232,93.300589,208.482613,0
0,4053.748142,295.000667,306.726262,198.635344,180.001093,4047.004942,4043.0836,4047.368651,87.931792,205.912603,0
0,3791.261531,292.000238,303.567126,209.172178,192.000362,3784.873049,3780.162034,3784.822453,90.077744,208.254652,0
0,4117.581086,295.000003,307.280003,208.556947,190.000005,4111.392586,4107.140733,4111.392586,92.477024,208.556947,0
0,3356.551206,290.001724,290.621747,167.083811,166.003012,3348.11768,3344.043211,3348.894892,25.495098,181.994505,0
0,4226.891293,289.001025,302.100977,185.237685,163.001817,4220.14905,4217.113942,4220.265987,93.300589,187.882942,0
0,3977.87946,294.000003,305.491407,203.678668,186.000005,3971.35808,3967.098814,3971.643614,87.595662,209.172178,0
0,4055.742842,295.000655,306.726262,198.635344,180.001073,4049.002964,4045.083559,4049.366494,87.931792,205.912603,0
0,4180.56324,297.000002,308.923939,208.146583,190.000003,4174.326293,4170.130573,4174.371929,91.181138,209.0598,0
0,4253.312239,296,309.380025,204.831638,184,4246.987756,4243.136222,4246.987756,96.208108,204.831638,0
0,4150.568154,296,308.804145,204.863369,185.000001,4144.131393,4140.088043,4144.449783,92.0489,211.206061,0
0,3889.825317,290.000073,301.64383,200.942778,183.000116,3883.314306,3879.108403,3883.553141,87.920419,205.506691,0
0,3020.149003,292.001374,300.986711,195.166595,181.002216,3011.444338,3006.087989,3012.061918,76.537572,204.474937,0
0,4039.42335,290.000057,301.920519,202.26715,184.00009,4033.19935,4029.111689,4033.383815,89.196412,205.912603,0
0,4166.385964,294.00004,306.040847,203.592731,185.000063,4160.115503,4156.087704,4160.43267,89.185201,209.973808,0
0,4165.317995,293.000002,304.529145,208.254652,191.000004,4159.387695,4155.139107,4159.387695,89.693924,208.254652,0
0,3793.410075,294.000323,301.761495,199.919984,188.000505,3786.669777,3782.135376,3786.7696,75.153177,201.801883,0
0,4110.52746,294.00002,305.764615,204.088216,186.000031,4104.216856,4100.095609,4104.493148,88.543774,209.57099,0
0,3419.575705,293.000051,301.01495,196.512086,184.000081,3411.964976,3407.099206,3412.293803,73.736016,202.14104,0
0,2996.654802,296.000032,307.96266,208.146583,190.000049,2988.046854,2982.171692,2988.174694,90.824006,209.973808,0
0,4057.377108,290.000011,301.920519,209.57099,192.000017,4051.551925,4047.151344,4051.504659,91,208.655218,0
0,3993.543414,290.000056,301.920519,203.177263,185.000087,3987.29407,3983.120636,3987.434388,89.537702,205.912603,0
0,4073.767912,296.000591,307.416655,201.853908,184.000951,4067.164246,4063.110754,4067.34717,88.255311,205.506691,0
0,4138.173993,290.000005,302.200265,198.156504,179.000008,4131.879112,4128.148374,4131.835912,91.923882,197.253644,0
0,4190.538032,297.000001,309.200582,208.556947,190.000002,4184.315954,4180.130261,4184.361481,92.11406,209.468375,0
0,4226.448272,297,310.048383,209.81182,190.000001,4220.279138,4216.12144,4220.369652,94.57801,211.624668,0
0,4102.476447,293.000007,305.643583,208.97129,190.000011,4096.408671,4092.12512,4096.501922,92.698436,210.791366,0
0,4243.406415,297.000023,310.048383,208.906678,189.000036,4237.217247,4233.113511,4237.352121,94.244363,211.624668,0
0,4107.535149,294.000005,305.764615,208.655218,191.000007,4101.449744,4097.149497,4101.403296,91,207.740222,0
0,4214.647079,285.000012,297.405447,197.253644,178.00002,4208.765734,4205.121758,4208.850793,90.824006,199.060292,0
0,4199.515448,297,310.048383,208.906678,189,4193.261499,4189.114704,4193.397787,94.244363,211.624668,0
0,4130.691104,297.000001,309.762812,208.482613,189.000002,4124.332795,4120.116625,4124.47136,93.300589,211.206061,0
0,4117.509563,294.000014,306.040847,206.322563,188.000023,4111.300646,4107.109568,4111.485498,90.138782,209.973808,0
0,3863.898161,290.000072,300.832179,198.806439,182.000114,3857.296074,3853.101738,3857.583829,84.75848,204.313485,0
0,4206.287199,294.000003,306.602348,207.154532,188.000005,4200.209519,4196.107244,4200.390458,92.02717,210.791366,0
0,4155.413457,294.000008,306.320094,207.646334,189.000012,4149.306689,4145.115921,4149.444421,91.416629,210.380607,0
0,4229.300888,295.000001,307.845741,206.671236,187.000001,4223.142195,4219.136997,4223.142195,94.339811,206.671236,0
0,3649.509556,234.000584,242.332416,173.818871,162.000843,3645.601185,3642.131931,3645.645759,70.213959,174.751252,0
0,3878.312133,296.000025,307.416655,206.421898,189.00004,3871.615942,3867.1324,3871.714091,88.955045,208.254652,0
0,4159.332879,293.00002,305.080317,205.411782,187.000031,4153.21201,4149.101348,4153.44014,89.810912,209.973808,0
0,4235.426071,297.000001,309.762812,212.115535,193.000001,4229.405868,4225.144968,4229.360354,94.704805,211.206061,0
0,3744.559387,294.00001,306.040847,201.777105,183.000016,3737.482843,3733.083712,3737.934323,88.600226,209.973808,0
1,2541.181025,295.000017,303.659349,194.794764,181.000027,2530.481575,2524.104792,2531.216506,75.58439,204.120063,4
1,3546.06613,267.000265,275.278041,175.3083,162.000436,3539.709028,3536.031815,3540.578484,68.658576,192.065093,3
1,3779.066684,289.000673,299.340943,194.339908,178.001093,3772.202009,3768.104033,3772.392875,82.873397,198.010101,3
1,4109.316488,291.000012,302.605354,205.506691,188.000019,4103.309031,4099.124907,4103.40115,88.955045,207.337888,2
1,3648.227652,286.000627,293.07337,185.396872,174.001031,3641.159843,3637.05499,3641.855708,67.052218,198.595065,2
1,4040.637202,293.000031,304.258114,201.444782,184.000049,4034.198309,4030.08387,4034.571105,86.023253,208.777393,2
1,3892.195524,295.000211,304.384625,201.479527,187.000332,3885.502541,3881.115948,3885.697106,80.777472,205.197466,2
1,3920.813819,291.000041,300.509567,195,180.000066,3914.14103,3910.100254,3914.421541,80.05623,200.551739,2
1,4201.299442,294.000006,305.764615,207.740222,190.000009,4195.304637,4191.146144,4195.259468,91,206.826014,1
1,4018.768468,294.000214,304.954095,199.210944,182.000345,4012.130108,4008.071856,4012.596167,84.480767,208.38666,1
1,4250.389276,297,310.336914,211.142132,191,4244.299824,4240.136319,4244.299824,96.208108,211.142132,1
1,3775.386735,293.000838,302.446689,195,180.001363,3768.301474,3764.064293,3768.842926,78.160092,205.197466,1
1,4056.886121,297,309.762812,206.671236,187,4050.319123,4046.111219,4050.505771,92.973114,210.297408,1
1,4113.448432,293.000014,304.258114,205.104851,188.000022,4107.304834,4103.132706,4107.350728,88.391176,206.021843,1
1,4249.252405,295,308.42341,208.432243,188,4243.16686,4239.144489,4243.122671,96.56604,207.530721,1
1,3485.337573,293.001227,298.881247,196.086715,187.001923,3478.030765,3473.156777,3478.084674,67.601775,197.040605,1
1,4017.698097,293.000012,305.080317,206.322563,188.000019,4011.407858,4007.112302,4011.597313,90.138782,209.973808,1
1,4244.403963,297,310.048383,211.624668,192,4238.351094,4234.136512,4238.351094,95.273291,211.624668,1
1,3499.372087,294.000702,303.415557,189.475592,174.001186,3491.338569,3487.046458,3492.172533,77.129761,204.266982,1
1,4124.634772,296.00003,308.520664,208.97129,190.000046,4118.38512,4114.132351,4118.431376,93.048375,209.880919,1
1,4092.502046,293.000019,303.990131,202.871881,186.000029,4086.235431,4082.110239,4086.41946,86.37708,206.545394,1
1,4059.732257,295.000004,307.561376,199.922485,180.000007,4052.999013,4049.065324,4053.502436,89.988888,209.880919,1
1,4064.646602,294.00002,303.664288,201.853908,187.000031,4058.310609,4054.118523,4058.44995,82.07923,204.636263,1
1,3588.147294,295.00111,302.735859,191.48107,179.001829,3580.477203,3576.067673,3581.097178,71.470274,202.743681,1
1,3955.363447,272.00141,281.886502,192.769292,178.002154,3950.012658,3946.050684,3950.668298,76.655072,205.766858,1
1,3642.048325,296.000132,305.601047,196.308431,181.000216,3634.509733,3630.072864,3635.07414,79.40403,206.494552,2
1,4104.471342,293.000382,304.803215,202.26715,184.000608,4098.132746,4094.082559,4098.499726,87.931792,209.57099,1
1,3950.89724,265.001836,270.647372,167.299133,158.003079,3945.165142,3942.015348,3946.15319,56.089215,189.171879,1
1,4184.913978,273.000099,285.926564,208.146583,190.000142,4180.320083,4176.138408,4180.320083,91.547802,208.146583,1
1,3990.478793,289,302.100977,202.158354,182.000001,3984.159133,3980.120727,3984.297303,93.300589,204.863369,1
1,3080.063636,294.00088,303.169919,200.179919,186.001391,3071.636697,3066.166988,3071.758454,80.622577,202.0396,1
1,3829.529997,270.001127,281.040922,197.091349,181.001681,3824.285685,3820.081805,3824.672666,81.908486,204.46271,3
1,3880.003222,292.001712,301.478026,193.155378,178.002808,3873.092434,3869.068363,3873.564896,78.447435,202.408004,2
1,3789.499835,295.000208,305.394826,205.769288,190.000323,3782.774643,3778.135519,3782.825003,85.234969,206.693009,2
1,3357.289681,287.001742,295.893562,184.618526,170.002941,3349.317095,3345.05979,3350.056865,74.726167,197.585425,2
1,4142.375285,293.000022,304.529145,206.421898,189.000034,4136.320225,4132.116286,4136.458389,88.600226,209.172178,2
1,3872.428179,284.000077,292.261869,187.18173,174.000126,3865.917744,3862.116518,3866.008277,75.239617,189.042323,2
1,4007.021962,297.001616,310.048383,204.394227,184.002609,4000.233993,3996.091215,4000.562086,93.005376,210.717821,1
1,4104.836294,284.000054,295.325244,194.653538,177.000086,4098.82349,4095.132965,4098.866795,87.464278,195.563289,1
1,3937.915438,293.000588,303.725205,196.063765,179.000962,3931.07746,3927.061624,3931.642151,82.969874,207.07728,1
1,4123.56569,295.000002,307.001629,208.146583,190.000003,4117.386185,4113.140528,4117.386185,91.547802,208.146583,1
1,3795.326732,293.000192,301.956951,197.022841,183.000307,3788.422495,3784.082584,3788.867905,77.162167,205.409347,3
1,2065.883346,293.001706,293.170599,158.316139,158.003164,2051.094586,2045,2053.35092,10,185.270073,3
1,4064.359236,290.000013,300.832179,197.891384,181.000021,4058.038566,4054.118523,4058.128263,85.79627,199.722307,3
1,3942.976033,294.000001,304.690006,205.234013,189.000002,3936.539724,3932.146996,3936.539724,86.925255,205.234013,2
1,4121.714449,297.001445,309.200582,201.295802,182.002358,4115.026731,4111.076015,4115.434606,89.560036,209.468375,2
1,3375.480558,290.001687,297.195222,186.681547,175.002796,3367.550148,3363.042967,3368.419511,67.186308,201.75728,2
1,3798.317786,293.000035,304.258114,199.619638,182.000057,3791.37086,3787.082518,3791.81355,85.726309,207.858125,3
1,3716.72571,295.001355,302.076149,195.143537,184.002172,3709.566147,3705.098379,3709.919945,70.384657,201.75728,2
1,4038.715142,294.000142,306.040847,202.684484,184.000226,4032.200392,4028.083912,4032.573372,88.887569,209.973808,1
1,4008.79533,294.001386,304.954095,194.653538,177.002303,4001.916166,3998.066158,4002.417769,84.202138,204.707108,1
1,3947.114389,296.000042,306.360898,203.002463,187.000066,3940.439696,3936.114328,3940.631548,84.504438,206.693009,1
1,3990.544073,111.001518,130.172962,101.98039,76.002217,3989.723925,3989.098269,3989.762524,73.539105,103.479467,1
1,4080.749441,296,308.520664,208.97129,190.000001,4074.432476,4070.133782,4074.479231,93.048375,209.880919,1
1,4159.616569,297.000014,309.480209,207.154532,188.000023,4153.257156,4149.108458,4153.44014,92.02717,210.791366,1
1,4023.537001,291.000037,303.160024,204.501834,186.000057,4017.308178,4013.119734,4017.401274,90.476516,206.322563,1
1,4163.393448,294.000004,306.602348,206.247424,187.000007,4157.207957,4153.115698,4157.343984,92.357999,208.97129,1
1,3803.302907,293.001448,302.696217,198.15398,183.002319,3796.413176,3792.096122,3796.757037,80.65358,204.636263,1
1,4194.527983,297.000001,309.480209,208.062491,189.000002,4188.266587,4184.122369,4188.357315,92.698436,209.880919,1
1,3944.970469,294.000012,305.221231,196.888293,179.00002,3938.070213,3934.067234,3938.537419,85.164547,206.021843,1
1,4085.605953,280.001656,291.204396,196.977156,180.002577,4079.972549,4076.082924,4080.33332,84.118963,204.313485,1
1,4210.487976,297.001641,310.048383,207.09901,187.002607,4204.160915,4200.107141,4204.340733,93.920179,210.717821,1
1,4185.198801,292.000002,304.401051,150.903943,124.000006,4176.841031,4175.146704,4176.811463,92.84934,150.08331,1
1,4161.327913,293.000005,305.643583,210.791366,192.000007,4155.438003,4151.147552,4155.391919,93.77633,209.880919,1
1,3966.835641,293.000004,304.258114,198.708329,181.000007,3960.138508,3956.106293,3960.276758,86.977008,201.444782,1
0,4247.326806,296,307.688154,202.26715,184,4240.993398,4237.136415,4240.993398,90.620086,202.26715,0
0,4249.252405,295,307.280003,201.295802,182,4242.905255,4239.144489,4242.862477,92.84934,200.392116,0
0,3818.412497,295.000482,304.632566,204.636263,190.000748,3811.738317,3807.143023,3811.788294,82.855296,205.565075,0
0,4192.181771,292.000005,304.685083,207.154532,188.000009,4186.223597,4182.122428,4186.313892,92.698436,208.97129,0
0,3531.176858,293.000726,303.725205,206.155281,190.001119,3524.125565,3519.174051,3524.071793,87.321246,205.234013,0
0,4141.591119,296.000009,307.688154,205.912603,188.000014,4135.275686,4131.116314,4135.41316,89.537702,208.655218,0
0,4122.71185,297.001572,310.048383,204.394227,184.002537,4116.114673,4112.088642,4116.433529,93.005376,210.717821,0
0,4211.485486,297.000003,308.650287,192.314846,173.000006,4204.560619,4201.145796,4204.519592,91,191.415778,0
0,4107.351093,277.000025,288.600069,189.214164,171.000041,4101.566164,4098.117251,4101.692334,86.729464,191.929675,0
0,4165.601277,297.000003,309.762812,207.576492,188.000005,4159.251014,4155.108302,4159.433735,92.973114,211.206061,0
0,4107.678785,296.001684,308.804145,203.96078,184.002708,4101.129722,4097.088967,4101.449744,92.0489,210.297408,0
0,4128.624468,296.000009,307.688154,205.912603,188.000014,4122.28917,4118.116681,4122.427076,89.537702,208.655218,0
0,4119.647679,296.000034,305.353893,186.724396,171.000058,4112.556626,4109.035167,4113.298555,76.902536,202.408004,0
0,4202.157541,292.000448,304.97213,206.671236,187.0007,4196.168848,4192.129888,4196.168848,93.984041,206.671236,0
0,4248.324376,296,309.380025,212.047165,192,4242.346992,4238.144523,4242.301852,96.56604,211.142132,0
0,4221.460648,297,309.762812,208.482613,189,4215.239258,4211.121585,4215.329406,93.637599,210.297408,0
0,4075.762628,296.000016,307.416655,201.853908,184.000025,4069.162199,4065.089667,4069.484734,87.281155,208.254652,0
0,4250.319517,296,308.520664,206.247424,187,4244.121699,4240.113324,4244.210292,92.357999,208.062491,0
0,4238.279014,295.000001,308.133088,208.906678,189.000002,4232.22223,4228.121096,4232.312016,94.57801,210.717821,0
0,2200.138405,297,310.336914,211.142132,191,2188.351206,2180.280945,2188.264152,96.56604,210.23796,0
0,3939.909897,293.000025,304.529145,200.942778,183.000041,3933.259463,3929.079536,3933.688473,86.683332,209.172178,0
0,4116.727462,297.000007,308.650287,205,187.000012,4110.256075,4106.10241,4110.486589,88.865066,209.57099,0
0,4179.353658,294.000017,306.040847,206.322563,188.000027,4173.236753,4169.107938,4173.418862,90.138782,209.973808,0
0,4200.512945,297.000002,308.923939,209.0598,191.000004,4194.351082,4190.137945,4194.351082,91.547802,209.0598,0
0,4221.460648,297.001605,310.048383,207.09901,187.002549,4215.150057,4211.106862,4215.329406,93.920179,210.717821,0
0,4150.074819,289.001407,300.408056,200.531793,183.002221,4144.042591,4140.094685,4144.266401,86.648716,205.104851,0
0,4091,0.141392,77,77,0.141392,4091,4091.141283,4091,84.172442,77,0
0,4215.335099,295.000005,307.280003,209.468375,191.000007,4209.335577,4205.145657,4209.29032,92.84934,208.556947,0
0,4195.454803,296.000016,308.520664,208.062491,189.000024,4189.265568,4185.114813,4189.401986,92.357999,210.791366,0
0,4251.109267,293,305.929731,194.987179,174,4244.56794,4241.144421,4244.527064,94.704805,194.095337,0
0,4090.723163,296.000016,307.416655,204.592277,187.000025,4084.283168,4080.110293,4084.468264,88.255311,208.254652,0
0,4253.312239,296,309.380025,211.142132,191,4247.296787,4243.144353,4247.251935,96.56604,210.23796,0
0,4230.438393,297,310.628395,212.473528,192,4224.365514,4220.14514,4224.320182,97.498718,211.570319,0
0,3688.734878,294.001399,300.466304,197.959592,188.002188,3681.802955,3677.139241,3681.905621,69.771054,199.859951,0
0,4156.781688,285.000013,296.015202,197.891384,181.000021,4150.948084,4147.115865,4151.035774,85.79627,199.722307,0
0,4222.178703,293.000003,305.360443,206.736547,188.000005,4216.193544,4212.145415,4216.149072,92.84934,205.827598,0
0,4161.611467,297.001441,309.762812,205.766858,186.002301,4155.165099,4151.1013,4155.391919,92.655275,210.297408,0
0,4207.076182,291.000002,304.014802,205.766858,186.000004,4201.119494,4197.129734,4201.163886,93.984041,206.671236,0
0,4161.701575,284.000026,296.162118,202.26715,184.000041,4156.075072,4152.139208,4156.075072,90.620086,202.26715,0
0,4166.385964,294.000017,305.221231,206.021843,189.000027,4160.295302,4156.139074,4160.295302,88.769364,206.021843,0
0,4187.474776,296,308.804145,211.206061,192.000001,4181.410408,4177.138375,4181.410408,94.339811,211.206061,0
0,3980.94524,295.000077,306.453912,209.172178,192.000118,3974.640109,3970.154279,3974.591929,90.077744,208.254652,0
0,4215.061803,185.000009,204.012255,128.14445,95.000018,4212.071462,4211.137257,4212.049026,92.477024,127.404866,0
0,4247.396614,297,310.628395,212.473528,192,4241.348017,4237.144557,4241.302866,97.498718,211.570319,0
0,3638.896124,294.000074,302.218464,203.423204,191.000115,3632.025606,3627.168868,3631.973155,78.262379,202.484567,0
0,4253.381949,297,310.336914,201.246118,180,4246.816337,4243.144353,4246.77407,96.56604,200.35219,0
0,4230.298453,295.000001,307.561376,208.062491,189.000001,4224.230226,4220.136965,4224.230226,93.407708,208.062491,0
0,4143.443616,294.000005,305.764615,207.740222,190.000008,4137.364983,4133.139848,4137.31918,90.620086,206.826014,0
0,4248.254818,295,307.001629,206.322563,188,4242.167842,4238.136383,4242.167842,91.547802,206.322563,0
0,4091.648323,295.000054,306.453912,206.421898,189.000084,4085.374157,4081.125458,4085.46717,88.955045,208.254652,0
0,4253.312239,296,309.380025,211.142132,191,4247.296787,4243.136222,4247.296787,96.208108,211.142132,0
0,4167.525045,296.000014,308.520664,208.062491,189.000023,4161.29427,4157.123164,4161.385587,92.698436,209.880919,0
0,3885.986233,292.000068,303.026402,203.789107,187.000107,3879.509505,3875.108515,3879.70437,86.034877,207.46566,0
0,4247.396614,297,310.048383,212.532351,193.000001,4241.393403,4237.144557,4241.348017,95.634722,211.624668,0
0,3851.238242,294.000119,303.916107,200.38463,185.00019,3844.453797,3840.094921,3844.797004,81.596569,206.86469,0
0,4104.68659,296.000016,307.688154,205.912603,188.000025,4098.314288,4094.117365,4098.453001,89.537702,208.655218,0
0,4253.312239,296,309.380025,208.432243,188,4247.162935,4243.136222,4247.162935,96.208108,208.432243,0
0,4253.312239,296,309.380025,205.730406,185,4247.031198,4243.128327,4247.074876,95.859272,206.630104,0
0,4253.242763,295,308.42341,196.786687,175,4246.607352,4243.136222,4246.607352,96.208108,196.786687,0
0,4059.805045,296.001683,308.520664,202.627737,183.002721,4053.133356,4049.083477,4053.502436,90.801982,209.880919,0
0,4211.485486,297.000045,308.923939,209.973808,192.00007,4205.385238,4201.137584,4205.385238,91.547802,209.973808,0
0,4150.568154,296.000004,308.804145,209.389589,190.000007,4144.35761,4140.12367,4144.449783,93.637599,211.206061,0
0,4171.303154,293.000453,305.643583,207.154532,188.000706,4165.244891,4161.130856,4165.244891,93.048375,207.154532,0
0,4209.420031,296.000004,307.96266,209.973808,192.000007,4203.387325,4199.145866,4203.341766,91.923882,209.0598,0
0,4098.702234,296.000028,306.360898,205.769288,190.000044,4092.41298,4088.133193,4092.459529,85.615419,206.693009,0
0,3970.05,296.000009,307.688154,205.912603,188.000014,3963.46124,3959.121367,3963.604673,89.537702,208.655218,0
0,4235.426071,297,305.602683,188.308258,174,4228.581441,4225.042722,4229.225225,74.464757,202.249845,0
0,3972.819276,293.000045,304.529145,208.254652,191.000069,3966.60119,3962.137428,3966.649468,89.319651,209.172178,0
0,4236.076014,292.000001,304.685083,203.531324,184.000001,4230.003783,4226.113699,4230.135341,92.357999,206.247424,0
0,4253.381949,297,310.336914,210.23796,190,4247.251935,4243.136222,4247.207318,96.208108,209.33466,0
0,4147.575798,296.000009,307.688154,205.912603,188.000014,4141.269491,4137.116145,4141.406766,89.537702,208.655218,0
0,4184.553142,297.000003,309.480209,208.062491,189.000005,4178.276798,4174.122662,4178.367744,92.698436,209.880919,0
0,4225.450745,297.000002,309.762812,207.576492,188.000003,4219.190562,4215.113996,4219.325302,93.300589,210.297408,0
