@relation 'Ant15-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,3863.898,290,300.832,198.806,182,3857.296,3853.102,3857.584,84.758,204.313
0,4206.287,294,306.602,207.155,188,4200.21,4196.107,4200.39,92.027,210.791
0,4155.413,294,306.32,207.646,189,4149.307,4145.116,4149.444,91.417,210.381
0,4229.301,295,307.846,206.671,187,4223.142,4219.137,4223.142,94.34,206.671
0,3649.51,234.001,242.332,173.819,162.001,3645.601,3642.132,3645.646,70.214,174.751
0,3878.312,296,307.417,206.422,189,3871.616,3867.132,3871.714,88.955,208.255
0,4159.333,293,305.08,205.412,187,4153.212,4149.101,4153.44,89.811,209.974
0,4235.426,297,309.763,212.116,193,4229.406,4225.145,4229.36,94.705,211.206
0,3744.559,294,306.041,201.777,183,3737.483,3733.084,3737.934,88.6,209.974
1,2541.181,295,303.659,194.795,181,2530.482,2524.105,2531.217,75.584,204.12
1,3546.066,267,275.278,175.308,162,3539.709,3536.032,3540.578,68.659,192.065
1,3779.067,289.001,299.341,194.34,178.001,3772.202,3768.104,3772.393,82.873,198.01
1,4109.316,291,302.605,205.507,188,4103.309,4099.125,4103.401,88.955,207.338
1,3648.228,286.001,293.073,185.397,174.001,3641.16,3637.055,3641.856,67.052,198.595
1,4040.637,293,304.258,201.445,184,4034.198,4030.084,4034.571,86.023,208.777
1,3892.196,295,304.385,201.48,187,3885.503,3881.116,3885.697,80.777,205.197
1,3920.814,291,300.51,195,180,3914.141,3910.1,3914.422,80.056,200.552
1,4201.299,294,305.765,207.74,190,4195.305,4191.146,4195.259,91,206.826
1,4018.768,294,304.954,199.211,182,4012.13,4008.072,4012.596,84.481,208.387
1,4250.389,297,310.337,211.142,191,4244.3,4240.136,4244.3,96.208,211.142
1,3775.387,293.001,302.447,195,180.001,3768.301,3764.064,3768.843,78.16,205.197
1,4056.886,297,309.763,206.671,187,4050.319,4046.111,4050.506,92.973,210.297
1,4113.448,293,304.258,205.105,188,4107.305,4103.133,4107.351,88.391,206.022
1,4249.252,295,308.423,208.432,188,4243.167,4239.144,4243.123,96.566,207.531
1,3485.338,293.001,298.881,196.087,187.002,3478.031,3473.157,3478.085,67.602,197.041
1,4017.698,293,305.08,206.323,188,4011.408,4007.112,4011.597,90.139,209.974
1,4244.404,297,310.048,211.625,192,4238.351,4234.137,4238.351,95.273,211.625
1,3499.372,294.001,303.416,189.476,174.001,3491.339,3487.046,3492.173,77.13,204.267
1,4124.635,296,308.521,208.971,190,4118.385,4114.132,4118.431,93.048,209.881
1,4092.502,293,303.99,202.872,186,4086.235,4082.11,4086.419,86.377,206.545
1,4059.732,295,307.561,199.922,180,4052.999,4049.065,4053.502,89.989,209.881
1,4064.647,294,303.664,201.854,187,4058.311,4054.119,4058.45,82.079,204.636
1,3588.147,295.001,302.736,191.481,179.002,3580.477,3576.068,3581.097,71.47,202.744
1,3955.363,272.001,281.887,192.769,178.002,3950.013,3946.051,3950.668,76.655,205.767
1,3642.048,296,305.601,196.308,181,3634.51,3630.073,3635.074,79.404,206.495
1,4104.471,293,304.803,202.267,184.001,4098.133,4094.083,4098.5,87.932,209.571
1,3950.897,265.002,270.647,167.299,158.003,3945.165,3942.015,3946.153,56.089,189.172
1,4184.914,273,285.927,208.147,190,4180.32,4176.138,4180.32,91.548,208.147
1,3990.479,289,302.101,202.158,182,3984.159,3980.121,3984.297,93.301,204.863
1,3080.064,294.001,303.17,200.18,186.001,3071.637,3066.167,3071.758,80.623,202.04
1,3829.53,270.001,281.041,197.091,181.002,3824.286,3820.082,3824.673,81.908,204.463
1,3880.003,292.002,301.478,193.155,178.003,3873.092,3869.068,3873.565,78.447,202.408
1,3789.5,295,305.395,205.769,190,3782.775,3778.136,3782.825,85.235,206.693
1,3357.29,287.002,295.894,184.619,170.003,3349.317,3345.06,3350.057,74.726,197.585
1,4142.375,293,304.529,206.422,189,4136.32,4132.116,4136.458,88.6,209.172
1,3872.428,284,292.262,187.182,174,3865.918,3862.117,3866.008,75.24,189.042
1,4007.022,297.002,310.048,204.394,184.003,4000.234,3996.091,4000.562,93.005,210.718
1,4104.836,284,295.325,194.654,177,4098.823,4095.133,4098.867,87.464,195.563
1,3937.915,293.001,303.725,196.064,179.001,3931.077,3927.062,3931.642,82.97,207.077
1,4123.566,295,307.002,208.147,190,4117.386,4113.141,4117.386,91.548,208.147
1,3795.327,293,301.957,197.023,183,3788.422,3784.083,3788.868,77.162,205.409
1,2065.883,293.002,293.171,158.316,158.003,2051.095,2045,2053.351,10,185.27
1,4064.359,290,300.832,197.891,181,4058.039,4054.119,4058.128,85.796,199.722
1,3942.976,294,304.69,205.234,189,3936.54,3932.147,3936.54,86.925,205.234
1,4121.714,297.001,309.201,201.296,182.002,4115.027,4111.076,4115.435,89.56,209.468
1,3375.481,290.002,297.195,186.682,175.003,3367.55,3363.043,3368.42,67.186,201.757
1,3798.318,293,304.258,199.62,182,3791.371,3787.083,3791.814,85.726,207.858
1,3716.726,295.001,302.076,195.144,184.002,3709.566,3705.098,3709.92,70.385,201.757
1,4038.715,294,306.041,202.684,184,4032.2,4028.084,4032.573,88.888,209.974
1,4008.795,294.001,304.954,194.654,177.002,4001.916,3998.066,4002.418,84.202,204.707
1,3947.114,296,306.361,203.002,187,3940.44,3936.114,3940.632,84.504,206.693
1,3990.544,111.002,130.173,101.98,76.002,3989.724,3989.098,3989.763,73.539,103.479
1,4080.749,296,308.521,208.971,190,4074.432,4070.134,4074.479,93.048,209.881
1,4159.617,297,309.48,207.155,188,4153.257,4149.108,4153.44,92.027,210.791
1,4023.537,291,303.16,204.502,186,4017.308,4013.12,4017.401,90.477,206.323
1,4163.393,294,306.602,206.247,187,4157.208,4153.116,4157.344,92.358,208.971
1,3803.303,293.001,302.696,198.154,183.002,3796.413,3792.096,3796.757,80.654,204.636
1,4194.528,297,309.48,208.062,189,4188.267,4184.122,4188.357,92.698,209.881
1,3944.97,294,305.221,196.888,179,3938.07,3934.067,3938.537,85.165,206.022
1,4085.606,280.002,291.204,196.977,180.003,4079.973,4076.083,4080.333,84.119,204.313
1,4210.488,297.002,310.048,207.099,187.003,4204.161,4200.107,4204.341,93.92,210.718
1,4185.199,292,304.401,150.904,124,4176.841,4175.147,4176.811,92.849,150.083
1,4161.328,293,305.644,210.791,192,4155.438,4151.148,4155.392,93.776,209.881
1,3966.836,293,304.258,198.708,181,3960.139,3956.106,3960.277,86.977,201.445
0,4247.327,296,307.688,202.267,184,4240.993,4237.136,4240.993,90.62,202.267
0,4249.252,295,307.28,201.296,182,4242.905,4239.144,4242.862,92.849,200.392
0,3818.412,295,304.633,204.636,190.001,3811.738,3807.143,3811.788,82.855,205.565
0,4192.182,292,304.685,207.155,188,4186.224,4182.122,4186.314,92.698,208.971
0,3531.177,293.001,303.725,206.155,190.001,3524.126,3519.174,3524.072,87.321,205.234
0,4141.591,296,307.688,205.913,188,4135.276,4131.116,4135.413,89.538,208.655
0,4122.712,297.002,310.048,204.394,184.003,4116.115,4112.089,4116.434,93.005,210.718
0,4211.485,297,308.65,192.315,173,4204.561,4201.146,4204.52,91,191.416
0,4107.351,277,288.6,189.214,171,4101.566,4098.117,4101.692,86.729,191.93
0,4165.601,297,309.763,207.576,188,4159.251,4155.108,4159.434,92.973,211.206
0,4107.679,296.002,308.804,203.961,184.003,4101.13,4097.089,4101.45,92.049,210.297
0,4128.624,296,307.688,205.913,188,4122.289,4118.117,4122.427,89.538,208.655
0,4119.648,296,305.354,186.724,171,4112.557,4109.035,4113.299,76.903,202.408
0,4202.158,292,304.972,206.671,187.001,4196.169,4192.13,4196.169,93.984,206.671
0,4248.324,296,309.38,212.047,192,4242.347,4238.145,4242.302,96.566,211.142
0,4221.461,297,309.763,208.483,189,4215.239,4211.122,4215.329,93.638,210.297
0,4075.763,296,307.417,201.854,184,4069.162,4065.09,4069.485,87.281,208.255
0,4250.32,296,308.521,206.247,187,4244.122,4240.113,4244.21,92.358,208.062
0,4238.279,295,308.133,208.907,189,4232.222,4228.121,4232.312,94.578,210.718
0,2200.138,297,310.337,211.142,191,2188.351,2180.281,2188.264,96.566,210.238
0,3939.91,293,304.529,200.943,183,3933.259,3929.08,3933.688,86.683,209.172
0,4116.727,297,308.65,205,187,4110.256,4106.102,4110.487,88.865,209.571
0,4179.354,294,306.041,206.323,188,4173.237,4169.108,4173.419,90.139,209.974
0,4200.513,297,308.924,209.06,191,4194.351,4190.138,4194.351,91.548,209.06
0,4221.461,297.002,310.048,207.099,187.003,4215.15,4211.107,4215.329,93.92,210.718
0,4150.075,289.001,300.408,200.532,183.002,4144.043,4140.095,4144.266,86.649,205.105
0,4091,0.141,77,77,0.141,4091,4091.141,4091,84.172,77
0,4215.335,295,307.28,209.468,191,4209.336,4205.146,4209.29,92.849,208.557
0,4195.455,296,308.521,208.062,189,4189.266,4185.115,4189.402,92.358,210.791
0,4251.109,293,305.93,194.987,174,4244.568,4241.144,4244.527,94.705,194.095
0,4090.723,296,307.417,204.592,187,4084.283,4080.11,4084.468,88.255,208.255
0,4253.312,296,309.38,211.142,191,4247.297,4243.144,4247.252,96.566,210.238
0,4230.438,297,310.628,212.474,192,4224.366,4220.145,4224.32,97.499,211.57
0,3688.735,294.001,300.466,197.96,188.002,3681.803,3677.139,3681.906,69.771,199.86
0,4156.782,285,296.015,197.891,181,4150.948,4147.116,4151.036,85.796,199.722
0,4222.179,293,305.36,206.737,188,4216.194,4212.145,4216.149,92.849,205.828
0,4161.611,297.001,309.763,205.767,186.002,4155.165,4151.101,4155.392,92.655,210.297
0,4207.076,291,304.015,205.767,186,4201.119,4197.13,4201.164,93.984,206.671
0,4161.702,284,296.162,202.267,184,4156.075,4152.139,4156.075,90.62,202.267
0,4166.386,294,305.221,206.022,189,4160.295,4156.139,4160.295,88.769,206.022
0,4187.475,296,308.804,211.206,192,4181.41,4177.138,4181.41,94.34,211.206
0,3980.945,295,306.454,209.172,192,3974.64,3970.154,3974.592,90.078,208.255
0,4215.062,185,204.012,128.144,95,4212.071,4211.137,4212.049,92.477,127.405
0,4247.397,297,310.628,212.474,192,4241.348,4237.145,4241.303,97.499,211.57
0,3638.896,294,302.218,203.423,191,3632.026,3627.169,3631.973,78.262,202.485
0,4253.382,297,310.337,201.246,180,4246.816,4243.144,4246.774,96.566,200.352
0,4230.298,295,307.561,208.062,189,4224.23,4220.137,4224.23,93.408,208.062
0,4143.444,294,305.765,207.74,190,4137.365,4133.14,4137.319,90.62,206.826
0,4248.255,295,307.002,206.323,188,4242.168,4238.136,4242.168,91.548,206.323
0,4091.648,295,306.454,206.422,189,4085.374,4081.125,4085.467,88.955,208.255
0,4253.312,296,309.38,211.142,191,4247.297,4243.136,4247.297,96.208,211.142
0,4167.525,296,308.521,208.062,189,4161.294,4157.123,4161.386,92.698,209.881
0,3885.986,292,303.026,203.789,187,3879.51,3875.109,3879.704,86.035,207.466
0,4247.397,297,310.048,212.532,193,4241.393,4237.145,4241.348,95.635,211.625
0,3851.238,294,303.916,200.385,185,3844.454,3840.095,3844.797,81.597,206.865
0,4104.687,296,307.688,205.913,188,4098.314,4094.117,4098.453,89.538,208.655
0,4253.312,296,309.38,208.432,188,4247.163,4243.136,4247.163,96.208,208.432
0,4253.312,296,309.38,205.73,185,4247.031,4243.128,4247.075,95.859,206.63
0,4253.243,295,308.423,196.787,175,4246.607,4243.136,4246.607,96.208,196.787
0,4059.805,296.002,308.521,202.628,183.003,4053.133,4049.083,4053.502,90.802,209.881
0,4211.485,297,308.924,209.974,192,4205.385,4201.138,4205.385,91.548,209.974
0,4150.568,296,308.804,209.39,190,4144.358,4140.124,4144.45,93.638,211.206
0,4171.303,293,305.644,207.155,188.001,4165.245,4161.131,4165.245,93.048,207.155
0,4209.42,296,307.963,209.974,192,4203.387,4199.146,4203.342,91.924,209.06
0,4098.702,296,306.361,205.769,190,4092.413,4088.133,4092.46,85.615,206.693
0,3970.05,296,307.688,205.913,188,3963.461,3959.121,3963.605,89.538,208.655
0,4235.426,297,305.603,188.308,174,4228.581,4225.043,4229.225,74.465,202.25
0,3972.819,293,304.529,208.255,191,3966.601,3962.137,3966.649,89.32,209.172
0,4236.076,292,304.685,203.531,184,4230.004,4226.114,4230.135,92.358,206.247
0,4253.382,297,310.337,210.238,190,4247.252,4243.136,4247.207,96.208,209.335
0,4147.576,296,307.688,205.913,188,4141.269,4137.116,4141.407,89.538,208.655
0,4184.553,297,309.48,208.062,189,4178.277,4174.123,4178.368,92.698,209.881
0,4225.451,297,309.763,207.576,188,4219.191,4215.114,4219.325,93.301,210.297
0,4058.662,294,306.888,209.39,190,4052.457,4048.143,4052.457,94.34,209.39
0,4185.409,295,307.28,205.828,187,4179.186,4175.138,4179.186,92.477,205.828
0,4088.728,296.001,306.883,201.04,184.002,4082.149,4078.096,4082.424,85.703,206.545
0,4251.317,296,308.804,209.39,190,4245.254,4241.136,4245.254,94.34,209.39
0,2249.297,294.001,299.862,197.995,189.001,2237.995,2230.244,2238.08,67.602,198.95
0,4102.764,297.001,309.763,204.863,185.002,4096.18,4092.096,4096.455,92.347,210.297
0,4250.389,297,310.337,212.047,192,4244.345,4240.136,4244.345,96.208,212.047
0,4183.414,295,307.561,206.247,187,4177.188,4173.108,4177.369,92.027,209.881
0,4184.412,295,307.561,208.062,189,4178.277,4174.115,4178.414,92.358,210.791
0,4221.461,297,310.048,209.812,190,4215.284,4211.122,4215.329,94.578,210.718
0,4225.451,297,309.763,208.483,189,4219.235,4215.121,4219.325,93.638,210.297
0,4199.279,279,291.954,186.067,165,4193.248,4190.13,4193.287,92.114,186.955
0,4222.248,294,306.888,209.39,190,4216.283,4212.137,4216.283,94.34,209.39
0,4159.474,295,307.002,203.593,185,4153.122,4149.094,4153.394,89.493,209.06
0,4188.543,297.002,310.048,206.197,186.003,4182.138,4178.101,4182.364,93.606,210.718
0,4221.901,274,288.092,204.394,184,4217.016,4213.114,4217.148,94.244,207.099
0,4178.427,295,305.918,206.545,190,4172.328,4168.131,4172.374,87.464,207.466
0,4004.88,295,307.28,206.737,188,3998.422,3994.113,3998.612,91.082,210.381
0,4224.383,296,308.24,210.381,192,4218.372,4214.145,4218.326,92.849,209.468
0,4202.227,293,305.93,207.576,188.001,4196.214,4192.13,4196.214,93.984,207.576
0,4252.315,296,309.091,210.718,191,4246.298,4242.136,4246.298,95.273,210.718
0,3714.732,295.001,304.385,204.267,190.001,3707.871,3703.147,3707.923,81.939,205.197
0,4216.983,290,303.058,206.671,187,4211.154,4207.122,4211.199,93.638,207.576
0,3981.019,296,308.804,211.206,192,3974.64,3970.146,3974.64,94.34,211.206
0,4148.573,296,308.24,210.381,192,4142.452,4138.148,4142.406,92.849,209.468
0,4231.811,288,300.854,200.823,181,4225.878,4222.121,4225.964,92.698,202.628
0,294,294.001,299.666,195.788,187.002,187,31,189,65.765,197.699
0,4109.459,293.001,303.99,201.04,184.002,4103.128,4099.082,4103.494,85.071,208.387
0,4068.854,297,310.048,208.002,188,4062.353,4058.111,4062.54,93.92,211.625
0,4234.429,297,309.48,209.881,191,4228.316,4224.137,4228.316,93.408,209.881
0,4214.268,294,306.888,207.576,188,4208.202,4204.114,4208.337,93.301,210.297
0,4231.436,297,310.048,209.812,190,4225.274,4221.121,4225.319,94.578,210.718
0,3586.987,293,301.246,197.8,185,3579.784,3575.102,3580.152,75.027,204.362
0,4252.315,296,309.091,208.907,189,4246.208,4242.128,4246.208,94.921,208.907
0,4144.441,294,302.927,189.615,175,4137.702,4134.044,4138.227,75.432,200.744
0,4231.436,297,310.048,209.812,190,4225.274,4221.121,4225.319,94.578,210.718
0,3751.46,293,302.696,192.627,177,3744.186,3740.048,3744.925,78.339,206.495
0,4173.439,295,307.28,210.381,192,4167.425,4163.147,4167.379,92.849,209.468
0,4156.482,295,306.726,209.571,192,4150.443,4146.148,4150.397,91,208.655
0,3946.45,287,297.41,195.256,179,3940.068,3936.138,3940.114,84.694,196.173
0,4146.578,296,308.24,210.381,192,4140.454,4136.148,4140.408,92.849,209.468
0,4086.734,296,308.24,208.557,190,4080.426,4076.134,4080.473,92.114,209.468
0,4234.289,295,308.133,211.625,192,4228.361,4224.145,4228.316,95.635,210.718
0,4253.312,296,309.38,199.459,178,4246.732,4243.136,4246.732,96.208,199.459
0,4254.38,297,310.628,209.767,189,4248.206,4244.128,4248.251,96.799,210.668
0,4250.32,296,308.804,211.206,192,4244.345,4240.144,4244.3,94.705,210.297
0,4250.32,296,308.521,207.155,188,4244.166,4240.136,4244.166,93.408,207.155
0,4202.158,292,304.972,206.671,187.001,4196.169,4192.13,4196.169,93.984,206.671
0,4166.457,295,307.846,205.767,186,4160.16,4156.101,4160.387,92.655,210.297
0,4208.213,293,305.644,206.247,187,4202.163,4198.1,4202.388,91.706,210.791
0,4110.671,296,308.24,207.646,189,4104.354,4100.117,4104.493,91.417,210.381
0,4238.419,297,309.48,208.062,189,4232.222,4228.137,4232.222,93.408,208.062
0,4103.761,297.002,309.763,204.863,185.003,4097.179,4093.096,4097.454,92.347,210.297
0,4074.77,282,290.083,186.815,174.001,4068.722,4065.031,4069.253,69.857,198.04
0,4240.344,296,305.851,203.158,188,4234.176,4230.145,4234.131,84.581,202.233
0,4234.012,291,304.015,212.116,193,4228.407,4224.145,4228.361,94.705,211.206
0,4145.652,297,309.48,208.062,189,4139.317,4135.124,4139.409,92.698,209.881
0,3175.639,294,305.765,208.655,191,3167.763,3162.194,3167.703,91,207.74
0,4143.022,288,298.376,199.85,184,4137.094,4133.132,4137.138,84.694,200.771
